id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.32671968732185e+18,2020-11-12 02:53:17+00:00,['1326719687321849859'],when you on clubhouse don’t forget about all them days twitter held you down,,clubhouse dont forget day twitter held
1.3267184981570314e+18,2020-11-12 02:48:33+00:00,['1326718498157031424'],it’s a panoramic https://t.co/1dPSQHsz8v,,panoramic
1.3266590146635407e+18,2020-11-11 22:52:11+00:00,['1326659014663540740'],"DO YOU KNOW WHAT BRINGS

RATS

MICE

SNAKES

UP OUT THEY HOLE?!

CHONKYFIYAH

SPLICED https://t.co/L0do604GNF",,know brings rat mouse snake hole chonkyfiyah spliced
1.3266556038261105e+18,2020-11-11 22:38:38+00:00,['1326655603826110467'],@MiniMcBooom that’s the barber barber joint,,thats barber barber joint
1.326553384741036e+18,2020-11-11 15:52:27+00:00,['1326553384741036040'],yo @lookatlollyy bout to make paid in full on ice happen fr 😂😂😂,,bout make paid full ice happen
1.3264135188207985e+18,2020-11-11 06:36:41+00:00,['1326413518820798470'],@thisiskashmir @RAVIEB not the live love laugh fonts 😂,,live love laugh font
1.3264124428350546e+18,2020-11-11 06:32:24+00:00,['1326412442835054595'],"jay rock never missed on feature, not even once",,jay rock never missed feature even
1.3264096978434048e+18,2020-11-11 06:21:30+00:00,['1326409697843404806'],@speakdeadly @PenguinBooks the most incredible 💫,,incredible
1.3264083199180186e+18,2020-11-11 06:16:01+00:00,['1326408319918018560'],@wowiwrite that time of section.80 was real special mannn,,time section real special mannn
1.32639489485278e+18,2020-11-11 05:22:40+00:00,['1326394894852780036'],"everybodysityabitchassdownandlistentothistruemuthafugginstorytoldbykendricklamaronrosecransss, ya bish https://t.co/RgJZjCaxhn",,everybodysityabitchassdownandlistentothistruemuthafugginstorytoldbykendricklamaronrosecransss bish
1.3262967833629125e+18,2020-11-10 22:52:49+00:00,['1326296783362912272'],😂😂😂 i’m glad the days of halfway comping in ableton finna be over tho https://t.co/reB4smVP7P,,glad day halfway comping ableton finna tho
1.3258894500361257e+18,2020-11-09 19:54:13+00:00,['1325889450036125698'],choreo 😂 https://t.co/Tcq1tUCfWn,,choreo
1.3251854650252575e+18,2020-11-07 21:16:50+00:00,['1325185465025257472'],when the fdt reprise hit https://t.co/bE9p6V80CZ,,fdt reprise hit
1.324938323396268e+18,2020-11-07 04:54:47+00:00,['1324938323396268033'],damn...tarzan was the first gentrifier i knew,,damntarzan first gentrifier knew
1.3248497235478118e+18,2020-11-06 23:02:43+00:00,['1324849723547811840'],@CallMeLatasha yo this fit 🔥,,fit
1.324779766050902e+18,2020-11-06 18:24:44+00:00,['1324779766050902016'],@surrealsermons you sound devastated https://t.co/8zROtZDLm7,,sound devastated
1.3245810152019763e+18,2020-11-06 05:14:58+00:00,['1324581015201976320'],dire times 📰 https://t.co/CHjx5VkKkZ,,dire time
1.3241609155922616e+18,2020-11-05 01:25:38+00:00,['1324160915592261632'],thoroughly sultry https://t.co/voiz3qWG8T,,thoroughly sultry
1.3240753876017357e+18,2020-11-04 19:45:47+00:00,['1324075387601735683'],i’d imagine hell to be like apple’s mail app,,imagine hell like apple mail app
1.323840833557287e+18,2020-11-04 04:13:45+00:00,['1323840833557286913'],what’s lil man up to these days? https://t.co/GSwZbat3XF,,whats lil man day
1.3237202669214966e+18,2020-11-03 20:14:39+00:00,['1323720266921496578'],big facts. i hope for many that going to the polls is a gateway into this type of groundwork https://t.co/6H78qkptrs,,big fact hope many going poll gateway type groundwork
1.323718161938686e+18,2020-11-03 20:06:17+00:00,['1323718161938685959'],"@jacqpfrancois be well my g, more light your way 💫",,well light way
1.3236744799276603e+18,2020-11-03 17:12:43+00:00,['1323674479927660550'],@_joseolivarez @BriBoheme what a timeee!!,,timeee
1.3236330041121587e+18,2020-11-03 14:27:54+00:00,['1323633004112158726'],no suppression in the streets! be as safe as you can at the polls today 🗳 https://t.co/WkZ4iSPJoB,,suppression street safe poll today
1.323489963946713e+18,2020-11-03 04:59:31+00:00,['1323489963946713088'],how do you keep your imagination healthy?,,keep imagination healthy
1.32347559120359e+18,2020-11-03 04:02:24+00:00,['1323475591203590144'],you gotta run section.80 on repeat for how this week finna feel,,gotta run section repeat week finna feel
1.32258384398823e+18,2020-10-31 16:58:55+00:00,['1322583843988230148'],if you have a hard time at the polls you know who to call! 🗳 https://t.co/CgC3nwQWBz,,hard time poll know call
1.3225642129887803e+18,2020-10-31 15:40:55+00:00,['1322564212988780544'],happy sammieween @sammie_scottie !!,,happy sammieween
1.322400150271238e+18,2020-10-31 04:48:59+00:00,['1322400150271238144'],it’s a fully https://t.co/BNrigoSpym,,fully
1.3222067983807365e+18,2020-10-30 16:00:40+00:00,['1322206798380736512'],@CallMeLatasha you got this!,,got
1.321975768092758e+18,2020-10-30 00:42:38+00:00,['1321975768092758016'],@Dear_Njams sorta lowkey song of the year,,sorta lowkey song year
1.3219755531933983e+18,2020-10-30 00:41:47+00:00,['1321975553193398274'],@Melissa_Kimble @blkcreatives @InDRAPERweTrust oooo i need that!,,oooo need
1.321952520797913e+18,2020-10-29 23:10:16+00:00,['1321952520797913090'],stop having famous ppl for heroes you’ll recover from disappointment quicker,,stop famous ppl hero youll recover disappointment quicker
1.3219441537653268e+18,2020-10-29 22:37:01+00:00,['1321944153765326851'],exactly how i’ve felt today 🥴 https://t.co/B9NE8zLTpB,,exactly ive felt today
1.3215296128207176e+18,2020-10-28 19:09:47+00:00,['1321529612820717570'],@jacqpfrancois that’s one of my favorite movies!!,,thats one favorite movie
1.3214492036510065e+18,2020-10-28 13:50:16+00:00,['1321449203651006465'],"@sheshootin sending you love, Mari! 💫",,sending love mari
1.3214486123421737e+18,2020-10-28 13:47:55+00:00,['1321448612342173706'],slaps! don’t be mad tho https://t.co/TKkbwLU7Ts,,slap dont mad tho
1.3211237426768978e+18,2020-10-27 16:17:00+00:00,['1321123742676897792'],@jellydear love is blind 😂,,love blind
1.3209557629659136e+18,2020-10-27 05:09:30+00:00,['1320955762965913600'],i definitely read this in homie voice https://t.co/wRui5W2BFY,,definitely read homie voice
1.3200995484512666e+18,2020-10-24 20:27:13+00:00,['1320099548451266562'],flagship drip @dailypaper nyc https://t.co/hZAUAmmQKw,,flagship drip nyc
1.3197000966619914e+18,2020-10-23 17:59:56+00:00,['1319700096661991427'],i’ll never be late to getting into a show like #PoseFX ever again,,ill never late getting show like ever
1.319697707397689e+18,2020-10-23 17:50:26+00:00,['1319697707397689345'],too much of a nyc staple to let go #savethestrand https://t.co/SUnaOCnxEe,,much nyc staple let
1.3196925295965962e+18,2020-10-23 17:29:52+00:00,['1319692529596596225'],them crazy 8s will have you ballin out of control https://t.co/6mTpKZQ5rb,,crazy ballin control
1.3196548138781327e+18,2020-10-23 15:00:00+00:00,['1319654813878132736'],@sagebeatlove Cleetus,,cleetus
1.3193909340780052e+18,2020-10-22 21:31:26+00:00,['1319390934078005257'],we really love to see it! https://t.co/FMaVxPyVqQ,,really love see
1.3191505471994593e+18,2020-10-22 05:36:13+00:00,['1319150547199459329'],but they are nature’s hi hats https://t.co/WUUtM2BUUS,,nature hat
1.319063420549976e+18,2020-10-21 23:50:01+00:00,['1319063420549976066'],aye @mousesucks stay making jams that become your favorites https://t.co/KhRD2EJFzH,,aye stay making jam become favorite
1.319029245331542e+18,2020-10-21 21:34:13+00:00,['1319029245331542016'],@BabyxShad that’s what happens when you don’t waste studio time 😂,,thats happens dont waste studio time
1.319023850252882e+18,2020-10-21 21:12:46+00:00,['1319023850252881922'],"@jellydear ah i see, looks like it’s prompting you to think before you rt lol",,see look like prompting think lol
1.3190217011040788e+18,2020-10-21 21:04:14+00:00,['1319021701104078848'],"aside from unsplash, where are the litty stock imagery sites of Black ppl and other POC?",,aside unsplash litty stock imagery site black ppl poc
1.3189887237663334e+18,2020-10-21 18:53:12+00:00,['1318988723766333441'],rent free https://t.co/QxWp2wHS3V,,rent free
1.3189667263069553e+18,2020-10-21 17:25:47+00:00,['1318966726306955264'],@itscovl good question. sounds like those two things meeting well is ensured through a good creative brief?,,good question sound like two thing meeting well ensured good creative brief
1.3189658697881887e+18,2020-10-21 17:22:23+00:00,['1318965869788188672'],who else is having the problem where tapping retweet only lets you do a quote tweet?,,else problem tapping retweet let quote tweet
1.318953250255741e+18,2020-10-21 16:32:14+00:00,['1318953250255740929'],"i sense the diasporic discourse on here going off the rails today, stay focused",,sense diasporic discourse going rail today stay focused
1.318951817171161e+18,2020-10-21 16:26:32+00:00,['1318951817171161088'],@K_Dot007 loll it’d be a lil tough love,,loll itd lil tough love
1.3189360310523535e+18,2020-10-21 15:23:49+00:00,['1318936031052353536'],shouts to all my wolphins we insufferable to ourselves 🥴 https://t.co/y1kKFiyJnr,,shout wolphins insufferable
1.3189229263605678e+18,2020-10-21 14:31:44+00:00,['1318922926360567810'],how do you manage the compound effect of 2020’s catastrophes?,,manage compound effect catastrophe
1.318727826946855e+18,2020-10-21 01:36:29+00:00,['1318727826946854913'],tell ‘em drip or drown https://t.co/vRFjC3iVua,,tell drip drown
1.3187108808890778e+18,2020-10-21 00:29:09+00:00,['1318710880889077762'],@MiniMcBooom binge*,,binge
1.318687175555371e+18,2020-10-20 22:54:57+00:00,['1318687175555371014'],illustrator for ipad might be a game changer...,,illustrator ipad might game changer
1.31865473177079e+18,2020-10-20 20:46:02+00:00,['1318654731770789889'],you ain’t doing shxt at work neither huh? #newprofilepic https://t.co/97Y3gtYQ0Z,,aint shxt work neither huh
1.3184489226338836e+18,2020-10-20 07:08:13+00:00,['1318448922633883655'],who’s made a podcast on the historic and currently used words in Black vernacular by city/region?,,made podcast historic currently used word black vernacular cityregion
1.3184434455649198e+18,2020-10-20 06:46:27+00:00,['1318443445564919808'],wow i need this https://t.co/HkxEdQieaf,,wow need
1.3184420568811438e+18,2020-10-20 06:40:56+00:00,['1318442056881143808'],both hitting ya phone &gt; https://t.co/eMGyefyBlU,,hitting phone
1.3184356431193252e+18,2020-10-20 06:15:27+00:00,['1318435643119325185'],not much more promised in this world than a grandmother saying she gon’ beat somebody ass,,much promised world grandmother saying gon beat somebody
1.318433932094935e+18,2020-10-20 06:08:39+00:00,['1318433932094935041'],@Copastetik yup!,,yup
1.3184332830599496e+18,2020-10-20 06:06:04+00:00,['1318433283059949568'],@KissMyMahogany agreed!!,,agreed
1.3184330224845087e+18,2020-10-20 06:05:02+00:00,['1318433022484508673'],what’s a song you’d say is perfect?,,whats song youd say perfect
1.3182884846590075e+18,2020-10-19 20:30:42+00:00,['1318288484659007490'],@CeauxArtwork this is facts!,,fact
1.3175234685991322e+18,2020-10-17 17:50:47+00:00,['1317523468599132163'],when you think about the fact that it’s still a panoramic https://t.co/CbNhKi7nBD,,think fact still panoramic
1.3174779036601262e+18,2020-10-17 14:49:44+00:00,['1317477903660126208'],@desusnice righteous,,righteous
1.317317791834362e+18,2020-10-17 04:13:30+00:00,['1317317791834361856'],@zachlennonsimon ah i gotta check out a few of these!!,,gotta check
1.3172806388447027e+18,2020-10-17 01:45:52+00:00,['1317280638844702720'],song* 🤦🏾‍♂️,,song
1.3172785420366848e+18,2020-10-17 01:37:32+00:00,['1317278542036684800'],tweet a fire four-somg sequence go! https://t.co/wITh5jrf9L,,tweet fire foursomg sequence
1.3172711272286167e+18,2020-10-17 01:08:05+00:00,['1317271127228616707'],shouts to @atiralyons the logo is already legendary https://t.co/MSf7B2JtVH,,shout logo already legendary
1.3172004220089672e+18,2020-10-16 20:27:07+00:00,['1317200422008967169'],"next time you get or make a baconeggandcheese, throw some chipotle mayo on it. trust me",,next time get make baconeggandcheese throw chipotle mayo trust
1.317156896583934e+18,2020-10-16 17:34:10+00:00,['1317156896583933954'],@BriBoheme forreal i just wanna sleep,,forreal wanna sleep
1.316967376940925e+18,2020-10-16 05:01:05+00:00,['1316967376940924929'],this shit slapped! https://t.co/fEI4z756wr,,shit slapped
1.3169632555548385e+18,2020-10-16 04:44:42+00:00,['1316963255554838531'],"@Leebox healthy pressure, a concept https://t.co/LKwoOyBefM",,healthy pressure concept
1.3169582337565778e+18,2020-10-16 04:24:45+00:00,['1316958233756577793'],i’m watching this on silent while “outstanding” by the gap band is playing and spiderman on beat 😂 https://t.co/DXZzAJizNc,,watching silent outstanding gap band playing spiderman beat
1.3169574383319777e+18,2020-10-16 04:21:35+00:00,['1316957438331977730'],i want a documentary or memoir about the life of Irma Thomas https://t.co/qID7mUOT3S,,want documentary memoir life irma thomas
1.3169328633303409e+18,2020-10-16 02:43:56+00:00,['1316932863330340864'],@jeffjacobson @cheriehu42 @RuncieDan right! will there be a replay through the patreon?,,right replay patreon
1.316931535954731e+18,2020-10-16 02:38:40+00:00,['1316931535954731014'],@MiniMcBooom how come?,,come
1.3168530595286753e+18,2020-10-15 21:26:49+00:00,['1316853059528675330'],@timmhotep i mean—i never heard of 3pc and a bizkit,,meani never heard bizkit
1.3168519588006994e+18,2020-10-15 21:22:27+00:00,['1316851958800699393'],@amaresymone happy birthday flymare!,,happy birthday flymare
1.3168516544829522e+18,2020-10-15 21:21:15+00:00,['1316851654482952192'],who saw somebody pissing in a pot and thought “this is it...this is rock bottom” ?,,saw somebody pissing pot thought itthis rock bottom
1.3168478692578222e+18,2020-10-15 21:06:12+00:00,['1316847869257822209'],@imjesiah putting the text in texture 🔥,,putting text texture
1.3168472477626245e+18,2020-10-15 21:03:44+00:00,['1316847247762624518'],could we survey which of the planning/scheduling apps ppl enjoy most real quick? tryna see sum’n 👀 https://t.co/13gXSlDlhj,,could survey planningscheduling apps ppl enjoy real quick tryna see sumn
1.3168461359700173e+18,2020-10-15 20:59:19+00:00,['1316846135970017280'],"@MiniMcBooom @NYMag sauce on the page, it’s a good stain 🔥",,sauce page good stain
1.3168457836820316e+18,2020-10-15 20:57:55+00:00,['1316845783682031616'],"@byshefon this is the path, forreal 💫",,path forreal
1.3168454973871882e+18,2020-10-15 20:56:47+00:00,['1316845497387188224'],@CapitalOde the first finale 🤔,,first finale
1.3168383529775636e+18,2020-10-15 20:28:23+00:00,['1316838352977563648'],@anihustles lead us to the future my g 🚀,,lead future
