id,created_at,edit_history_tweet_ids,text,withheld,clean_text,nouns
1.1671819575597384e+18,2019-08-29 21:07:18+00:00,['1167181957559738368'],"My David's Tent 2019  highlights have a look !!!
I hope you'll enjoy it 😃
https://t.co/CQRCoZvQUd",,david's tent highlight look hope enjoy,david highlight look enjoy 
1.1671555441985004e+18,2019-08-29 19:22:21+00:00,['1167155544198500353'],My favourite photos from  davids_tent are these ......🎪🎵🌌🌄🔥❤️🎻⛺😃✝️ #davidstent19uk #GodisGood #Mingcooper2019 https://t.co/8AddprF4GU,,favourite photo davidstent,photo davidstent 
1.167152509908996e+18,2019-08-29 19:10:17+00:00,['1167152509908996096'],Great to be part of David's tent this year. Photo credit to josephlars on his drone Feeling blessed. #droneview  #davidstent19uk #GodisGood #Mingcooper2019 https://t.co/UvPtIvaE89,,great part david's tent year photo credit josephlars drone feeling blessed,part david year photo credit feeling 
1.1671498565379482e+18,2019-08-29 18:59:45+00:00,['1167149856537948160'],"Hello maker of the moon
Your creation has inspired my every move
You're the science in the stars
There is beauty, there is fire in your eyes

Here we are, face to face
Lost in wonder at the God of time and space
The… https://t.co/G9HoUYVOmB",,hello maker moon creation inspired every move science star beauty fire eye face face lost wonder god time space,hello maker moon creation move science star beauty fire eye face face god time space 
1.166673104929796e+18,2019-08-28 11:25:18+00:00,['1166673104929796098'],The fire gonna fall on us The fire gonna fall every heart will see the love of God. Martin Smith at davids_tent 😃 🎪🔥❤️🎵✝️  #firegonnafall #firefirefire  #everyheartwillseetheloveofGod… https://t.co/3BC3dj9kmJ,,fire gonna fall fire gonna fall every heart see love god martin smith davidstent,fire gon fire gon heart god martin davidstent 
1.1666652859544084e+18,2019-08-28 10:54:14+00:00,['1166665285954408448'],"The truth is.... He is worthy!!!
 love walking day and night, night and day in this forest walkway looking at these signs of truth at davids_tent  #thetruthis #heisworthy #signs #GodisGood… https://t.co/pPtL3LIvLM",,truth worthy love walking day night night day forest walkway looking sign truth davidstent,truth love day night night day walkway sign truth davidstent 
1.1666548486679142e+18,2019-08-28 10:12:45+00:00,['1166654848667914240'],"Goodness of God at  David's tent with  Sean Feucht &amp; Elyssa Smith 
🎪😃❤️🎻🎵✝️
 #GoodnessofGod #davidstent19uk #Tent #Godisgood #Mingcooper2019 https://t.co/IXBUFb33ea",,goodness god david's tent sean feucht amp elyssa smith,goodness god david feucht amp elyssa smith 
1.1666464813962322e+18,2019-08-28 09:39:31+00:00,['1166646481396232194'],"David's Tent UK was a blast Jonathan &amp; Melissa Helser Ain't no Grave 🎪😃❤️🎻🎵✝️
 #davidstent19uk #Aintnograve #GodisGood #Mingcooper2019 https://t.co/2cl79prOsN",,david's tent blast jonathan amp melissa helser ain't grave,david tent blast jonathan amp helser 
1.166335145248346e+18,2019-08-27 13:02:22+00:00,['1166335145248346113'],Was great to meet @noelrobinsonuk  davids_tent worship God #worship #noelrobinson #davidstent19uk #Mingcooper2019 https://t.co/lxk2CYtnVG,,great meet davidstent worship god,meet worship god 
1.1649759806262395e+18,2019-08-23 19:01:32+00:00,['1164975980626239488'],My week on Twitter 🎉: 3 Likes. See yours with https://t.co/kAuYRNQwnO https://t.co/9lU8hHwHav,,week twitter like see,week twitter see 
1.163948722851582e+18,2019-08-20 22:59:35+00:00,['1163948722851581953'],Joel and I watching Derby County vs Bristol city tonight game. Wasn't a great result i thought it was going to be 2-1 to derby but it was the other way round. 😃🌇🏟️⚽ #Greatevening… https://t.co/GhTx6OqDID,,joel watching derby county bristol city tonight game great result thought going derby way round,joel county bristol city tonight game result way round 
1.1638640330591027e+18,2019-08-20 17:23:03+00:00,['1163864033059102721'],"This week on Tuesday, Wednesday and Thursday been help out at Upbeat communities kids club . So much fun and a good bunch of kids. So much joy and  happiness with these kids.… https://t.co/o8UClCsfrD",,week tuesday wednesday thursday help upbeat community kid club much fun good bunch kid much joy happiness kid,week tuesday wednesday thursday upbeat community club fun bunch kid joy happiness kid 
1.163540902352212e+18,2019-08-19 19:59:03+00:00,['1163540902352211968'],"If some spam me with 75  pics I'll post then on Instagram 
#Sisterspam #spam #sister #Mingcooper19 https://t.co/ylEGghyW9r",,spam pic i'll post instagram,spam pic i instagram 
1.163405842575704e+18,2019-08-19 11:02:22+00:00,['1163405842575704065'],Just listen to  'You Say' by @Lauren_Daigle  in Derby at the @bookcafederby in the background,,listen 'you say' derby background,background 
1.162993544631636e+18,2019-08-18 07:44:03+00:00,['1162993544631635968'],"My journey to Derby 
#Journey travel #Derby #derbyshire #derbydos #rams 
#Godisgood #Mingcooper19 https://t.co/C2eJESVTGg",,journey derby travel,journey 
1.1629913079686554e+18,2019-08-18 07:35:09+00:00,['1162991307968655360'],"Better results this time against England in principality stadium. 
🏴󠁧󠁢󠁷󠁬󠁳󠁿🏉🐲🏟️😃
#Rugby #WalesRugby 
#walesvEngland #WalvEng #Stadium #readyforjapan #readyforrugbyworldcup #AlunWynJones… https://t.co/s74phaeJRj",,better result time england principality stadium,result time england principality stadium 
1.1624588818613125e+18,2019-08-16 20:19:29+00:00,['1162458881861312513'],"Saw these wild an amazing Mushrooms whilst I was walking around the site building the other day. Not muchroom for anymore photos.🍄😃

#Wild #Wildmushrooms #Mushrooms #photo #notmuchroom… https://t.co/x3Hn2SZcta",,saw wild amazing mushroom whilst walking around site building day muchroom anymore photo,saw mushroom whilst site building day muchroom photo 
1.1624392802010317e+18,2019-08-16 19:01:36+00:00,['1162439280201031681'],"My week on Twitter 🎉: 2 Mentions, 3 Likes, 2 Replies. See yours with https://t.co/kAuYRNQwnO https://t.co/CAO7qb5RRn",,week twitter mention like reply see,week twitter mention reply 
1.1622918871659233e+18,2019-08-16 09:15:54+00:00,['1162291887165923328'],"Evening ride 😃🚴
#Evening #ride #goodride #cyclelife #scenery #Godisgood
#Mingcooper2019 https://t.co/hbIWWEVyDS",,evening ride,ride 
1.162253275854332e+18,2019-08-16 06:42:29+00:00,['1162253275854331905'],@radiostevebest answer is Rail fares,,answer rail fare,answer rail fare 
1.1618924279821558e+18,2019-08-15 06:48:36+00:00,['1161892427982155777'],@Lord_Sugar Cyclist will be safer on the road now need to get one for christmas i think,,cyclist safer road need get one christmas think,cyclist safer road christmas think 
1.16188318879445e+18,2019-08-15 06:11:53+00:00,['1161883188794449921'],@radiostevebest @UCBMedia My ring tone is Lion and the lamb intro whenever someone ringing me that I have on my contacts. If someone ringing me on whatapp I've put personal ones so I know who's ringing me. If some other no. ringing me I've got a buzz and vibrate on.,,ring tone lion lamb intro whenever someone ringing contact someone ringing whatapp i've put personal one know who's ringing ringing i've got buzz vibrate,tone lion intro someone contact someone whatapp i know buzz vibrate 
1.1608053311754527e+18,2019-08-12 06:48:52+00:00,['1160805331175452672'],@ITV Let's do it!!!,,let's,let 
1.1608051243458806e+18,2019-08-12 06:48:03+00:00,['1160805124345880576'],@radiostevebest Well I'm not going win then 🤦🏻‍♂️ https://t.co/nztDojE7se,,well i'm going win,win 
1.160803698043474e+18,2019-08-12 06:42:22+00:00,['1160803698043473921'],"@radiostevebest 
Zac Williams
Old church choir",,zac williams old church choir,zac church choir 
1.160547263070036e+18,2019-08-11 13:43:24+00:00,['1160547263070035969'],What is going on !!!!  Argh!!!,,going argh,argh 
1.1604516133512763e+18,2019-08-11 07:23:19+00:00,['1160451613351276545'],"Game day has landed!!! Come on Wales !!! Cymru am byth!!!
“He’s recognised worldwide as one of the best in his position. He thoroughly deserves that. The bigger the occasion, the bigger… https://t.co/RYPVxsbF50",,game day landed come wale cymru byth recognised worldwide one best position thoroughly deserves bigger occasion bigger,game day wale cymru byth position occasion 
1.1599025487630623e+18,2019-08-09 19:01:32+00:00,['1159902548763062272'],"My week on Twitter 🎉: 1 Like, 2 New Followers. See yours with https://t.co/kAuYRNQwnO https://t.co/j8YFxOFaPC",,week twitter like new follower see,week twitter follower see 
1.159798586261037e+18,2019-08-09 12:08:25+00:00,['1159798586261037062'],@radiostevebest @UCBMedia Yay Double bill of @radiostevebest today Morning and Afternoon looking forward to hearing him this afternoon drive at 4pm. good on you Steve I'll be cheering you on !!! 👍😃📻 https://t.co/wZGHtm2kxo,,yay double bill today morning afternoon looking forward hearing afternoon drive good steve i'll cheering,bill today morning afternoon afternoon drive steve i 
1.1597162260730266e+18,2019-08-09 06:41:09+00:00,['1159716226073026561'],"@radiostevebest 

The answer is Abby Road",,answer abby road,answer abby road 
1.158267211796144e+18,2019-08-05 06:43:17+00:00,['1158267211796144128'],"@radiostevebest 
Rock the Glock 
TAUREN WELLS

WHEN WE PRAY",,rock glock tauren well pray,rock glock tauren pray 
1.1548291082804716e+18,2019-07-26 19:01:29+00:00,['1154829108280471552'],My week on Twitter 🎉: 4 New Followers. See yours with https://t.co/kAuYRNQwnO https://t.co/CdaZ7Ra7lr,,week twitter new follower see,week see 
1.1547274446807777e+18,2019-07-26 12:17:31+00:00,['1154727444680777729'],"My moments  of Soul Survivor Scotland 2019 

Last ever Soul Survivor

Have a look enjoy !!! 

 https://t.co/3033aHgyiz",,moment soul survivor scotland last ever soul survivor look enjoy,moment soul survivor scotland look enjoy 
1.1545128069740667e+18,2019-07-25 22:04:37+00:00,['1154512806974066690'],"Been a Great hot sunny day. Made a 23mins long video of some moments of Soul Survivor Scotland 2019 have a look only on my bio  
#greatday #Hot #Sunny #day #video #soulsurvivor… https://t.co/EFMCAY8Zh0",,great hot sunny day made min long video moment soul survivor scotland look bio,day min video moment soul survivor look bio 
1.1545102141518643e+18,2019-07-25 21:54:19+00:00,['1154510214151864320'],"Amazing week at the last ever soul Survivor Scotland 2019 
#amazing # lasteversoulsurvivor #soulsurvivor19 #soulsurvivor #soul #survivor #soulsurvivorscotland #soulsurvivorscotland19… https://t.co/R9fgPUlkKM",,amazing week last ever soul survivor scotland lasteversoulsurvivor,week survivor scotland lasteversoulsurvivor 
1.1522923724972072e+18,2019-07-19 19:01:24+00:00,['1152292372497207297'],"My week on Twitter 🎉: 1 Mention, 2 Likes, 1 New Follower, 1 Reply. See yours with https://t.co/kAuYRNQwnO https://t.co/7KkkhUshIG",,week twitter mention like new follower reply see,week twitter mention follower reply 
1.1519681371658486e+18,2019-07-18 21:33:01+00:00,['1151968137165848576'],"Not sure if you like it but the evolution of worship

 https://t.co/SWMnJVJBut",,sure like evolution worship,evolution worship 
1.1519680653342065e+18,2019-07-18 21:32:43+00:00,['1151968065334206466'],"@radiostevebest @UCBMedia

Not sure if you like it but the evolution of worship 

 https://t.co/SWMnJVJBut",,sure like evolution worship,evolution worship 
1.1519255096823684e+18,2019-07-18 18:43:37+00:00,['1151925509682368512'],Feeling fresh now #feelingreat #feelingfresh #tent #Bigtop #soul #survivor #soulsurvivor #soulsurvivor19 #godisgood  #Mingcooper2019 https://t.co/pSIHSbNj5h,,feeling fresh,
1.1510975293936968e+18,2019-07-16 11:53:32+00:00,['1151097529393696768'],"There is another in the fire
Standing next to me
There is another in the waters
Holding back the seas
And should I ever need reminding
What power set me free
There is a grave that holds no body
And now that power lives in me. ♥️🎵✝️🔥🌊🔋💡⚡📖",,another fire standing next another water holding back sea ever need reminding power set free grave hold body power life,fire water sea power grave body power life 
1.151096849916412e+18,2019-07-16 11:50:50+00:00,['1151096849916411904'],"@jesusculture There is another in the fire
Standing next to me
There is another in the waters
Holding back the seas
And should I ever need reminding
What power set me free
There is a grave that holds no body
And now that power lives in me.",,another fire standing next another water holding back sea ever need reminding power set free grave hold body power life,fire water sea power grave body power life 
1.1510120645567242e+18,2019-07-16 06:13:55+00:00,['1151012064556724224'],"@radiostevebest 

Welcome back Steve I hope you enjoyed your holiday 😃

Have you watched these films yet
Spiderman
Men in black 
X-men",,welcome back steve hope enjoyed holiday watched film yet spiderman men black xmen,hope holiday film 
1.1504910502739068e+18,2019-07-14 19:43:36+00:00,['1150491050273906694'],"Watched Roger Federer v Novak Djokovic Wimbledon men's single final 

Just Unbelievable talented The most dramatic style imaginable tennis Wimbledon final greatest of all time aka… https://t.co/GXSAHVzolG",,watched roger federer novak djokovic wimbledon men's single final unbelievable talented dramatic style imaginable tennis wimbledon final greatest time aka,roger federer style tennis time aka 
1.1501665060739932e+18,2019-07-13 22:13:58+00:00,['1150166506073993221'],"Finished My cycle route 55.61km and it took me 2hrs58mins. Was hard but worth it  seeing the amazing view was bliss.

#Cycle #route #55.6km #258 #hard #worthit #amzingview #bliss… https://t.co/aO28Fxmr1d",,finished cycle route took hrsmins hard worth seeing amazing view bliss,cycle route view bliss 
1.1501619372771492e+18,2019-07-13 21:55:49+00:00,['1150161937277149184'],"Cycling after work worth it, great views great scenery, hot and sweaty afterwards.

#Cyclingafterwork #worthit #views #cycling #life #cyclinglife #scenery #sun #sunny #bluesky #clouds #hot… https://t.co/2Dk9AcHYi6",,cycling work worth great view great scenery hot sweaty afterwards,work view scenery sweaty 
1.1473999483689288e+18,2019-07-06 07:00:40+00:00,['1147399948368928768'],"Tour de France starts today 
good luck Geraint Thomas and everyone  else. Unlucky for Chris Froome and Mark Cavendish not in the tour https://t.co/Vbmxh8l5DO",,tour france start today good luck geraint thomas everyone else unlucky chris froome mark cavendish tour,france start today luck geraint everyone chris mark tour 
1.1468989968138812e+18,2019-07-04 21:50:03+00:00,['1146898996813881345'],"Frank Lampard is the new Chelsea Manager !!!
 
Frank Lampard Good luck with Chelsea thanks for managing Derby County. You have been great!!!

#Goodluck #franklampard #superfrank… https://t.co/FNFGN1QpIT",,frank lampard new chelsea manager frank lampard good luck chelsea thanks managing derby county great,chelsea manager luck chelsea county 
1.146032417691644e+18,2019-07-02 12:26:35+00:00,['1146032417691643904'],Great weather and amazing views whilst I was cycling yesterday #sunshine #sunny #sun #hills #blue #sky #bluesky #river #stream #road #cycling #cyclinglife #creation #Godisgood… https://t.co/Ex36fmWvPU,,great weather amazing view whilst cycling yesterday,weather view whilst cycling yesterday 
1.1445053194538762e+18,2019-06-28 07:18:26+00:00,['1144505319453876224'],@BBCDerbySport Non above want Frank Lampard,,non want frank lampard,non lampard 
1.14413415418504e+18,2019-06-27 06:43:33+00:00,['1144134154185039872'],"@UCBMedia @radiostevebest 
Digestive",,digestive,digestive 
1.1421455310005658e+18,2019-06-21 19:01:29+00:00,['1142145531000565761'],My week on Twitter 🎉: 3 Likes. See yours with https://t.co/kAuYRNQwnO https://t.co/Xfdze5qZHg,,week twitter like see,week twitter see 
1.1415971187565076e+18,2019-06-20 06:42:17+00:00,['1141597118756507651'],"@radiostevebest 

Chocolate hobnobs for me",,chocolate hobnobs,chocolate hobnobs 
1.1413963553167974e+18,2019-06-19 17:24:31+00:00,['1141396355316797440'],"Verse of the day 

Keep this Book of the Law always on your lips; meditate on it day and night, so that you may be careful to do everything written in it. Then you will be prosperous… https://t.co/8BhSl4XelS",,verse day keep book law always lip meditate day night may careful everything written prosperous,day book law meditate day night everything 
1.141338790004269e+18,2019-06-19 13:35:47+00:00,['1141338790004269057'],"Joy of cycling in a nice countryside with a blue sky and sunny day. Summer Just round the corner

 #Joy #cycling #cyclinglife #life #love #countryside #view #bluesky #sky… https://t.co/sMyA1HnTTy",,joy cycling nice countryside blue sky sunny day summer round corner,joy countryside blue day summer round corner 
1.141051059047162e+18,2019-06-18 18:32:26+00:00,['1141051059047161858'],"Verse of the day 

If you remain in me and my words remain in you, ask whatever you wish, and it will be done for you.
John 15:7 NIV

#verseoftheday #verseencouragement #wordofGod… https://t.co/QJOcwBLj5J",,verse day remain word remain ask whatever wish done john niv,day word john niv 
1.1408648736493322e+18,2019-06-18 06:12:36+00:00,['1140864873649332224'],@WelshRugbyUnion Come on !!!,,come,
1.1408647178518897e+18,2019-06-18 06:11:59+00:00,['1140864717851889665'],@radiostevebest @UCBMedia @LoveWeymouth Last time i been to the beach was in st Andrews in Scotland,,last time beach andrew scotland,time beach scotland 
1.1405904391641866e+18,2019-06-17 12:02:06+00:00,['1140590439164186627'],"Verse of the day 

If you then, though you are evil, know how to give good gifts to your children, how much more will your Father in heaven give the Holy Spirit to those who ask… https://t.co/2Mp9ox7utP",,verse day though evil know give good gift child much father heaven give holy spirit ask,day evil gift child holy spirit ask 
1.1405099636154286e+18,2019-06-17 06:42:19+00:00,['1140509963615428608'],"@radiostevebest 
Rock the glock answer is 
Phil wickham till I found you",,rock glock answer phil wickham till found,rock glock answer phil wickham till 
1.1402507672926084e+18,2019-06-16 13:32:22+00:00,['1140250767292608512'],"Happy Father's day to my dad
Thank God for him for everything 
You're a great Dad !!! 😃

#fathersday #happyfathersday #happy #great #everything  #love #life #smile #Godisgood… https://t.co/LQ0YHBhmML",,happy father's day dad thank god everything great dad,father day god everything dad 
1.1401726810330848e+18,2019-06-16 08:22:05+00:00,['1140172681033084928'],"Happy Father's day 😃

#fatherday #father  #Godisgood #Mingcooper2019 https://t.co/Yzs7KSjSe4",,happy father's day,father day 
1.1398678225851964e+18,2019-06-15 12:10:41+00:00,['1139867822585196544'],"Verse of the day 

“Honour your father and mother”—which is the first commandment with a promise—
Ephesians 6:2 NIV

#verseoftheday #verseencouragement #wordofGod #wordoftheday… https://t.co/BfqBEk3ued",,verse day honour father motherwhich first commandment promise ephesian niv,day father motherwhich promise niv 
1.1396109394839388e+18,2019-06-14 19:09:55+00:00,['1139610939483938818'],My week on Twitter 🎉: 1 Like. See yours with https://t.co/kAuYRNQwnO https://t.co/4yNdmBRSak,,week twitter like see,week twitter see 
1.1394980435588832e+18,2019-06-14 11:41:19+00:00,['1139498043558883328'],"Verse of the day 

A father to the fatherless, a defender of widows, is God in his holy dwelling.
Psalm 68:5 NIV

#verseoftheday #verseencouragement #wordofGod #wordoftheday #love… https://t.co/aCCzIpk3j5",,verse day father fatherless defender widow god holy dwelling psalm niv,day defender widow god 
1.1391982747227832e+18,2019-06-13 15:50:08+00:00,['1139198274722783232'],"Verse of the day 

Above all, love each other deeply, because love covers over a multitude of sins.
1 Peter 4:8 NIV

#verseoftheday #verseencouragement #wordofGod #wordoftheday #love… https://t.co/vfRnuRF9a1",,verse day love deeply love cover multitude sin peter niv,day cover multitude peter niv 
1.1386950876203336e+18,2019-06-12 06:30:39+00:00,['1138695087620333568'],@radiostevebest @UCBMedia It's Jam first then cream,,jam first cream,jam cream 
1.1384533121671292e+18,2019-06-11 14:29:55+00:00,['1138453312167129088'],"Verse of the day 

Blessed are the peacemakers,  for they will be called children of God.
Matthew 5:9 NIV

#verseoftheday #verseencouragement #wordofGod #wordoftheday #love #life… https://t.co/falzBAtN9T",,verse day blessed peacemaker called child god matthew niv,day peacemaker child god matthew niv 
1.1380534266198468e+18,2019-06-10 12:00:55+00:00,['1138053426619846656'],"Verse of the day 

But you will receive power when the Holy Spirit comes on you; and you will be my witnesses in Jerusalem, and in all Judea and Samaria, and to the ends of the… https://t.co/iRcgMppWOE",,verse day receive power holy spirit come witness jerusalem judea samaria end,day power holy spirit witness jerusalem judea 
1.1376233076819804e+18,2019-06-09 07:31:47+00:00,['1137623307681980416'],"Verse of the day 

But the Advocate, the Holy Spirit, whom the Father will send in my name, will teach you all things and will remind you of everything I have said to you.
John 14:26… https://t.co/AghGw6b9BO",,verse day advocate holy spirit father send name teach thing remind everything said john,day holy spirit father send name thing remind everything john 
1.1373624587865866e+18,2019-06-08 14:15:16+00:00,['1137362458786586629'],"Verse of the day 

He has saved us and called us to a holy life—not because of anything we have done but because of his own purpose and grace. This grace was given us in Christ Jesus… https://t.co/YKBCccNqMo",,verse day saved called holy lifenot anything done purpose grace grace given christ jesus,day holy lifenot anything grace grace jesus 
1.136964925035864e+18,2019-06-07 11:55:36+00:00,['1136964925035864065'],"Verse of the day 

You will keep in perfect peace those whose minds are steadfast, because they trust in you.
Isaiah 26:3 NIV

#verseoftheday #verseencouragement #wordofGod… https://t.co/Ipii9INyU8",,verse day keep perfect peace whose mind steadfast trust isaiah niv,day peace mind steadfast trust isaiah niv 
1.1366887885567222e+18,2019-06-06 17:38:20+00:00,['1136688788556722178'],"On the day that Bob Gass passed away (yesterday, June 5) so sad but thankful for the incredible amazing legacy has he left behind.

Bob had a huge heart for ministry, he had a unique… https://t.co/JRNEXNhckx",,day bob gas passed away yesterday june sad thankful incredible amazing legacy left behind bob huge heart ministry unique,day gas yesterday thankful legacy heart ministry unique 
1.1362383004554772e+18,2019-06-05 11:48:15+00:00,['1136238300455477249'],"Verse of the day 

Let us then approach God’s throne of grace with confidence, so that we may receive mercy and find grace to help us in our time of need.
Hebrews 4:16… https://t.co/lCGhSxjj7Z",,verse day let approach god throne grace confidence may receive mercy find grace help time need hebrew,day approach grace confidence mercy grace help time 
1.1358585000836178e+18,2019-06-04 10:39:04+00:00,['1135858500083617792'],"Verse of the day 

My dear children, I write this to you so that you will not sin. But if anybody does sin, we have an advocate with the Father—Jesus Christ, the Righteous One. He is the… https://t.co/iRqaz3KESG",,verse day dear child write sin anybody doe sin advocate fatherjesus christ righteous one,day sin anybody sin advocate fatherjesus 
1.1354809630796308e+18,2019-06-03 09:38:52+00:00,['1135480963079630848'],"On Saturday I watched the final of the champions league cup. Congratulations to Liverpool Winning the Champions League you deserve it. 🏆  

Liverpool Goalkeeper  Allison Becker wearing… https://t.co/hPKFqHoUVM",,saturday watched final champion league cup congratulation liverpool winning champion league deserve liverpool goalkeeper allison becker wearing,saturday champion league cup congratulation liverpool champion league deserve liverpool goalkeeper allison becker 
1.1354702908033393e+18,2019-06-03 08:56:28+00:00,['1135470290803339264'],"Verse of the day 

I consider that our present sufferings are not worth comparing with the glory that will be revealed in us.
Romans 8:18 NIV

#verseoftheday #verseencouragement… https://t.co/pcgtvGyWki",,verse day consider present suffering worth comparing glory revealed roman niv,day glory niv 
1.1351801918719712e+18,2019-06-02 13:43:43+00:00,['1135180191871971328'],"Verse of the day 
Whoever pursues righteousness and love finds life, prosperity and honor.
Proverbs 21:21 NIV

#verseoftheday #verseencouragement #wordofGod #wordoftheday #love #life… https://t.co/RWp2C3TVk4",,verse day whoever pursues righteousness love find life prosperity honor proverb niv,day righteousness love life prosperity honor proverb niv 
1.13297969091285e+18,2019-05-27 11:59:42+00:00,['1132979690912849920'],"It's the Derby vs Aston villa Championship PLAY- OFFS finals at Wembley stadium today not long until kick off now.

#Derby #championship #final #playoff #championshipplayofffinal… https://t.co/tbPEp56RSt",,derby aston villa championship play offs final wembley stadium today long kick,aston villa championship play wembley stadium today 
1.1316671948221768e+18,2019-05-23 21:04:19+00:00,['1131667194822176772'],I had a great day with my dad travelled to Tiree for my Birthday Present went on a propeller plane and cycled all around the island saw amazing views and amazing beaches.… https://t.co/vK3nNXtBsp,,great day dad travelled tiree birthday present went propeller plane cycled around island saw amazing view amazing beach,day birthday propeller plane island view beach 
1.131313459256279e+18,2019-05-22 21:38:42+00:00,['1131313459256279040'],At Jannetta Gelateria great ice cream with dad and sister today. #jennettagelateria  #icecream #standrews #Family #Mingcooper2019 https://t.co/iaFysY6F35,,jannetta gelateria great ice cream dad sister today,jannetta gelateria ice cream dad sister today 
1.129461912876589e+18,2019-05-17 19:01:19+00:00,['1129461912876589056'],"My week on Twitter 🎉: 1 Mention, 2 Likes, 6 New Followers. See yours with https://t.co/kAuYRNQwnO https://t.co/7SjJ7dAFXr",,week twitter mention like new follower see,week twitter mention follower see 
1.129424474611376e+18,2019-05-17 16:32:33+00:00,['1129424474611376134'],"Hang out with Ming and other fun new people nearby, when you sign in to Badoo! https://t.co/JIU5qhU2e2 https://t.co/e0BKpstuOX",,hang ming fun new people nearby sign badoo,hang sign badoo 
1.1287663438163354e+18,2019-05-15 20:57:22+00:00,['1128766343816335360'],"Derby County going to Wembley !!!
Let's start the buggie Bounce party !!!

24' Dallas  Leeds 1-0 Derby (2-0)
45' Marriott  Leeds 1-1 Derby (2-1)
46' Mount  Leeds 1-2 Derby (2-2)
58'… https://t.co/iF2bmmLxjS",,derby county going wembley let's start buggie bounce party dallas leeds derby marriott leeds derby mount leeds derby,county let buggie bounce party dallas marriott mount 
1.1287625096017716e+18,2019-05-15 20:42:08+00:00,['1128762509601771520'],@dcfcofficial Come on!!! We are going Wembley Wembley !!! Come on Derby!!! Get in there !!!! 🐑🐑,,come going wembley wembley come derby get,get 
1.1285872581587764e+18,2019-05-15 09:05:45+00:00,['1128587258158776320'],@dcfcofficial @LUFC Come on you Rams 🐏,,come ram,ram 
1.1280484158526996e+18,2019-05-13 21:24:35+00:00,['1128048415852699654'],@PWStream @WWE Get well Big E come back stronger than ever.,,get well big come back stronger ever,get 
1.1280318843012832e+18,2019-05-13 20:18:53+00:00,['1128031884301283328'],"Sun's out guns out beautiful ride and beautiful view what an amazing God we have....

#Sun #Sunshine #Sunny #Heat #Hot #Sunsoutgunsout #weather #sunglasses… https://t.co/AVXTJLTH7N",,sun's gun beautiful ride beautiful view amazing god,sun gun view god 
1.1271325254266144e+18,2019-05-11 08:45:09+00:00,['1127132525426614272'],"Play-offs First leg
Derby Vs Leeds
 West Brom vs Aston Villa

Come on the you Rams!!!!⚽🐑
Come on Derby!!! ⚽🐑

#DCFC #Playoffs2019 #derby #Rams #SkyBetPlayOffs #EFLPlayOffs #COYR https://t.co/lOiqv7QSgV",,playoff first leg derby leeds west brom aston villa come ram come derby,playoff villa derby 
1.1268881561318031e+18,2019-05-10 16:34:07+00:00,['1126888156131803136'],Does anyone who have sky sports account that I could have to watch Derby county tomorrow please and thank you 😃 ⚽,,doe anyone sky sport account could watch derby county tomorrow please thank,doe anyone sport account county tomorrow please thank 
1.126763702231814e+18,2019-05-10 08:19:35+00:00,['1126763702231814144'],"An amazing week for football 
🙂 Man City: Likely domestic treble
😃 Liverpool: Champions League final
😃 Spurs: Champions League final
👍 Chelsea: Europa League final
👍 Arsenal: Europa League final

😢😂😭Meanwhile at Man Utd.

Nothing for Man utd this year. What a shame☹️ 😭",,amazing week football man city likely domestic treble liverpool champion league final spur champion league final chelsea europa league final arsenal europa league final meanwhile man utd nothing man utd year shame,week football man city liverpool champion league spur champion league chelsea europa arsenal europa meanwhile man nothing man year shame 
1.1267394285321504e+18,2019-05-10 06:43:08+00:00,['1126739428532150272'],"@radiostevebest
B 7th in line",,line,line 
1.1250166524400476e+18,2019-05-05 12:37:26+00:00,['1125016652440047616'],Come on Derby!!!  Come on you Rams !!! #DERWBA,,come derby come ram,ram 
1.1243884954500465e+18,2019-05-03 19:01:22+00:00,['1124388495450046465'],"My week on Twitter 🎉: 2 Likes, 2 Retweets, 3.62K Retweet Reach, 1 New Follower. See yours with https://t.co/kAuYRNQwnO https://t.co/Dn5cOETucd",,week twitter like retweets retweet reach new follower see,week twitter see 
1.1242232227723182e+18,2019-05-03 08:04:38+00:00,['1124223222772318208'],@PremierGospel @PGBreakfast I think it looks like  Guvna B,,think look like guvna,look guvna 
1.1242230310004244e+18,2019-05-03 08:03:52+00:00,['1124223031000424448'],Our biggest fans this week: LiscanoBinladan. Thank you! via https://t.co/yierMO0Pl2 https://t.co/moJ1nFz8Ti,,biggest fan week liscanobinladan thank via,fan week thank 
1.1242230007216783e+18,2019-05-03 08:03:45+00:00,['1124223000721678337'],Our biggest fans this week: LiscanoBinladan. Thank you! via https://t.co/yierMO0Pl2 https://t.co/SGQFOlcJiB,,biggest fan week liscanobinladan thank via,fan week thank 
1.123674134792278e+18,2019-05-01 19:42:45+00:00,['1123674134792278016'],@footbalIfights Liverpool fans abuse the man this is not on #fifa #bbcfootball,,liverpool fan abuse man,liverpool fan abuse man 
1.1228197710392812e+18,2019-04-29 11:07:49+00:00,['1122819771039281152'],"@WelshRugbyUnion @leinsterrugby Thank you Robin McBryde !!!
Diolch Robin Mc Bryde!!!",,thank robin mcbryde diolch robin bryde,thank robin mcbryde diolch robin bryde 
1.1222176561265172e+18,2019-04-27 19:15:13+00:00,['1122217656126517251'],@CharlieYidz Great win COYR!!!! 🐑,,great win coyr,win coyr 
