,Topic,Count,Name,details
2464,2463,15,2463_housing worker_wow alienate worker_responsibility environment country_pandemic key worker,"[('housing worker', 0.061831614777143634), ('wow alienate worker', 0.044998133334719456), ('responsibility environment country', 0.044998133334719456), ('pandemic key worker', 0.044998133334719456), ('pandemic key', 0.044998133334719456), ('linkedin inbox', 0.044998133334719456), ('minute job pandemic', 0.044998133334719456), ('negativity inbox', 0.044998133334719456), ('return gesture', 0.044998133334719456), ('wow alienate', 0.044998133334719456)]"
2465,2464,15,2464_florence_fondatrice dfenseure_dfenseure_florence fondatrice dfenseure,"[('florence', 0.21862940474014012), ('fondatrice dfenseure', 0.07897224006097163), ('dfenseure', 0.07897224006097163), ('florence fondatrice dfenseure', 0.07897224006097163), ('cest lanniversaire', 0.07897224006097163), ('cest lanniversaire florence', 0.07897224006097163), ('lanniversaire florence fondatrice', 0.07897224006097163), ('lanniversaire florence', 0.07897224006097163), ('lanniversaire', 0.07897224006097163), ('fondatrice', 0.07897224006097163)]"
2466,2465,15,2465_start centre_centre_distante centro_position stabilization,"[('start centre', 0.11613564714848769), ('centre', 0.09546122694998833), ('distante centro', 0.0648502509823898), ('position stabilization', 0.0648502509823898), ('today centre poco', 0.0648502509823898), ('strait centre', 0.0648502509823898), ('square centre', 0.0648502509823898), ('position stabilization center', 0.0648502509823898), ('today ground', 0.0648502509823898), ('today ground control', 0.0648502509823898)]"
2467,2466,15,2466_delay vaccine youre_delay vaccine_protect delay vaccine_protect delay,"[('delay vaccine youre', 0.19503325193644463), ('delay vaccine', 0.19503325193644463), ('protect delay vaccine', 0.18247689073408938), ('protect delay', 0.18247689073408938), ('winter protect', 0.18247689073408938), ('winter protect delay', 0.18247689073408938), ('vaccine youre', 0.17895215113554963), ('youre autumn winter', 0.15628827496488482), ('vaccine youre autumn', 0.15628827496488482), ('youre autumn', 0.15628827496488482)]"
2468,2467,15,2467_gif_use gif_gif use_gif use gif,"[('gif', 0.2003349158874083), ('use gif', 0.0919798448217728), ('gif use', 0.06581020005080969), ('gif use gif', 0.06581020005080969), ('app gif', 0.06581020005080969), ('gif picture', 0.06131989654784853), ('love gif', 0.06131989654784853), ('iphone gif', 0.03674847555668756), ('tag everyone family', 0.03674847555668756), ('work option gif', 0.03674847555668756)]"
2469,2468,15,2468_attendance_attend_fitness attend attend_flyer dont,"[('attendance', 0.11569422593586413), ('attend', 0.08481897083114917), ('fitness attend attend', 0.041602047800023655), ('flyer dont', 0.041602047800023655), ('wait attend', 0.041602047800023655), ('want attend wasnt', 0.041602047800023655), ('start tomorrow week', 0.041602047800023655), ('earth stuff attendance', 0.041602047800023655), ('everyone system holder', 0.041602047800023655), ('program participant percieve', 0.041602047800023655)]"
2470,2469,15,2469_drawer_desk_bedside drawer_drawer dont,"[('drawer', 0.13330275502232244), ('desk', 0.12811185268345507), ('bedside drawer', 0.09047197851321914), ('drawer dont', 0.06031465234214609), ('bedside', 0.04534949359387191), ('help bedside', 0.03614604153116809), ('finger thick groove', 0.03614604153116809), ('groove runner', 0.03614604153116809), ('groove runner word', 0.03614604153116809), ('office lazy', 0.03614604153116809)]"
2471,2470,15,2470_research collection_collection_collection research_collection submit,"[('research collection', 0.13146969380309798), ('collection', 0.10287793635518636), ('collection research', 0.0989507860440038), ('collection submit', 0.0951048895480897), ('today collection', 0.08204958201569344), ('research collection submit', 0.06927389479032599), ('research collection research', 0.06927389479032599), ('collection analysis', 0.061198182718097405), ('submit research collection', 0.05469972134379563), ('collection submit research', 0.053153493404912946)]"
2472,2471,15,2471_bbq_bbq bbq_barbecue_course award chef,"[('bbq', 0.24642262476977003), ('bbq bbq', 0.10821158214326211), ('barbecue', 0.06839796892022652), ('course award chef', 0.04323350065492654), ('get bbqs', 0.04323350065492654), ('lad bbq', 0.04323350065492654), ('justification thing bbq', 0.04323350065492654), ('justification thing', 0.04323350065492654), ('job bbq bbq', 0.04323350065492654), ('job bbq', 0.04323350065492654)]"
2473,2472,15,2472_hope team_team hope_hope team hope_team hope team,"[('hope team', 0.1343915567498427), ('team hope', 0.1076691457870199), ('hope team hope', 0.06807951729394106), ('team hope team', 0.06807951729394106), ('camhs crisis', 0.06807951729394106), ('camhs crisis team', 0.06807951729394106), ('crisis team', 0.055513174511908965), ('camhs', 0.045895913192877835), ('tam mess', 0.03801566436898713), ('tam mess hope', 0.03801566436898713)]"
2474,2473,15,2473_bring bring_bring bring bring_bring_blah,"[('bring bring', 0.30173072096093717), ('bring bring bring', 0.22505138160848726), ('bring', 0.21899858113553516), ('blah', 0.12880465960581844), ('blah blah', 0.09773384271225931), ('behaveyour', 0.07112608172262108), ('protein blah', 0.07112608172262108), ('shaq milner', 0.07112608172262108), ('milner hendo', 0.07112608172262108), ('princess youre', 0.07112608172262108)]"
2475,2474,15,2474_insight_insight insight_insightful_person insight,"[('insight', 0.2043321969755782), ('insight insight', 0.1585589279514342), ('insightful', 0.10976468596672909), ('person insight', 0.08974118188746776), ('insightful doe', 0.050111557577301215), ('today insightful insight', 0.050111557577301215), ('theyre insight', 0.050111557577301215), ('today everyone belief', 0.050111557577301215), ('theyre insight didnt', 0.050111557577301215), ('level insight insight', 0.050111557577301215)]"
2476,2475,15,2475_sir sir_sir_sir man_sir sir sir,"[('sir sir', 0.4365037763234892), ('sir', 0.3561321152320012), ('sir man', 0.15794448012194326), ('sir sir sir', 0.15794448012194326), ('sir sir man', 0.15794448012194326), ('man sir', 0.14716775171483648), ('legend man sir', 0.08819634133605014), ('loyal avoid', 0.08819634133605014), ('sir course sir', 0.08819634133605014), ('way sir sir', 0.08819634133605014)]"
2477,2476,15,2476_network talent_job board solution_solution post_find candidate reach,"[('network talent', 0.09420768314281), ('job board solution', 0.09420768314281), ('solution post', 0.09420768314281), ('find candidate reach', 0.09420768314281), ('job find candidate', 0.09420768314281), ('candidate reach network', 0.09420768314281), ('candidate reach', 0.09420768314281), ('post job find', 0.09420768314281), ('reach network', 0.09420768314281), ('reach network talent', 0.09420768314281)]"
2478,2477,15,2477_practice assessor_assessor_sssa_assessor sssa,"[('practice assessor', 0.14234775096611757), ('assessor', 0.12930257142175267), ('sssa', 0.10010329993627054), ('assessor sssa', 0.09419219553748746), ('supervisor become practice', 0.09419219553748746), ('practice assessor webinar', 0.09419219553748746), ('become practice assessor', 0.09419219553748746), ('sssa practice assessor', 0.09419219553748746), ('assessor webinar', 0.09419219553748746), ('assessor sssa practice', 0.09419219553748746)]"
2479,2478,15,2478_tootie_toot_tootie tootie_chs,"[('tootie', 0.184506991277989), ('toot', 0.16452550012702422), ('tootie tootie', 0.16452550012702422), ('chs', 0.09187118889171889), ('tooting toot toot', 0.09187118889171889), ('tupok', 0.09187118889171889), ('tupok toile', 0.09187118889171889), ('tularan', 0.09187118889171889), ('tulsi existence embrace', 0.09187118889171889), ('tooting toot', 0.09187118889171889)]"
2480,2479,15,2479_hope everyone_everyone hope_hope everyone hope_everyone hope hope,"[('hope everyone', 0.19707064531461765), ('everyone hope', 0.18833416997017108), ('hope everyone hope', 0.12542706112059926), ('everyone hope hope', 0.08974118188746776), ('everyone hope everyone', 0.08974118188746776), ('hope hope everyone', 0.0792794639757171), ('hope someone', 0.06279479702499165), ('tell dude', 0.050111557577301215), ('hope everybodys sake', 0.050111557577301215), ('okay wherever', 0.050111557577301215)]"
2481,2480,15,2480_didnt see_look didnt_didnt see didnt_see didnt,"[('didnt see', 0.2227756708882381), ('look didnt', 0.16231737321489317), ('didnt see didnt', 0.16231737321489317), ('see didnt', 0.15389543007050965), ('havent look', 0.10259695338033978), ('doesnt look', 0.10259695338033978), ('didnt realise', 0.07346835830173122), ('didnt', 0.07055554210668322), ('see didnt see', 0.0648502509823898), ('realise didnt see', 0.0648502509823898)]"
2482,2481,15,2481_submission practice conference_submission practice_practice conference november_practice conference,"[('submission practice conference', 0.12125104897874699), ('submission practice', 0.12125104897874699), ('practice conference november', 0.12125104897874699), ('practice conference', 0.1121071429399439), ('conference november', 0.10176621342684135), ('november submit', 0.07751769810959006), ('day submission', 0.07751769810959006), ('submit abstract', 0.07751769810959006), ('november submit abstract', 0.07751769810959006), ('conference november submit', 0.07751769810959006)]"
2483,2482,15,2482_coffee morning_morning coffee_morning coffee morning_coffee,"[('coffee morning', 0.1173884618369471), ('morning coffee', 0.10560348125145025), ('morning coffee morning', 0.07167260635462816), ('coffee', 0.06850387392924498), ('coffee morning coffee', 0.05128067536426729), ('hour night', 0.03457094759983006), ('lazy today', 0.028635175758457837), ('gang coffee ran', 0.028635175758457837), ('today situation min', 0.028635175758457837), ('warm jar', 0.028635175758457837)]"
2484,2483,15,2483_view day_view day view_day view_view view day,"[('view day', 0.1294785903705186), ('view day view', 0.12239636543619481), ('day view', 0.11893304686111746), ('view view day', 0.06927389479032599), ('day view day', 0.06454725952405108), ('photo tomorrow', 0.06454725952405108), ('view', 0.039652630446823614), ('surprise window', 0.0386826058491448), ('image thank hope', 0.0386826058491448), ('shabby couple', 0.0386826058491448)]"
2485,2484,15,2484_gqp_pmq_pmqs_pma qqqqqqqt,"[('gqp', 0.22388664554329882), ('pmq', 0.1599649475161266), ('pmqs', 0.13556017898245004), ('pma qqqqqqqt', 0.09586558840875015), ('pmqs stop pmq', 0.09586558840875015), ('nqn pmqs', 0.09586558840875015), ('nqn pmqs stop', 0.09586558840875015), ('yeah pma', 0.09586558840875015), ('pma qqqqqqqt thegqp', 0.09586558840875015), ('pmq pmq', 0.09586558840875015)]"
2486,2485,15,2485_pudding_yorkshire pudding_yorkshire_christmas dinner,"[('pudding', 0.3066720331960024), ('yorkshire pudding', 0.2324802503362892), ('yorkshire', 0.11667975637124257), ('christmas dinner', 0.07330038203419446), ('dinner yorkshire', 0.06368729037175132), ('christmas dinner yorkshire', 0.06368729037175132), ('dinner yorkshire pudding', 0.06368729037175132), ('yorkshire pudding pudding', 0.06368729037175132), ('pudding pudding', 0.06368729037175132), ('dinner', 0.03745653221498992)]"
2487,2486,15,2486_alright_alright alright_alright alright alright_alright alrighty time,"[('alright', 0.659294846579913), ('alright alright', 0.6378419208589554), ('alright alright alright', 0.4395294117628294), ('alright alrighty time', 0.11604781754743439), ('alright alrighty', 0.11604781754743439), ('alright bro', 0.11604781754743439), ('alright bro bout', 0.11604781754743439), ('alright alright thing', 0.11604781754743439), ('alright thing', 0.11604781754743439), ('alright thing alright', 0.11604781754743439)]"
2488,2487,15,2487_msm_msm msm_msm msm msm_msm win,"[('msm', 0.21933241736964593), ('msm msm', 0.17888699563751553), ('msm msm msm', 0.1012464616166303), ('msm win', 0.09433830238130544), ('msp', 0.07994574657939363), ('mrm playing msp', 0.05653611624105779), ('mrm playing', 0.05653611624105779), ('msp soak bet', 0.05653611624105779), ('win interest doubt', 0.05653611624105779), ('msm msm mmunimpressive', 0.05653611624105779)]"
2489,2488,15,2488_covid ncdc_covid ncdc record_ncdc record_ncdc,"[('covid ncdc', 0.14912679261295803), ('covid ncdc record', 0.14837710094992576), ('ncdc record', 0.14104547968694778), ('ncdc', 0.13679448122885793), ('ncdc record infection', 0.09620755471024918), ('record infection', 0.08497640046955143), ('infection covid ncdc', 0.08115868660744659), ('infection covid', 0.06512011456870201), ('case covid', 0.05871977129088782), ('record death infection', 0.058067823574243844)]"
2490,2489,15,2489_thomas_thomas thomas_rufus_rufus nathaniel sister,"[('thomas', 0.2625230867311021), ('thomas thomas', 0.13162040010161938), ('rufus', 0.12263979309569706), ('rufus nathaniel sister', 0.07349695111337512), ('thomas rufus', 0.07349695111337512), ('thomas question', 0.07349695111337512), ('star anyone vernon', 0.07349695111337512), ('sister dont medium', 0.07349695111337512), ('thomas rufus nathaniel', 0.07349695111337512), ('thomas thomas clarence', 0.07349695111337512)]"
2491,2490,15,2490_hood_hoodie_hoody_blue hoodie,"[('hood', 0.13939346951862194), ('hoodie', 0.10952208293106569), ('hoody', 0.09679055280156801), ('blue hoodie', 0.06473134431227183), ('hoody month today', 0.03614604153116809), ('hoody month', 0.03614604153116809), ('hoodie post', 0.03614604153116809), ('hoody blue hoodie', 0.03614604153116809), ('hoodie picture post', 0.03614604153116809), ('hoodie post night', 0.03614604153116809)]"
2492,2491,15,2491_voter_voter voter_year voting_voting,"[('voter', 0.14295717441384906), ('voter voter', 0.07664987068481066), ('year voting', 0.07267284197774067), ('voting', 0.04725588538754042), ('responsibility voter noone', 0.04593559444585944), ('lot voter doesnt', 0.04593559444585944), ('vote year voting', 0.04593559444585944), ('vote fall fur', 0.04593559444585944), ('vote fall', 0.04593559444585944), ('vote election disability', 0.04593559444585944)]"
2493,2492,15,2492_time scorpio_scorpio time_time scorpio time_scorpio time scorpio,"[('time scorpio', 0.2548687945391726), ('scorpio time', 0.24000828955354114), ('time scorpio time', 0.14843814531623625), ('scorpio time scorpio', 0.11742107849588015), ('scorpio', 0.10202067280941769), ('sensuality time', 0.0469129475191756), ('scorpio time piece', 0.0469129475191756), ('self fortify scorpio', 0.0469129475191756), ('tha scorpio time', 0.0469129475191756), ('scorpio time deal', 0.0469129475191756)]"
2494,2493,15,2493_george hospital_hospital strike_george hospital strike_mitie,"[('george hospital', 0.09811456495693559), ('hospital strike', 0.086826819424936), ('george hospital strike', 0.07860212058646263), ('mitie', 0.05127624920842162), ('george', 0.0500817419379703), ('strike', 0.04818017284711661), ('worker george hospital', 0.04210617894198534), ('worker george', 0.04210617894198534), ('mitie worker', 0.04058526203811832), ('militia', 0.033181613470996484)]"
2495,2494,15,2494_lottery ticket tap_hamilton lottery ticket_tap enter_ticket tap enter,"[('lottery ticket tap', 0.26244705290575215), ('hamilton lottery ticket', 0.26244705290575215), ('tap enter', 0.26244705290575215), ('ticket tap enter', 0.26244705290575215), ('ticket tap', 0.25799885094128794), ('hamilton lottery', 0.25799885094128794), ('lottery ticket', 0.24994490592876067), ('enter hamilton', 0.24814339139131852), ('tap enter hamilton', 0.24814339139131852), ('enter hamilton lottery', 0.24814339139131852)]"
2496,2495,15,2495_sickle cell_sickle_cell crisis_sickle cell crisis,"[('sickle cell', 0.16626894138278878), ('sickle', 0.16626894138278878), ('cell crisis', 0.1285998597721432), ('sickle cell crisis', 0.1285998597721432), ('cell', 0.09542666335996522), ('sign sickle', 0.0705057836866581), ('sign sickle cell', 0.0705057836866581), ('module help', 0.06464478526528082), ('someone sickle cell', 0.06095663374812963), ('cell crisis life', 0.06095663374812963)]"
2497,2496,15,2496_look read_read look read_read look_read read,"[('look read', 0.15788406109140757), ('read look read', 0.15767973398018192), ('read look', 0.1494984177827808), ('read read', 0.14415125587261984), ('read read read', 0.07748047668279105), ('read', 0.0707409725801084), ('read loud', 0.06299738666860724), ('read send read', 0.06299738666860724), ('star tier read', 0.06299738666860724), ('star tier', 0.06299738666860724)]"
2498,2497,15,2497_outcome outcome_outcome_outcome outcome look_treat outcome outcome,"[('outcome outcome', 0.2879675456377158), ('outcome', 0.20844955653872474), ('outcome outcome look', 0.07603132873797426), ('treat outcome outcome', 0.07603132873797426), ('outcome man', 0.07603132873797426), ('outcome man outcome', 0.07603132873797426), ('outcome measurement outcome', 0.07603132873797426), ('outcome outcome cant', 0.07603132873797426), ('yes paul', 0.07603132873797426), ('outcome outcome please', 0.07603132873797426)]"
2499,2498,15,2498_fancy_keen fond_fancy fancy_keen,"[('fancy', 0.32049179879175327), ('keen fond', 0.1794823637749355), ('fancy fancy', 0.1794823637749355), ('keen', 0.16348453327350765), ('fond', 0.14780298398596325), ('keen fond interview', 0.10022311515460243), ('fancy prospect', 0.10022311515460243), ('fancy ooooo fondant', 0.10022311515460243), ('fondant fancy prospect', 0.10022311515460243), ('youre keen fond', 0.10022311515460243)]"
2500,2499,15,2499_source source_source_source source source_anyone source,"[('source source', 0.37871864051000476), ('source', 0.3043294139369905), ('source source source', 0.1970996674752274), ('anyone source', 0.14102185725173505), ('source believe', 0.07874673333575904), ('info source', 0.07874673333575904), ('please cite', 0.07874673333575904), ('info source source', 0.07874673333575904), ('source source please', 0.07874673333575904), ('please cite source', 0.07874673333575904)]"
2501,2500,15,2500_jour votre curriculum_courir chance_affichez jour votre_votre curriculum,"[('jour votre curriculum', 0.09527350078102345), ('courir chance', 0.09527350078102345), ('affichez jour votre', 0.09527350078102345), ('votre curriculum', 0.09527350078102345), ('chance gagner', 0.09527350078102345), ('chance gagner jusqu', 0.09527350078102345), ('jour votre', 0.09527350078102345), ('affichez jour', 0.09527350078102345), ('gagner', 0.09527350078102345), ('courir chance gagner', 0.09527350078102345)]"
2502,2501,15,2501_tablet_computer tablet_phone tablet_youre wife youre,"[('tablet', 0.10704356706701128), ('computer tablet', 0.03607052738108737), ('phone tablet', 0.032749250288210824), ('youre wife youre', 0.02161675032746327), ('myepad session paula', 0.02161675032746327), ('investigation tablet moment', 0.02161675032746327), ('mine female', 0.02161675032746327), ('pregnant emergency', 0.02161675032746327), ('phone tablet pull', 0.02161675032746327), ('minute youre wife', 0.02161675032746327)]"
2503,2502,15,2502_barcelona_lion ride_lion_tropez,"[('barcelona', 0.08733165035461182), ('lion ride', 0.06281089064782605), ('lion', 0.06032537962303396), ('tropez', 0.060002072388385286), ('barcelona tropez', 0.05922736754250893), ('team cycle', 0.047381894034007145), ('memory baby', 0.0471979249146616), ('day lion', 0.03914035949862672), ('lion ride team', 0.03914035949862672), ('ride team', 0.03914035949862672)]"
2504,2503,15,2503_cringe_cringe cringe_shudder_cringed,"[('cringe', 0.4767956340273956), ('cringe cringe', 0.2043996551594951), ('shudder', 0.160153061342777), ('cringed', 0.1462448890017993), ('cringe shudder', 0.1462448890017993), ('cringe way face', 0.08166327901486123), ('cringe factor', 0.08166327901486123), ('thing way cringe', 0.08166327901486123), ('factor cringed', 0.08166327901486123), ('cringed cringe shudder', 0.08166327901486123)]"
2505,2504,15,2504_queue_queue queue_queue hour_week number,"[('queue', 0.20194083594700163), ('queue queue', 0.05062323080831515), ('queue hour', 0.05062323080831515), ('week number', 0.03884293748820562), ('slot', 0.02897087038924656), ('queue hour half', 0.028268058120528895), ('nothing queue', 0.028268058120528895), ('queue form queue', 0.028268058120528895), ('pause queue', 0.028268058120528895), ('number barry manilow', 0.028268058120528895)]"
2506,2505,15,2505_union nursing_union nursing join_nursing union_nursing join,"[('union nursing', 0.13429035248829088), ('union nursing join', 0.07953389355708342), ('nursing union', 0.07423533610943693), ('nursing join', 0.05380304500860075), ('talk union nursing', 0.05255991132672731), ('nursing join week', 0.05255991132672731), ('nursing union nursing', 0.05255991132672731), ('union nursing union', 0.05255991132672731), ('talk union', 0.04983280592759361), ('union', 0.04743066536151051)]"
2507,2506,15,2506_issue online_issue online nursing_nursing issue online_online nursing,"[('issue online', 0.12357655467403919), ('issue online nursing', 0.10061516654811758), ('nursing issue online', 0.0969808470388771), ('online nursing', 0.08891903194119952), ('nursing issue', 0.0731755734994487), ('issue online journal', 0.06649145408802853), ('online journal nursing', 0.06649145408802853), ('online journal', 0.06036909992887055), ('journal nursing', 0.05934343469879646), ('journal nursing issue', 0.04757363859094676)]"
2508,2507,15,2507_boring_boring boring_boring boring boring_meeting boring,"[('boring', 1.0592474486068273), ('boring boring', 1.0361141509123621), ('boring boring boring', 0.8302814607509506), ('meeting boring', 0.13780678333757834), ('love boring boring', 0.13780678333757834), ('love boring', 0.13780678333757834), ('meeting boring boring', 0.13780678333757834), ('boring meeting boring', 0.13780678333757834), ('boring meeting', 0.13780678333757834), ('boring love boring', 0.13780678333757834)]"
2509,2508,15,2508_fusion care management_demo today_demo today action_software book demo,"[('fusion care management', 0.11848198928324297), ('demo today', 0.08977034441718632), ('demo today action', 0.08977034441718632), ('software book demo', 0.08977034441718632), ('compliance benefit', 0.08977034441718632), ('compliance benefit fusion', 0.08977034441718632), ('care compliance benefit', 0.08977034441718632), ('management software book', 0.08977034441718632), ('benefit fusion', 0.08977034441718632), ('benefit fusion care', 0.08977034441718632)]"
2510,2509,15,2509_thank claire_claire thank_claire thank claire_thank claire thank,"[('thank claire', 0.35494503420626333), ('claire thank', 0.26858070497658176), ('claire thank claire', 0.2598236763830292), ('thank claire thank', 0.19883473389270853), ('claire', 0.18337727677586274), ('george thank', 0.05249782222383936), ('morning race thank', 0.05249782222383936), ('brill thank hear', 0.05249782222383936), ('yesterday morning race', 0.05249782222383936), ('day appreciate claire', 0.05249782222383936)]"
2511,2510,15,2510_ship_mentality wehdone dont_lmaooooooo peru werey_nothing industry,"[('ship', 0.20737913608453262), ('mentality wehdone dont', 0.041602047800023655), ('lmaooooooo peru werey', 0.041602047800023655), ('nothing industry', 0.041602047800023655), ('peru werey port', 0.041602047800023655), ('mentality wehdone', 0.041602047800023655), ('nothing industry fab', 0.041602047800023655), ('pwede bang mag', 0.041602047800023655), ('youll effort', 0.041602047800023655), ('ship action', 0.041602047800023655)]"
2512,2511,15,2511_headphone_headphone headphone_wireless_sunglass,"[('headphone', 0.2238865945454594), ('headphone headphone', 0.05128067536426729), ('wireless', 0.04181511846351584), ('sunglass', 0.033985006339204905), ('mine headphone deal', 0.028635175758457837), ('kind protection', 0.028635175758457837), ('ive headphone', 0.028635175758457837), ('house headphone work', 0.028635175758457837), ('microphone sport', 0.028635175758457837), ('ive headphone cry', 0.028635175758457837)]"
2513,2512,15,2512_recognise recognise_recognition recognition_recognise_recognition,"[('recognise recognise', 0.22994961205443198), ('recognition recognition', 0.16452550012702422), ('recognise', 0.16363721385523358), ('recognition', 0.10147192147868114), ('recognise recognition bincy', 0.09187118889171889), ('presume youve', 0.09187118889171889), ('youve identify cause', 0.09187118889171889), ('recognise anyone', 0.09187118889171889), ('recognise anyone recognise', 0.09187118889171889), ('recognise identify', 0.09187118889171889)]"
2514,2513,15,2513_paradise_tower_dark tower_heaven,"[('paradise', 0.17164642824986243), ('tower', 0.1669715348880482), ('dark tower', 0.08774693340107959), ('heaven', 0.05550942627241915), ('paradise gate hell', 0.048997967408916744), ('range tower', 0.048997967408916744), ('something thank paradise', 0.048997967408916744), ('nero something thank', 0.048997967408916744), ('siegel mallorie omeara', 0.048997967408916744), ('siegel mallorie', 0.048997967408916744)]"
2515,2514,15,2514_robot_repeat_guy repeat_cyberman,"[('robot', 0.2666951645505922), ('repeat', 0.11579099088033974), ('guy repeat', 0.1012464616166303), ('cyberman', 0.1012464616166303), ('game robot', 0.1012464616166303), ('roam scientist robot', 0.05653611624105779), ('tech dont', 0.05653611624105779), ('robot tech dont', 0.05653611624105779), ('scientist robot', 0.05653611624105779), ('role building repeat', 0.05653611624105779)]"
2516,2515,15,2515_thank linda_linda thank linda_linda thank_thank linda thank,"[('thank linda', 0.462124999134245), ('linda thank linda', 0.3326255889426907), ('linda thank', 0.3188043541268807), ('thank linda thank', 0.310743499905645), ('linda', 0.2977109767754538), ('thank linda day', 0.1012464616166303), ('linda day', 0.07569517590891858), ('cream barry thank', 0.05653611624105779), ('cream barry', 0.05653611624105779), ('congratulation linda', 0.05653611624105779)]"
2517,2516,15,2516_istanbul_turkey_visit turkey_point creation army,"[('istanbul', 0.1714952334384927), ('turkey', 0.16360581875175806), ('visit turkey', 0.07450211326506757), ('point creation army', 0.041602047800023655), ('start istanbul', 0.041602047800023655), ('part visit turkey', 0.041602047800023655), ('til turkey supporter', 0.041602047800023655), ('til turkey', 0.041602047800023655), ('thing eat turkey', 0.041602047800023655), ('talk start istanbul', 0.041602047800023655)]"
2518,2517,15,2517_day strike_day strike day_strike day_strike day strike,"[('day strike', 0.21310781054225408), ('day strike day', 0.1914490247032847), ('strike day', 0.16345386628340702), ('strike day strike', 0.14650980392094315), ('strike', 0.08801334206501785), ('merseyside strike', 0.0386826058491448), ('wale strike action', 0.0386826058491448), ('strike day start', 0.0386826058491448), ('uncle merseyside', 0.0386826058491448), ('union forerunner', 0.0386826058491448)]"
2519,2518,15,2518_shiv shiv_shiv_shiv shiv shiv_shirker,"[('shiv shiv', 0.8478691482852899), ('shiv', 0.7865722819543228), ('shiv shiv shiv', 0.5681936685336565), ('shirker', 0.1297005019647796), ('plan shiv', 0.1297005019647796), ('shiv fun', 0.1297005019647796), ('shiv day shiv', 0.1297005019647796), ('shirker shiv shiv', 0.1297005019647796), ('shirker shiv', 0.1297005019647796), ('shiv shirker shiv', 0.1297005019647796)]"
2520,2519,15,2519_shortage_shortage shortage_shortage government_mnsterland dont shortage,"[('shortage', 0.12385649069900756), ('shortage shortage', 0.06680847058795007), ('shortage government', 0.06680847058795007), ('mnsterland dont shortage', 0.04409817066802507), ('shortage government target', 0.04409817066802507), ('mnsterland', 0.04409817066802507), ('mnsterland dont', 0.04409817066802507), ('shortage disaster', 0.04409817066802507), ('shortage crisis leader', 0.04409817066802507), ('shortage buying shortage', 0.04409817066802507)]"
2521,2520,15,2520_gratitude_gratitude patient_guide find_factor gratitude,"[('gratitude', 0.1990088959330679), ('gratitude patient', 0.06813321838649836), ('guide find', 0.04874829633393311), ('factor gratitude', 0.04874829633393311), ('gratitude patient relative', 0.04874829633393311), ('factor gratitude patient', 0.04874829633393311), ('gratitude nurse guide', 0.04874829633393311), ('find factor gratitude', 0.04874829633393311), ('find factor', 0.04874829633393311), ('guide find factor', 0.04874829633393311)]"
2522,2521,15,2521_sha_shalom_shabbat_shabbat shalom,"[('sha', 0.20931599008330548), ('shalom', 0.1585589279514342), ('shabbat', 0.11965490918329036), ('shabbat shalom', 0.11965490918329036), ('shaq', 0.10570595196762281), ('sha thing sha', 0.0668154101030683), ('shaq shaq', 0.0668154101030683), ('sha thing', 0.0668154101030683), ('shaq shazzyrose', 0.0668154101030683), ('stirrer shabbat', 0.0668154101030683)]"
2523,2522,15,2522_copperfield_moan copperfield_news deficiency_moan copperfield income,"[('copperfield', 0.22449642904510844), ('moan copperfield', 0.03614604153116809), ('news deficiency', 0.03614604153116809), ('moan copperfield income', 0.03614604153116809), ('limitless supply', 0.03614604153116809), ('liveblog copperfield survey', 0.03614604153116809), ('lack interference', 0.03614604153116809), ('limitless supply note', 0.03614604153116809), ('news deficiency selection', 0.03614604153116809), ('lack interference politician', 0.03614604153116809)]"
2524,2523,15,2523_looool_looooool_loo_lololol,"[('looool', 0.32463474642978635), ('looooool', 0.2947432525938974), ('loo', 0.2437915649205558), ('lololol', 0.19649550172926492), ('looool looool loo', 0.1297005019647796), ('awesome lold', 0.1297005019647796), ('lololol awesome', 0.1297005019647796), ('job looool', 0.1297005019647796), ('lold lololol looooool', 0.1297005019647796), ('lold', 0.1297005019647796)]"
2525,2524,15,2524_mine today_today mine_mine today mine_mine tomorrow,"[('mine today', 0.1382400687379465), ('today mine', 0.1309970011528433), ('mine today mine', 0.10821158214326211), ('mine tomorrow', 0.09824775086463246), ('mine', 0.08693525416063728), ('today mine today', 0.07742376476565846), ('mine yesterday', 0.07214105476217474), ('rest day day', 0.04323350065492654), ('scoffed', 0.04323350065492654), ('scoffed mine', 0.04323350065492654)]"
2526,2525,15,2525_arrest_arrest arrest_govt arrest_excuse individual,"[('arrest', 0.19911402558840996), ('arrest arrest', 0.05722626091374755), ('govt arrest', 0.03195519613625005), ('excuse individual', 0.03195519613625005), ('london crime', 0.03195519613625005), ('example amp', 0.03195519613625005), ('feel say', 0.03195519613625005), ('enforcement citizen', 0.03195519613625005), ('dont peri arrest', 0.03195519613625005), ('dont peri', 0.03195519613625005)]"
2527,2526,15,2526_thank luck_luck thank_thank luck thank_luck thank luck,"[('thank luck', 0.29320152813677786), ('luck thank', 0.23807353713288906), ('thank luck thank', 0.22505138160848726), ('luck thank luck', 0.22505138160848726), ('youre lucky', 0.17802550610665702), ('lucky', 0.176103932916696), ('lucky thank', 0.12737458074350264), ('lucky thank luck', 0.12737458074350264), ('sista ting', 0.07112608172262108), ('youre lucky sista', 0.07112608172262108)]"
