,Topic,Count,Name,details
865,864,38,864_concerning_upto_today_galore,"[('concerning', 0.10571654766005956), ('upto', 0.0994072645786677), ('today', 0.09061002687808288), ('galore', 0.08789756490616105), ('discussed', 0.08715648771804023), ('yesterday', 0.060508256067919985), ('amongst', 0.04341131573511883), ('fed', 0.03926746938104783), ('ooh', 0.03041155484832173), ('yep', 0.022829767495207345)]"
866,865,38,865_az_icuobservation_icunights_sdrn,"[('az', 0.35400159221605526), ('icuobservation', 0.32613795631809517), ('icunights', 0.32613795631809517), ('sdrn', 0.2733031857369252), ('globe', 0.2532373686950027), ('sd', 0.23755473702395477), ('rapid', 0.16870693052496144), ('hr', 0.1294703955659246), ('city', 0.07594387704785825), ('rn', 0.03444180236480933)]"
867,866,38,866_fyi_bravo_nearly_almost,"[('fyi', 1.1815795968424971), ('bravo', 0.5213974581089784), ('nearly', 0.4157808108494637), ('almost', 0.18914005156973576), ('awesome', 0.03460228998208413), ('excellent', 0.02584302830257194), ('also', 0.008268114285503387), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
868,867,38,867_idiot_fickin_fucking_loveable,"[('idiot', 0.7727150891076136), ('fickin', 0.0727972615145406), ('fucking', 0.068152236300304), ('loveable', 0.06566025207965578), ('dummy', 0.04913853952148674), ('idiotic', 0.04816473047072373), ('feckin', 0.04434565045317093), ('distract', 0.03868063826724445), ('huh', 0.036440502827697716), ('ruin', 0.03289150876645879)]"
869,868,38,868_darling_babe_slytherin_munchkin,"[('darling', 0.7621365801797327), ('babe', 0.3659302662758689), ('slytherin', 0.08165441604777707), ('munchkin', 0.08165441604777707), ('congratulations', 0.07646712659897516), ('swoon', 0.07646712659897516), ('beaut', 0.04531703556777793), ('sweetheart', 0.04305414875402773), ('sweetie', 0.04220145062590342), ('xo', 0.04042179967187308)]"
870,869,38,869_cphva_conference_downloaded_booked,"[('cphva', 0.1694457460592076), ('conference', 0.053777018738469115), ('downloaded', 0.05123155460361368), ('booked', 0.03355561355066255), ('prof', 0.02900612111059976), ('app', 0.02413163576243688), ('tuned', 0.022638318232775918), ('closer', 0.02010821882070942), ('bedford', 0.017995593028057616), ('stimulating', 0.017995593028057616)]"
871,870,38,870_aunty_auntie_uncle_aunt,"[('aunty', 0.18902958853123233), ('auntie', 0.15049871450149532), ('uncle', 0.08942299427452187), ('aunt', 0.036603020689107174), ('entrance', 0.0234087998297131), ('gatecrasher', 0.023381901877186882), ('marialani', 0.023381901877186882), ('wellliked', 0.023381901877186882), ('glenys', 0.023381901877186882), ('kedu', 0.023381901877186882)]"
872,871,38,871_sadly_true_unfortunately_dwarf,"[('sadly', 0.5698212837641259), ('true', 0.14883255738155865), ('unfortunately', 0.07912178878788104), ('dwarf', 0.07363501079901312), ('misinformed', 0.06321675087755117), ('extremist', 0.061578744530538757), ('painfully', 0.0566150303391639), ('noooo', 0.042041424590257025), ('mindset', 0.04037728823535799), ('hilarious', 0.02994646686697703)]"
873,872,38,872_way_hahahah_bullet_bite,"[('way', 0.2119515410103947), ('hahahah', 0.071245083384095), ('bullet', 0.06530260313139596), ('bite', 0.04972258103220817), ('kindly', 0.046732016226427156), ('quote', 0.038598582919929424), ('hell', 0.02584637681491784), ('fuck', 0.02489044237226476), ('lol', 0.01138108929023746), ('absolutely', 0.010241974411042794)]"
874,873,38,873_sorry_im_barb_carolyn,"[('sorry', 0.22079088289308038), ('im', 0.05426814517183258), ('barb', 0.051205568210816454), ('carolyn', 0.045858174574722764), ('dee', 0.044333645709221124), ('shannon', 0.039881419412513525), ('afraid', 0.0235604816286287), ('idiot', 0.02025766584957798), ('anymore', 0.01937860343420949), ('husband', 0.017775949264594044)]"
875,874,38,874_vtnhrnmaternal_phoenix_arizona_jct,"[('vtnhrnmaternal', 0.339359765358018), ('phoenix', 0.3211189924618537), ('arizona', 0.28940699955438576), ('jct', 0.28438304461815195), ('vt', 0.17051997560268836), ('river', 0.1432827290615558), ('white', 0.09892148853793596), ('registered', 0.06728630205983076), ('child', 0.03760883812285352), ('dominique', 0.026866828264504785)]"
876,875,37,875_could_ablest_thishow_finer,"[('could', 0.10493385545464665), ('ablest', 0.08611383374281023), ('thishow', 0.08611383374281023), ('finer', 0.07767127380154404), ('possible', 0.07714404776831744), ('theoretically', 0.06923914146770949), ('doable', 0.06923914146770949), ('bout', 0.048635877332333564), ('assemble', 0.04759529349198581), ('polite', 0.04710771660045578)]"
877,876,37,876_ia_oblampd_shenandoah_punchbowl,"[('ia', 0.21297686970362803), ('oblampd', 0.20697216458648346), ('shenandoah', 0.20697216458648346), ('punchbowl', 0.20697216458648346), ('qmc', 0.18912125429672727), ('perm', 0.1696076198772092), ('dn', 0.1660660023369641), ('honolulu', 0.14062639714498842), ('surgical', 0.08860349023655216), ('hi', 0.07791452810690525)]"
878,877,37,877_pickle_pootle_pickled_zest,"[('pickle', 0.7899742870810617), ('pootle', 0.1208002042628123), ('pickled', 0.0707500469074275), ('zest', 0.0500803855809251), ('picker', 0.0500803855809251), ('pickling', 0.0500803855809251), ('flatt', 0.0500803855809251), ('echooh', 0.0500803855809251), ('paley', 0.0500803855809251), ('bravekitten', 0.0500803855809251)]"
879,878,37,878_digital_accelerating_technology_commercial,"[('digital', 0.07533393184389363), ('accelerating', 0.06313484940081354), ('technology', 0.049285792181784506), ('commercial', 0.045381400038029235), ('ingenuity', 0.036860277806470956), ('embrace', 0.03145202077610671), ('amazon', 0.02894543106298878), ('product', 0.027021555822799023), ('future', 0.02644629084625029), ('imagination', 0.02610022135971199)]"
880,879,37,879_wow_thats_amazing_intricate,"[('wow', 0.10905116797712895), ('thats', 0.1017534128974889), ('amazing', 0.09422692279480077), ('intricate', 0.05843160047455607), ('ahhhh', 0.03618836957792147), ('fantastic', 0.03258334283274587), ('nut', 0.03193416699496265), ('intended', 0.031022865234704797), ('fabulous', 0.025043144966294974), ('mini', 0.022790093367682448)]"
881,880,37,880_season_understaaaaanding_episodic_clough,"[('season', 0.3006846551035603), ('understaaaaanding', 0.0351310167507982), ('episodic', 0.0351310167507982), ('clough', 0.03168678831704782), ('kee', 0.03168678831704782), ('ti', 0.031372143028916416), ('witcher', 0.02967381032199036), ('filler', 0.02824681393210039), ('wasp', 0.026238079076465984), ('exploded', 0.025475407070057934)]"
882,881,37,881_twitch_streamer_doc_perma,"[('twitch', 0.16777580927881153), ('streamer', 0.10988607930275837), ('doc', 0.07938136143095503), ('perma', 0.03421282528520112), ('streaming', 0.02682516928201815), ('chooses', 0.026799113894800393), ('stream', 0.02452908283554279), ('ceddys', 0.02435581052285511), ('play', 0.022487405060718748), ('ban', 0.021360913536659854)]"
883,882,37,882_handsome_boy_torremolinos_stk,"[('handsome', 0.7142389402440802), ('boy', 0.07672696799628809), ('torremolinos', 0.0551666747414878), ('stk', 0.0551666747414878), ('handset', 0.0551666747414878), ('handsomeness', 0.0551666747414878), ('angus', 0.04975815977911415), ('barley', 0.04659715527125049), ('ncis', 0.042619696213732045), ('abdomen', 0.04120198354976299)]"
884,883,37,883_bet_betting_tcdsb_betis,"[('bet', 0.5049997907087389), ('betting', 0.09741644848853039), ('tcdsb', 0.06304762827598605), ('betis', 0.06304762827598605), ('bradders', 0.0568664683189876), ('cellar', 0.050692942860287304), ('compact', 0.050692942860287304), ('gamble', 0.044534627740836066), ('dispel', 0.04349060199153412), ('bull', 0.036894775323906344)]"
885,884,37,884_afternoon_evening_bam_jerry,"[('afternoon', 0.12562222899587322), ('evening', 0.10713655114057073), ('bam', 0.04705545572616641), ('jerry', 0.04705545572616641), ('aaron', 0.04407527222320945), ('ian', 0.027878047417041158), ('ben', 0.026232762647544716), ('good', 0.023683055414770428), ('wonderful', 0.02125469239240978), ('great', 0.015480132180618784)]"
886,885,37,885_steamboat_pcu_bismarck_co,"[('steamboat', 0.3748152632312437), ('pcu', 0.36553126388196183), ('bismarck', 0.2775468315667013), ('co', 0.24169660811715513), ('therapist', 0.2209254063970018), ('respiratory', 0.19990888631171547), ('spring', 0.16614490260225015), ('nd', 0.11331849673412987), ('registered', 0.07431621421533545), ('safp', 0.0351310167507982)]"
887,886,37,886_essay_writing_reference_revision,"[('essay', 0.34260126273765107), ('writing', 0.032354811859694084), ('reference', 0.02691337829997667), ('revision', 0.025118190330132267), ('contacted', 0.025118190330132267), ('rechecking', 0.024689980303882652), ('underwaya', 0.024689980303882652), ('sidetracked', 0.024689980303882652), ('planningwriting', 0.024689980303882652), ('genotype', 0.022269386194848292)]"
888,887,37,887_ncpd_recommended_elfy_nemp,"[('ncpd', 0.76085058184388), ('recommended', 0.5447434097297188), ('elfy', 0.11904755984535721), ('nemp', 0.0659937791300041), ('pdp', 0.059523779922678606), ('rename', 0.0530617719659082), ('cnps', 0.0492883541529875), ('ncmp', 0.042117981371495285), ('eupd', 0.03814734373846019), ('elf', 0.03096597398781805)]"
889,888,37,888_taylor_swift_rereleasing_taylors,"[('taylor', 0.31845294351669595), ('swift', 0.18573156929995233), ('rereleasing', 0.045985880517881675), ('taylors', 0.04306451895104738), ('troy', 0.034414717209994325), ('version', 0.03370209902281911), ('fearless', 0.030626352735811033), ('brit', 0.02761337206739219), ('interlude', 0.025492181830001584), ('jdbfjdbnd', 0.025492181830001584)]"
890,889,37,889_alex_adrian_alfonso_appreciate,"[('alex', 0.31843625763203415), ('adrian', 0.1312608934004853), ('alfonso', 0.11024484660878014), ('appreciate', 0.037553998250789505), ('vey', 0.03427832216946815), ('adrianx', 0.03427832216946815), ('bullishly', 0.03427832216946815), ('adrianxx', 0.03427832216946815), ('lousy', 0.027561211652195036), ('alexs', 0.027561211652195036)]"
891,890,37,890_neuron_brain_neural_cilium,"[('neuron', 0.06269615104283663), ('brain', 0.042869163255904875), ('neural', 0.03497987377416031), ('cilium', 0.03212443020495546), ('frontal', 0.027579300652145308), ('cortex', 0.027579300652145308), ('clozapine', 0.02686469465156359), ('region', 0.02558253578662496), ('ph', 0.025163261341078286), ('lactate', 0.023878085660262723)]"
892,891,37,891_legend_epic_cassius_feargal,"[('legend', 1.0730467268737847), ('epic', 0.12841974097398146), ('cassius', 0.09807408842931165), ('feargal', 0.08283938714888975), ('lbc', 0.07576834882441252), ('legendary', 0.06765204754238642), ('frickin', 0.0636919091315594), ('woohoo', 0.05891319241541427), ('sha', 0.05813107091780863), ('analyst', 0.05813107091780863)]"
893,892,37,892_complaint_complain_customer_customerservicesnet,"[('complaint', 0.15199819386133628), ('complain', 0.07678953208143588), ('customer', 0.06161855730133954), ('customerservicesnet', 0.022705255199068932), ('cpso', 0.022705255199068932), ('customerservicecom', 0.022705255199068932), ('palsnhsuk', 0.022705255199068932), ('someonepeople', 0.022705255199068932), ('complainer', 0.022705255199068932), ('overstepped', 0.022705255199068932)]"
894,893,37,893_breaking_news_shooter_chope,"[('breaking', 0.07120516942657283), ('news', 0.059529689804275455), ('shooter', 0.0459785048255712), ('chope', 0.022705255199068932), ('msnbc', 0.022705255199068932), ('queenbreaking', 0.022705255199068932), ('preprepared', 0.022705255199068932), ('inscribed', 0.022705255199068932), ('sox', 0.020479242610053412), ('cutoff', 0.020479242610053412)]"
895,894,37,894_rule_exception_manels_banksys,"[('rule', 0.24348288980323762), ('exception', 0.028932050303237925), ('manels', 0.027476009209768244), ('banksys', 0.027476009209768244), ('vanderpump', 0.027476009209768244), ('ft', 0.02529089155579145), ('offside', 0.023207921691517752), ('reese', 0.022091866149230265), ('hun', 0.021831739650293946), ('crest', 0.021226930409952147)]"
896,895,37,895_view_viewed_morni_spellbound,"[('view', 0.23434379144900844), ('viewed', 0.07003753959792391), ('morni', 0.05984181666873253), ('spellbound', 0.05984181666873253), ('tricki', 0.053974952980733994), ('unnamed', 0.0481153355962049), ('anon', 0.043394549331200384), ('generational', 0.043394549331200384), ('slope', 0.04039354519986622), ('soaking', 0.04039354519986622)]"
897,896,37,896_pa_nightsholy_aicupcu_nightsgpgmc,"[('pa', 0.3105346322898817), ('nightsholy', 0.2931434549007003), ('aicupcu', 0.2931434549007003), ('nightsgpgmc', 0.24565383620711956), ('danville', 0.21829742214982856), ('camp', 0.18301486879114812), ('medsurg', 0.17970177884342398), ('spirit', 0.15123019944025715), ('hill', 0.14154006860762933), ('rn', 0.061914835379540505)]"
898,897,37,897_temperature_heatwave_cool_coping,"[('temperature', 0.0929608382274282), ('heatwave', 0.07577328769992069), ('cool', 0.07355117774045813), ('coping', 0.03994604827354363), ('heat', 0.03790415647530183), ('baking', 0.02865529543484515), ('tip', 0.027393938541330272), ('sweatinducing', 0.026482513312792565), ('contour', 0.026482513312792565), ('multiphase', 0.026482513312792565)]"
899,898,37,898_tweetchats_tweetchat_info_union,"[('tweetchats', 0.08936996564576971), ('tweetchat', 0.06525344880313565), ('info', 0.05284415765408439), ('union', 0.04439226538082801), ('pm', 0.03734943611134627), ('chat', 0.0341834180033912), ('cyp', 0.031322280098115725), ('mh', 0.02928286785955034), ('academia', 0.023460808586112866), ('contected', 0.021301152012463583)]"
900,899,37,899_gary_liam_liams_politics,"[('gary', 0.5237830304767734), ('liam', 0.30410993283088045), ('liams', 0.05154258661978422), ('politics', 0.04362444741457162), ('frown', 0.04353602828262819), ('lineker', 0.04353602828262819), ('muppet', 0.0414424058419867), ('nahhhh', 0.039819862155895634), ('goooo', 0.03737632716117989), ('ooooooh', 0.03737632716117989)]"
901,900,37,900_fuck_fucking_esculated_gunna,"[('fuck', 0.91060726094224), ('fucking', 0.12713013309864402), ('esculated', 0.10863591333708368), ('gunna', 0.06820560878341711), ('fanny', 0.0661773552916551), ('shit', 0.06296199488613562), ('yah', 0.06279639661561909), ('quickly', 0.02602886324187331), ('hell', 0.023062920850234384), ('right', 0.01785527914330955)]"
902,901,37,901_send_goatmeat_skritches_momo,"[('send', 0.2942558279090959), ('goatmeat', 0.048250336755504636), ('skritches', 0.04518512026303078), ('momo', 0.04301219394206195), ('dint', 0.04301219394206195), ('vienna', 0.04132819026786138), ('deets', 0.0387920971294064), ('jollof', 0.037786956871012425), ('tov', 0.03610938131503192), ('sop', 0.03610938131503192)]"
903,902,37,902_uk_lorry_trilling_sadlyalternative,"[('uk', 0.08380865697360029), ('lorry', 0.039642521999157264), ('trilling', 0.03299688956500205), ('sadlyalternative', 0.03299688956500205), ('markhope', 0.03299688956500205), ('pullover', 0.02787119567626197), ('folded', 0.02787119567626197), ('brazilian', 0.02787119567626197), ('imported', 0.0265308859829541), ('twister', 0.025492154744662154)]"
904,903,36,903_camping_tent_camp_campervan,"[('camping', 0.13100094714281363), ('tent', 0.1131824313361952), ('camp', 0.09455099306881867), ('campervan', 0.044229475359212574), ('klo', 0.044229475359212574), ('flushed', 0.039427844446890126), ('campsite', 0.03788417441220626), ('cave', 0.029456596207707134), ('david', 0.027036753542886323), ('garage', 0.0260557077216855)]"
905,904,36,904_mt_circulatorscrub_circulator_fall,"[('mt', 0.6229329116050738), ('circulatorscrub', 0.41854371060822215), ('circulator', 0.3454987556248293), ('fall', 0.28091910510045903), ('rn', 0.044200313034838644), ('great', 0.03646431135879092), ('', 1e-05), ('', 1e-05), ('', 1e-05), ('', 1e-05)]"
906,905,36,905_alturas_snf_lvn_competitive,"[('alturas', 0.22421984496869043), ('snf', 0.22421984496869043), ('lvn', 0.22136865194343805), ('competitive', 0.129986675209933), ('market', 0.10200925275580686), ('modular', 0.08906925548167213), ('ca', 0.07699886439972937), ('software', 0.0724882756421726), ('salescom', 0.0645450864790289), ('demo', 0.06291057726674681)]"
907,906,36,906_caremedical_tx_hermiston_abilene,"[('caremedical', 0.41854371060822215), ('tx', 0.3627093646825925), ('hermiston', 0.3507390883623874), ('abilene', 0.2843778253376433), ('oncology', 0.24841201770773869), ('surgical', 0.1791759469228055), ('critical', 0.10702534241080408), ('rn', 0.08840062606967729), ('', 1e-05), ('', 1e-05)]"
908,907,36,907_case_subcompact_lauz_olav,"[('case', 0.13536371565800384), ('subcompact', 0.04035048209663108), ('lauz', 0.04035048209663108), ('olav', 0.04035048209663108), ('dustythenursesocial', 0.04035048209663108), ('dennison', 0.04035048209663108), ('havingvgreat', 0.04035048209663108), ('aest', 0.04035048209663108), ('unsolved', 0.03408249071268607), ('casing', 0.032443483430583876)]"
