Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english,whitespace
2468,2468,2468,1.5276832204850708e+18,2022-05-20 16:10:37+00:00,['1527683220485070849'],"Unacceptable for one party to block Stormont, says Irish PM https://t.co/UPU88N7jGM",,unacceptable for one party to block stormont says irish pm ,True,False
2469,2469,2469,1.527682822693077e+18,2022-05-20 16:09:02+00:00,['1527682822693076994'],Watch: Fury as Madeley questions if Starmer death threats over Savile comments are ‘a big deal’ https://t.co/RW7yHGbaEB,,watch fury as madeley questions if starmer death threats over savile comments are ‘a big deal’ ,True,False
2476,2476,2476,1.5275872831252972e+18,2022-05-20 09:49:24+00:00,['1527587283125297152'],US delegation arrives in Europe for talks on Northern Ireland and Brexit https://t.co/BuUpPnpMpE,,us delegation arrives in europe for talks on northern ireland and brexit ,True,False
2477,2477,2477,1.527585797712511e+18,2022-05-20 09:43:30+00:00,['1527585797712510976'],'Completely destroyed' Donbas is like hell - Zelensky https://t.co/oADCWiiwil via @rte,,completely destroyed donbas is like hell  zelensky  via ,True,False
2478,2478,2478,1.5275856807711908e+18,2022-05-20 09:43:02+00:00,['1527585680771190786'],UK's plans for NI Protocol 'deeply concerning' - Pelosi https://t.co/iqXtwlkCNT via @rte,,uks plans for ni protocol deeply concerning  pelosi  via ,True,False
2479,2479,2479,1.5275847583556155e+18,2022-05-20 09:39:22+00:00,['1527584758355615745'],Boris Johnson and I agreed on Northern Ireland. What happened to that good faith? | Leo Varadkar  https://t.co/nstJGXuIYv,,boris johnson and i agreed on northern ireland what happened to that good faith  leo varadkar  ,True,False
2480,2480,2480,1.5274517186943631e+18,2022-05-20 00:50:43+00:00,['1527451718694363161'],https://t.co/6M1q2J6lh4..,,,True,False
2481,2481,2481,1.5274511787951636e+18,2022-05-20 00:48:34+00:00,['1527451178795163656'],The banks collapsed in 2008 – and our food system is about to do the same | George Monbiot https://t.co/naNjaZxr82,,the banks collapsed in 2008 – and our food system is about to do the same  george monbiot ,True,False
2482,2482,2482,1.5274107562742456e+18,2022-05-19 22:07:56+00:00,['1527410756274245638'],Double-digit inflation is a reality if you’re poor - but the rich have been protected by Sunak https://t.co/NU4IZY2BO4,,doubledigit inflation is a reality if you’re poor  but the rich have been protected by sunak ,True,False
2483,2483,2483,1.5274106182900326e+18,2022-05-19 22:07:23+00:00,['1527410618290032650'],Putin 'always surrounded by doctors' as Kremlin in chaos amid 'serious illness' https://t.co/oijhsurHmL,,putin always surrounded by doctors as kremlin in chaos amid serious illness ,True,False
2513,2513,2513,1.5273170730213704e+18,2022-05-19 15:55:41+00:00,['1527317073021370369'],😒😔#tippingpoint,,,True,False
2514,2514,2514,1.5273100386031616e+18,2022-05-19 15:27:43+00:00,['1527310038603161603'],Iceland becomes the first supermarket to cut prices depending how old you are https://t.co/OoqJPgpR8t,,iceland becomes the first supermarket to cut prices depending how old you are ,True,False
2515,2515,2515,1.5273100385151304e+18,2022-05-19 15:27:43+00:00,['1527310038515130369'],Putin's Black Fleet chief 'not been seen alive' since Moskva warship sinking https://t.co/M8rDYUf3Ff,,putins black fleet chief not been seen alive since moskva warship sinking ,True,False
2516,2516,2516,1.5272966174892485e+18,2022-05-19 14:34:24+00:00,['1527296617489248257'],Putin's Black Fleet chief 'not been seen alive' since Moskva warship sinking https://t.co/M8rDYTY0Df,,putins black fleet chief not been seen alive since moskva warship sinking ,True,False
2517,2517,2517,1.5272839895763968e+18,2022-05-19 13:44:13+00:00,['1527283989576396801'],Some of Putin’s top commanders fired over Ukraine war failures https://t.co/zZg7p2Uh1J,,some of putin’s top commanders fired over ukraine war failures ,True,False
2518,2518,2518,1.5271202286976369e+18,2022-05-19 02:53:29+00:00,['1527120228697636864'],Dazed Vladimir Putin splutters and retches in meeting amid chemotherapy rumours  https://t.co/Cy9t7mYo02,,dazed vladimir putin splutters and retches in meeting amid chemotherapy rumours  ,True,False
2519,2519,2519,1.52711891635456e+18,2022-05-19 02:48:16+00:00,['1527118916354560002'],Heineken N.V. announces decision to leave Russia https://t.co/bXvI7LMH8n,,heineken nv announces decision to leave russia ,True,False
2520,2520,2520,1.527012135124992e+18,2022-05-18 19:43:58+00:00,['1527012135124992001'],Joe Biden poised to force Russia into debt default https://t.co/EPzrinW0L4,,joe biden poised to force russia into debt default ,True,False
2521,2521,2521,1.5270120487560028e+18,2022-05-18 19:43:37+00:00,['1527012048756002816'],"56 MPs and 3 cabinet ministers
Being investigated 🙄
Johnson is so short of answers he can no longer form complete sentences | John Crace https://t.co/tK3KUE89tW",,"56 mps and 3 cabinet ministers
being investigated 
johnson is so short of answers he can no longer form complete sentences  john crace ",True,False
2522,2522,2522,1.5269998434109563e+18,2022-05-18 18:55:07+00:00,['1526999843410956288'],@emmerdale @ITV @itvhub @WeAreSTV The murderess  kidnaps and falsely imprisons the teenage sexpest,,    the murderess  kidnaps and falsely imprisons the teenage sexpest,True,False
2523,2523,2523,1.5269992147812434e+18,2022-05-18 18:52:37+00:00,['1526999214781243395'],@emmerdale @ITV @itvhub @WeAreSTV A village full of murderers looking down their snouts at a teenage sexpest,,    a village full of murderers looking down their snouts at a teenage sexpest,True,False
2524,2524,2524,1.5269986357408113e+18,2022-05-18 18:50:19+00:00,['1526998635740811265'],@spartacus2906 Same with dawn and harriet,, same with dawn and harriet,True,False
2525,2525,2525,1.5269871002766377e+18,2022-05-18 18:04:29+00:00,['1526987100276637698'],The multi billion Boris internet fund that has barely been touchedpound  https://t.co/1EZ22b85PX,,the multi billion boris internet fund that has barely been touchedpound  ,True,False
2526,2526,2526,1.5269868673082204e+18,2022-05-18 18:03:33+00:00,['1526986867308220416'],"UK must accept border on Irish Sea is inevitable, says ex-WTO chief https://t.co/sNaERhRl8U",,uk must accept border on irish sea is inevitable says exwto chief ,True,False
2527,2527,2527,1.526986056561836e+18,2022-05-18 18:00:20+00:00,['1526986056561836033'],‘Putin has left us no option’: Finnish and Swedish readers on joining Nato https://t.co/fxZ8aZsAUv,,‘putin has left us no option’ finnish and swedish readers on joining nato ,True,False
2561,2561,2561,1.526869777280602e+18,2022-05-18 10:18:17+00:00,['1526869777280602113'],"Putin undergoes operation to remove fluid from abdomen, claims Russian source https://t.co/Q04BYySUHR",,putin undergoes operation to remove fluid from abdomen claims russian source ,True,False
2562,2562,2562,1.5268684464531456e+18,2022-05-18 10:13:00+00:00,['1526868446453145600'],Remote working is making the UK a more equal place – however much Jacob Rees-Mogg may sneer | Gaby Hinsliff https://t.co/aBHrNMXDzB,,remote working is making the uk a more equal place – however much jacob reesmogg may sneer  gaby hinsliff ,True,False
2563,2563,2563,1.5268683141689016e+18,2022-05-18 10:12:28+00:00,['1526868314168901632'],"At ease, Martin Lewis – a queue of Tory MPs is here to solve the cost of living crisis | Marina Hyde https://t.co/jvtCmW9seO",,at ease martin lewis – a queue of tory mps is here to solve the cost of living crisis  marina hyde ,True,False
2567,2567,2567,1.5266868308836352e+18,2022-05-17 22:11:19+00:00,['1526686830883635205'],"Bliss Tea Rooms, Walderslade, to shut after seven years due to cost of living crisis https://t.co/1xkDJsWztd",,bliss tea rooms walderslade to shut after seven years due to cost of living crisis ,True,False
2568,2568,2568,1.5266866359449846e+18,2022-05-17 22:10:33+00:00,['1526686635944984576'],‘We’re terrified at what we’re seeing’: food banks tell of soaring demand https://t.co/gr3WYAuIsh,,‘we’re terrified at what we’re seeing’ food banks tell of soaring demand ,True,False
2569,2569,2569,1.5266861083687035e+18,2022-05-17 22:08:27+00:00,['1526686108368703488'],"When people use foodbanks, it's not because they've lost their copy of Nigella | Frances Ryan https://t.co/gt34PmeFap",,when people use foodbanks its not because theyve lost their copy of nigella  frances ryan ,True,False
2570,2570,2570,1.5266860213452308e+18,2022-05-17 22:08:06+00:00,['1526686021345230854'],Share on Twitter https://t.co/jtZ8Sy3dkd,,share on twitter ,True,False
2571,2571,2571,1.5266857796275937e+18,2022-05-17 22:07:08+00:00,['1526685779627593728'],'Tory plan to fix the cost of living will cut the number of people alive' https://t.co/1DerN60Uaq,,tory plan to fix the cost of living will cut the number of people alive ,True,False
2572,2572,2572,1.526680740993409e+18,2022-05-17 21:47:07+00:00,['1526680740993409026'],Any correlation between the truth and what Liz Truss said was entirely coincidental https://t.co/30td5QGAnL,,any correlation between the truth and what liz truss said was entirely coincidental ,True,False
2573,2573,2573,1.5265414549817057e+18,2022-05-17 12:33:39+00:00,['1526541454981705733'],https://t.co/BfrcLDL20Z,,,True,False
2574,2574,2574,1.5265410327956562e+18,2022-05-17 12:31:58+00:00,['1526541032795656192'],Why Russia needs to be humiliated in Ukraine https://t.co/2vJYRmXzXc via @spectator,,why russia needs to be humiliated in ukraine  via ,True,False
2576,2576,2576,1.5265382645046804e+18,2022-05-17 12:20:58+00:00,['1526538264504680448'],Liz Truss announces plan to unilaterally abandon parts of Northern Ireland protocol – UK politics live https://t.co/6Vwb1d3Ani,,liz truss announces plan to unilaterally abandon parts of northern ireland protocol – uk politics live ,True,False
2577,2577,2577,1.5265376682256466e+18,2022-05-17 12:18:36+00:00,['1526537668225646594'],Truss urged to step back from brink in explosive Brexit spat with Brussels  https://t.co/wQLC3GUhMX,,truss urged to step back from brink in explosive brexit spat with brussels  ,True,False
2587,2587,2587,1.5265253338931692e+18,2022-05-17 11:29:35+00:00,['1526525333893169152'],"‘Severe risk’ of trade war with EU, Britain’s former ambassador warns https://t.co/hgiFfJ8utG",,‘severe risk’ of trade war with eu britain’s former ambassador warns ,True,False
2588,2588,2588,1.5265230478129398e+18,2022-05-17 11:20:30+00:00,['1526523047812939777'],https://t.co/0INUDyrQvB,,,True,False
2589,2589,2589,1.526522755772035e+18,2022-05-17 11:19:21+00:00,['1526522755772035072'],https://t.co/Bwbvt2wSQd,,,True,False
2590,2590,2590,1.5265212728631706e+18,2022-05-17 11:13:27+00:00,['1526521272863170561'],"Putin invaded Ukraine due to cancer-related cognitive impairment, expert says https://t.co/3jWCHTo7ey",,putin invaded ukraine due to cancerrelated cognitive impairment expert says ,True,False
2609,2609,2609,1.5263704501541806e+18,2022-05-17 01:14:08+00:00,['1526370450154180614'],Russia moves nuclear missiles towards Finland border in backlash over Nato bid https://t.co/t6RQg4Pqic via @MetroUK,,russia moves nuclear missiles towards finland border in backlash over nato bid  via ,True,False
2610,2610,2610,1.5263698135509975e+18,2022-05-17 01:11:36+00:00,['1526369813550997505'],Hungary ‘holding EU hostage’ over sanctions on Russian oil  https://t.co/TJHlqx5ZrZ,,hungary ‘holding eu hostage’ over sanctions on russian oil  ,True,False
2611,2611,2611,1.526369137898963e+18,2022-05-17 01:08:55+00:00,['1526369137898962947'],Cost of living crisis: immediate support from Sunak a ‘moral imperative’ – CBI  https://t.co/6jg0EBqJZi,,cost of living crisis immediate support from sunak a ‘moral imperative’ – cbi  ,True,False
2612,2612,2612,1.5263666769456087e+18,2022-05-17 00:59:08+00:00,['1526366676945608704'],Bailey sets alarm bells ringing while barely mentioning the B-word https://t.co/cTmTsvUhZQ,,bailey sets alarm bells ringing while barely mentioning the bword ,True,False
2613,2613,2613,1.526355217704534e+18,2022-05-17 00:13:36+00:00,['1526355217704534016'],"Plan to scrap parts of Northern Ireland protocol is only an ‘insurance policy’, says Boris Johnson https://t.co/lVQuhaNvkd",,plan to scrap parts of northern ireland protocol is only an ‘insurance policy’ says boris johnson ,True,False
2614,2614,2614,1.5263547334637404e+18,2022-05-17 00:11:41+00:00,['1526354733463740417'],"Home Office charging bereaved partners £2,400 for leave to remain in UK https://t.co/FSx1UoCs57",,home office charging bereaved partners £2400 for leave to remain in uk ,True,False
2615,2615,2615,1.526308523356848e+18,2022-05-16 21:08:04+00:00,['1526308523356848128'],https://t.co/X07ZVVl8HA,,,True,False
2616,2616,2616,1.5263059846369116e+18,2022-05-16 20:57:58+00:00,['1526305984636911618'],https://t.co/LG9YEBPQqg,,,True,False
2651,2651,2651,1.5262596336812278e+18,2022-05-16 17:53:47+00:00,['1526259633681227777'],Nothing changes #ToryBrexitDisaster https://t.co/CNc9dEdPOS,,nothing changes  ,True,False
2680,2680,2680,1.526189894141354e+18,2022-05-16 13:16:40+00:00,['1526189894141353985'],McDonald's to permanently close all its 850 restaurants in Russia over war https://t.co/VEMIZqLVPz,,mcdonalds to permanently close all its 850 restaurants in russia over war ,True,False
2681,2681,2681,1.526189857814585e+18,2022-05-16 13:16:31+00:00,['1526189857814585344'],"Putin likely to have lost a third of his invasion force, says MoD https://t.co/SfkxnUQJd7",,putin likely to have lost a third of his invasion force says mod ,True,False
2682,2682,2682,1.5261508046919885e+18,2022-05-16 10:41:21+00:00,['1526150804691988480'],Man with severe learning disabilities faces being deported to Jamaica https://t.co/jLu4ZCDJVl,,man with severe learning disabilities faces being deported to jamaica ,True,False
2683,2683,2683,1.5259533649739776e+18,2022-05-15 21:36:47+00:00,['1525953364973977601'],https://t.co/5bjARnKasd,,,True,False
2684,2684,2684,1.5259509341400392e+18,2022-05-15 21:27:08+00:00,['1525950934140039171'],Russian ambassador hints at splits inside Kremlin over disaster of Ukraine war https://t.co/HAdJRoFEAL,,russian ambassador hints at splits inside kremlin over disaster of ukraine war ,True,False
2685,2685,2685,1.525920468548653e+18,2022-05-15 19:26:04+00:00,['1525920468548653067'],https://t.co/AAFY6zDPag,,,True,False
2686,2686,2686,1.52592028874308e+18,2022-05-15 19:25:21+00:00,['1525920288743079941'],Satellite spies sunken Russian ship off Ukraine's wartorn Snake Island (photos) https://t.co/7yi84G3SOm,,satellite spies sunken russian ship off ukraines wartorn snake island photos ,True,False
