id,created_at,edit_history_tweet_ids,text,withheld,clean_text
1.3051861424725934e+18,2020-09-13 16:46:40+00:00,['1305186142472593408'],"NHS IT engineer Farrukh Sair risked his life working on Covid wards - now red tape and unfair rules, means he's at risk of being deported by @ukhomeoffice.  Sign the petition today and tell @pritipatel to let him and his family stay: https://t.co/3k2zvVlUma via @38_degrees",,engineer farrukh sair risked life working covid ward red tape unfair rule mean he's risk deported sign petition today tell let family stay via
1.3047684686093804e+18,2020-09-12 13:06:58+00:00,['1304768468609380353'],Health Secretary Matt Hancock: We need urgent action on this mental health emergency! - Sign the Petition! https://t.co/yiJA6amyrX via @UKChange,,health secretary matt hancock need urgent action mental health emergency sign petition via
1.3040082139778785e+18,2020-09-10 10:46:00+00:00,['1304008213977878528'],https://t.co/DZaoX67zuR,,
1.3037546323306086e+18,2020-09-09 17:58:21+00:00,['1303754632330608640'],I just signed the open letter telling @BorisJohnson @10DowningStreet to cough up a pay rise for our NHS workers at the spending review - join me! https://t.co/nP7c1XraTa,,signed open letter telling cough pay rise worker spending review join
1.303046106692153e+18,2020-09-07 19:02:55+00:00,['1303046106692153347'],@HangBlaa Definitely Cork the best option,,definitely cork best option
1.303045787996369e+18,2020-09-07 19:01:39+00:00,['1303045787996368901'],@HangBlaa Very true no choice really,,true choice really
1.3030452753600758e+18,2020-09-07 18:59:37+00:00,['1303045275360075776'],@HangBlaa Hope it works then,,hope work
1.3030442008842076e+18,2020-09-07 18:55:21+00:00,['1303044200884207616'],@reece_dinsdale @Forces_TV I loved that program,,loved program
1.3030439609785098e+18,2020-09-07 18:54:24+00:00,['1303043960978509827'],@JamesConlon_ Yes and it soon goes,,yes soon
1.3030438520062362e+18,2020-09-07 18:53:58+00:00,['1303043852006236161'],@BlindDad_Uk @Kika_GuideDog Clever girl😂,,clever girl
1.3030437681914593e+18,2020-09-07 18:53:38+00:00,['1303043768191459328'],@HangBlaa Is that true??,,true
1.3030435177789768e+18,2020-09-07 18:52:38+00:00,['1303043517778976769'],@LindaRo03126195 Great news congratulations to them and all the best for the future💜💜,,great news congratulation best future
1.3022512395483013e+18,2020-09-05 14:24:24+00:00,['1302251239548301313'],I just signed the petition calling on Housing Secretary @RobertJenrick to not let property developers off the hook - by making them fund affordable housing. Will you sign? https://t.co/XIjAGGkdoD via @38_degrees,,signed petition calling housing secretary let property developer hook making fund affordable housing sign via
1.301910398011089e+18,2020-09-04 15:50:01+00:00,['1301910398011088896'],I've just signed a petition calling on @RishiSunak to raise corporation tax to pay for public services and help pay for the coronavirus crisis #tax https://t.co/euTHzPzE5J via @38_degrees,,i've signed petition calling raise corporation tax pay public service help pay coronavirus crisis via
1.3014904966285476e+18,2020-09-03 12:01:29+00:00,['1301490496628547584'],I just signed the petition calling on @GOVUK to make sure no child in the UK goes hungry. will you sign too? https://t.co/Mo7NEB3rHW via @38_degrees,,signed petition calling make sure child hungry sign via
1.301471818210042e+18,2020-09-03 10:47:16+00:00,['1301471818210041856'],"Let care home residents like my mum have visitors, before it’s too late - Sign the Petition! https://t.co/rjjftkn9Hr via @UKChange",,let care home resident like mum visitor late sign petition via
1.3004418704730683e+18,2020-08-31 14:34:37+00:00,['1300441870473068545'],Tony Evers: Charge the cops who shot Jacob Blake - Sign the Petition! https://t.co/qJpECC5Obb via @UKChange,,tony evers charge cop shot jacob blake sign petition via
1.3003713178757612e+18,2020-08-31 09:54:16+00:00,['1300371317875761152'],Make schools as COVID secure as possible so they can open safely! - Sign the Petition! https://t.co/tZpPVAHNhh via @UKChange,,make school covid secure possible open safely sign petition via
1.3001058169310085e+18,2020-08-30 16:19:16+00:00,['1300105816931008513'],@ahmedhankir Fantastic and well done to you,,fantastic well done
1.3001046117941658e+18,2020-08-30 16:14:28+00:00,['1300104611794165762'],@DrAmirKhanGP Congratulations well deserved,,congratulation well deserved
1.2990375016765727e+18,2020-08-27 17:34:10+00:00,['1299037501676572672'],@deirdrenugent4 Praying for you💜,,praying
1.298313325588218e+18,2020-08-25 17:36:32+00:00,['1298313325588217856'],I just signed the petition calling on @MattHancock to come clean and release the PPE contracts. Will you add your name too? https://t.co/iAqz2bft69 via @38_degrees,,signed petition calling come clean release ppe contract add name via
1.2975789947837235e+18,2020-08-23 16:58:34+00:00,['1297578994783723522'],UK Parliament: Make it easier for families to close the accounts of a loved one who dies - Sign the Petition! https://t.co/0Xe31XnNny via @UKChange,,parliament make easier family close account loved one sign petition via
1.2965413109382226e+18,2020-08-20 20:15:11+00:00,['1296541310938222597'],UK Government : Anyone guilty of killing an emergency services worker to be jailed for life - Sign the Petition! https://t.co/FPqqAwaknI via @UKChange,,government anyone guilty killing emergency service worker jailed life sign petition via
1.2954338548750336e+18,2020-08-17 18:54:33+00:00,['1295433854875033602'],I've just signed the petition calling on @robertjenrick to urgently extend the coronavirus evictions ban so that no one is forced from their home because of the pandemic. Will you join me?  https://t.co/MNwA1JBKmz via @38_degrees,,i've signed petition calling urgently extend coronavirus eviction ban one forced home pandemic join via
1.2945624540522414e+18,2020-08-15 09:11:55+00:00,['1294562454052241408'],I've signed the petition calling for @HSBC_UK to stop funding the destruction of the Amazon. Will you add your name? https://t.co/sR6Vixgs6X,,i've signed petition calling stop funding destruction amazon add name
1.2944126984998502e+18,2020-08-14 23:16:51+00:00,['1294412698499850243'],@PilgrimtheLab So beautiful- you must be heartbroken,,beautiful must heartbroken
1.293642027968729e+18,2020-08-12 20:14:28+00:00,['1293642027968729089'],I've just signed the petition calling on @BorisJohnson and @RishiSunak to make sure #UniversalCredit is putting more money in people’s pockets so we can get through this crisis. Will you join me?  https://t.co/Dokv0ne8iA via @38_degrees,,i've signed petition calling make sure putting money people pocket get crisis join via
1.292548972612137e+18,2020-08-09 19:51:04+00:00,['1292548972612136960'],Home Office : End the deportation of Anugwom Izuchukwu Goodluck - Sign the Petition! https://t.co/8dvp8oxryZ via @UKChange,,home office end deportation anugwom izuchukwu goodluck sign petition via
1.2908913257101804e+18,2020-08-05 06:04:10+00:00,['1290891325710180365'],@CorkCoypu Very good reply in my opinion,,good reply opinion
1.2901805496638382e+18,2020-08-03 06:59:48+00:00,['1290180549663838208'],Scott Morrison: Free Dr Kylie Moore-Gilbert - Sign the Petition! https://t.co/olG58HM7Y1 via @UKChange,,scott morrison free kylie mooregilbert sign petition via
1.28994180411716e+18,2020-08-02 15:11:06+00:00,['1289941804117159938'],The Department for Health and Social Care: NHS Bursary for Scottish Paramedic Students - Sign the Petition! https://t.co/mWRScWXTsB via @UKChange,,department health social care bursary scottish paramedic student sign petition via
1.2896956896733348e+18,2020-08-01 22:53:08+00:00,['1289695689673334784'],@CorkCoypu Count me in sounds like a bargain,,count sound like bargain
1.2893350472254095e+18,2020-07-31 23:00:04+00:00,['1289335047225409536'],@CorkCoypu Your honesty astounds me😉,,honesty astounds
1.289263923397419e+18,2020-07-31 18:17:27+00:00,['1289263923397419009'],@BustingCrimes That’s not long enough in my opinion,,thats long enough opinion
1.289260241226535e+18,2020-07-31 18:02:49+00:00,['1289260241226534913'],@Lewis_A_Baxter So sorry to hear your sad news,,sorry hear sad news
1.2892594951813038e+18,2020-07-31 17:59:51+00:00,['1289259495181303808'],@joeheenan Unfortunately you’re right,,unfortunately youre right
1.2891240515716178e+18,2020-07-31 09:01:39+00:00,['1289124051571617792'],"Rainforests are burning to the ground -- all because @CGF_The_Forum @Nestle, @Unilever and @ProcterGamble broke their soy and palm oil promises. It stops now: https://t.co/vownt18fQL",,rainforest burning ground broke soy palm oil promise stop
1.289109618883539e+18,2020-07-31 08:04:18+00:00,['1289109618883538944'],@henryfraser0 Amazing,,amazing
1.2885432515957678e+18,2020-07-29 18:33:45+00:00,['1288543251595767808'],@mescal_paul And proud I hope😍,,proud hope
1.288542439708545e+18,2020-07-29 18:30:32+00:00,['1288542439708545027'],"I’ve just signed the open letter telling @USAmbUK, @USTradeRep and @realDonaldTrump that I don’t want the NHS on the table during trade talks - because even if @10DowningStreet won’t tell them, the UK public will! Will you sign too? https://t.co/yxgMa6cXeA #HandsOffOurNHS",,ive signed open letter telling dont want table trade talk even wont tell public sign
1.288410470156841e+18,2020-07-29 09:46:08+00:00,['1288410470156840960'],@GirlPowerKid Good morning😊,,good morning
1.2869362043411374e+18,2020-07-25 08:07:55+00:00,['1286936204341137410'],@MaiaDunphy So sweet💜,,sweet
1.2869356343897334e+18,2020-07-25 08:05:40+00:00,['1286935634389733376'],@GirlPowerKid Hi,,
1.2858475030411674e+18,2020-07-22 08:01:49+00:00,['1285847503041167360'],@CorkCoypu Calm down Coypu I have no intention of unfollowing you at this time,,calm coypu intention unfollowing time
1.2852801905124065e+18,2020-07-20 18:27:31+00:00,['1285280190512406529'],@SeemaMistryP How scary that must have been for you Amit,,scary must amit
1.2852799162552566e+18,2020-07-20 18:26:26+00:00,['1285279916255256580'],@DrAmirKhanGP She may be right there,,may right
1.2852227530088448e+18,2020-07-20 14:39:17+00:00,['1285222753008844801'],@LindaRo03126195 What a low life,,low life
1.285073060975059e+18,2020-07-20 04:44:27+00:00,['1285073060975058951'],@Orlaodo @rtenews Heartbreaking,,heartbreaking
1.284803289876435e+18,2020-07-19 10:52:29+00:00,['1284803289876434946'],@SophieEB Fantastic,,fantastic
1.2842499198056858e+18,2020-07-17 22:13:35+00:00,['1284249919805685760'],@PegLulu2 @Daisy_Geek_UK Yes definitely,,yes definitely
1.2838071857854917e+18,2020-07-16 16:54:19+00:00,['1283807185785491458'],@DrAmirKhanGP When is publishing day,,publishing day
1.2837291998455112e+18,2020-07-16 11:44:26+00:00,['1283729199845511168'],@grahnort @HodderBooks Can’t wait to read it😊,,cant wait read
1.2837289561522586e+18,2020-07-16 11:43:28+00:00,['1283728956152258560'],I'm supporting @whichuk's campaign to #RefundPassengers - Please sign too!→  https://t.co/n5qK6KGFb8 via @whichuk,,i'm supporting campaign please sign via
1.2836236572486124e+18,2020-07-16 04:45:03+00:00,['1283623657248612353'],The Home Office: Help stop London-born twins being deported to different countries - Sign the Petition! https://t.co/ovcbqfBeKq via @UKChange,,home office help stop londonborn twin deported different country sign petition via
1.2820673741921116e+18,2020-07-11 21:40:56+00:00,['1282067374192111616'],@CorkCoypu I’m waiting to have my hair done and a makeover then I’ll update my profile,,waiting hair done makeover ill update profile
1.2819127077390008e+18,2020-07-11 11:26:20+00:00,['1281912707739000832'],Harvey Weinstein still has a CBE in the UK. Time to change that.  Sign and share the petition: https://t.co/mL9DjwZRFM   #WeinsteinHasNoHonour,,harvey weinstein still cbe time change sign share petition
1.2817349969324032e+18,2020-07-10 23:40:11+00:00,['1281734996932403200'],@mhdksafa Hello,,hello
1.2812712866106982e+18,2020-07-09 16:57:34+00:00,['1281271286610698242'],@LindaRo03126195 Looks scary,,look scary
1.2812710614311035e+18,2020-07-09 16:56:40+00:00,['1281271061431103490'],@CorkCoypu I can’t see her head,,cant see head
1.2809293329160315e+18,2020-07-08 18:18:46+00:00,['1280929332916031491'],@MarianKeyes Get well soon,,get well soon
1.28062924510711e+18,2020-07-07 22:26:19+00:00,['1280629245107109890'],@mrnickharvey How sad for you😥,,sad
1.28027532946296e+18,2020-07-06 22:59:59+00:00,['1280275329462960131'],@ocallaghan_emer He’s handsome,,handsome
1.280274492573565e+18,2020-07-06 22:56:40+00:00,['1280274492573564930'],@CorkCoypu I’m blessed😉,,blessed
1.2802490452656374e+18,2020-07-06 21:15:32+00:00,['1280249045265637376'],I've just signed the petition calling on the government to protect jury trials now - so that everyone has the right to a fair trial. Will you join me?  https://t.co/r53v2cdPF6 via @38_degrees,,i've signed petition calling government protect jury trial everyone right fair trial join via
1.280123907815682e+18,2020-07-06 12:58:17+00:00,['1280123907815682049'],@katymcguinness I think it’s fair,,think fair
1.2801174650334536e+18,2020-07-06 12:32:41+00:00,['1280117465033453568'],@EmRoid8 Because you love him,,love
1.2801091244460485e+18,2020-07-06 11:59:33+00:00,['1280109124446048257'],@JasonElsom @teresze @GirlPowerKid Thanks,,thanks
1.280081512109572e+18,2020-07-06 10:09:49+00:00,['1280081512109572097'],@CorkCoypu I can tell you now I have a very nice Cork accent,,tell nice cork accent
1.2800812544408945e+18,2020-07-06 10:08:48+00:00,['1280081254440894464'],@teresze @JasonElsom @GirlPowerKid Air mail? Haven’t heard of that one,,air mail havent heard one
1.2800702914992333e+18,2020-07-06 09:25:14+00:00,['1280070291499233286'],@Marie__Axel Who let the dogs out,,let dog
1.279888011724034e+18,2020-07-05 21:20:55+00:00,['1279888011724034050'],@JasonElsom @GirlPowerKid What’s the name of the person at the Haven,,whats name person
1.279887076633297e+18,2020-07-05 21:17:12+00:00,['1279887076633296897'],@davemason7 Ah so sorry,,sorry
1.2798868111421604e+18,2020-07-05 21:16:09+00:00,['1279886811142160386'],@ClaudiaLennhoff Sorry for your loss,,sorry loss
1.2798866705953382e+18,2020-07-05 21:15:36+00:00,['1279886670595338241'],@captaintommoore @allisonpearson @NHS Thank you Captain Tom you are a true hero and a beautiful person,,thank captain tom true hero beautiful person
1.2796930893686743e+18,2020-07-05 08:26:22+00:00,['1279693089368674306'],Boris Johnson: Support your student nurses - Write off student nurses debt and abolish future tuition fee - Sign the Petition! https://t.co/ZzG72aEGAD via @UKChange,,boris johnson support student nurse write student nurse debt abolish future tuition fee sign petition via
1.2793818062661755e+18,2020-07-04 11:49:27+00:00,['1279381806266175488'],@coopuk Thank you I’ll share this so everyone is aware,,thank ill share everyone aware
1.279366682025263e+18,2020-07-04 10:49:21+00:00,['1279366682025263106'],I signed the open letter asking @Tesco @asda @sainsburys @Morrisons @LidlGB @coopuk and @AldiUK to join @waitrose &amp; protect the UK’s high food standards by refusing to stock chlorinated chicken or hormone-pumped beef. Will you sign too? 🐔🐮  https://t.co/oKbNMrdfVN,,signed open letter asking join amp protect high food standard refusing stock chlorinated chicken hormonepumped beef sign
1.2793292318482514e+18,2020-07-04 08:20:32+00:00,['1279329231848251392'],@RealMattLucas @tomchaplin Fantastic I will miss you and thanks for everything,,fantastic miss thanks everything
1.27882605134345e+18,2020-07-02 23:01:04+00:00,['1278826051343450112'],@RealMattLucas Thank you will miss you😥,,thank miss
1.278437593630335e+18,2020-07-01 21:17:29+00:00,['1278437593630334977'],@GuyOpperman So sorry...,,sorry
1.2780497868396544e+18,2020-06-30 19:36:28+00:00,['1278049786839654400'],"Ulf Mark Schneider, Nestle global CEO : Keep KitKat Fairtrade - Sign the Petition! https://t.co/EungIqJxjR via @UKChange",,ulf mark schneider nestle global ceo keep kitkat fairtrade sign petition via
1.2774650665064202e+18,2020-06-29 04:53:00+00:00,['1277465066506420224'],Companies are suspending their Facebook advertisements. Here's why https://t.co/Qs1sSkVZRC,,company suspending facebook advertisement here's
1.2771771452661883e+18,2020-06-28 09:48:54+00:00,['1277177145266188288'],@HJTarzanB Congratulations well done👍,,congratulation well done
1.2769873205462303e+18,2020-06-27 21:14:37+00:00,['1276987320546230273'],@DrewLawDesign Under a stone I think,,stone think
1.2737134906462495e+18,2020-06-18 20:25:35+00:00,['1273713490646249502'],Boris Johnson: Justice for JULIAN COLE! - Sign the Petition! https://t.co/ZGvDw25adf via @UKChange,,boris johnson justice julian cole sign petition via
1.2736669121662976e+18,2020-06-18 17:20:30+00:00,['1273666912166297602'],@ColmHealy11 Well done to you👍,,well done
1.2735291222544384e+18,2020-06-18 08:12:58+00:00,['1273529122254438401'],@CorkCoypu @ivancorless @BinnGhulbain It’s gorgeous,,gorgeous
1.27352866513818e+18,2020-06-18 08:11:09+00:00,['1273528665138180097'],@RealMattLucas Lovely to see you missed you😞,,lovely see missed
1.2732800376184095e+18,2020-06-17 15:43:12+00:00,['1273280037618409477'],UK Parliament: Domestic Violence &amp; Covid-19: The UK government must act now to save lives. - Sign the Petition! https://t.co/05Fy4ewghP via @UKChange,,parliament domestic violence amp covid government must act save life sign petition via
1.2729273358938683e+18,2020-06-16 16:21:41+00:00,['1272927335893868544'],@CorkCoypu No you couldn’t☹️,,couldnt
1.2724127158778348e+18,2020-06-15 06:16:46+00:00,['1272412715877834753'],@RealDeniseWelch Beautiful and sums up the pandemic,,beautiful sum pandemic
1.2722797000948326e+18,2020-06-14 21:28:12+00:00,['1272279700094832642'],@MandyAUtiger19 His determination to get there is inspiring💙,,determination get inspiring
1.2722503274552074e+18,2020-06-14 19:31:29+00:00,['1272250327455207424'],Petition: Hold a public inquiry into the 2016 EU membership referendum https://t.co/o6WBMyzBmu,,petition hold public inquiry membership referendum
1.2719466324022764e+18,2020-06-13 23:24:43+00:00,['1271946632402276359'],@RealMattLucas You kept our spirits up the last few months so grateful for that💙,,kept spirit last month grateful
1.2719463703882424e+18,2020-06-13 23:23:40+00:00,['1271946370388242433'],@si_j_peacock @RealMattLucas Agree,,agree
1.2715120655602688e+18,2020-06-12 18:37:54+00:00,['1271512065560268802'],Gavin Williamson MP: Teach British children about the realities of British Imperialism and Colonialism - Sign the Petition! https://t.co/h7aAjiVXI9 via @UKChange,,gavin williamson teach british child reality british imperialism colonialism sign petition via
1.27137304813081e+18,2020-06-12 09:25:30+00:00,['1271373048130809858'],@CorkCoypu You have a point all the same,,point
1.2710302180027597e+18,2020-06-11 10:43:13+00:00,['1271030218002759682'],@mrsameliawright @Matthew_Wright So cute,,cute
1.2709809662915092e+18,2020-06-11 07:27:30+00:00,['1270980966291509248'],@Raqidoodle Thanks for the laugh😆,,thanks laugh
1.270840299573719e+18,2020-06-10 22:08:33+00:00,['1270840299573719040'],@Gary_Cridland Roy Keane,,roy keane
1.2708075827022725e+18,2020-06-10 19:58:32+00:00,['1270807582702272512'],I'm supporting @whichuk's campaign to end price gouging. Sign up too! →  https://t.co/o0E9rw3NKp via @whichuk,,i'm supporting campaign end price gouging sign via
1.2707792339257262e+18,2020-06-10 18:05:53+00:00,['1270779233925726210'],@RealDeniseWelch So lovely💜,,lovely
1.270665217245143e+18,2020-06-10 10:32:50+00:00,['1270665217245143040'],@ashleystorrie Lemon tart,,lemon tart
1.270651130146685e+18,2020-06-10 09:36:51+00:00,['1270651130146684928'],"I've just signed the open letter asking Boris Johnson to keep his promise, and protect the UK's animal welfare and food standards in trade deals. Will you add your name? https://t.co/l13ZprlLjm",,i've signed open letter asking boris johnson keep promise protect uk's animal welfare food standard trade deal add name
1.2697104827909202e+18,2020-06-07 19:19:03+00:00,['1269710482790920195'],@reaLiamNeeson Sorry for your loss,,sorry loss
1.269535865988096e+18,2020-06-07 07:45:11+00:00,['1269535865988096002'],@HangBlaa Definitely👍,,definitely
1.2695355743078646e+18,2020-06-07 07:44:02+00:00,['1269535574307864576'],@RealMattLucas Good morning😊,,good morning
1.2693639218210775e+18,2020-06-06 20:21:57+00:00,['1269363921821077507'],@RachelWalsh15 You’ll get there eventually,,youll get eventually
1.2691555084616335e+18,2020-06-06 06:33:47+00:00,['1269155508461633536'],@Grumbletwat Omg heartbreaking,,omg heartbreaking
1.269150660873904e+18,2020-06-06 06:14:31+00:00,['1269150660873904133'],@mhdksafa Sad,,sad
1.2691505718623928e+18,2020-06-06 06:14:10+00:00,['1269150571862392834'],@jennyeclair Unfortunately you’re not alone in your anger and frustration,,unfortunately youre alone anger frustration
1.269150298377007e+18,2020-06-06 06:13:05+00:00,['1269150298377007104'],@BrokenByWar I agree👍,,agree
1.2685798497126072e+18,2020-06-04 16:26:19+00:00,['1268579849712607233'],@RealMattLucas Can’t wait😍,,cant wait
1.2683031357910712e+18,2020-06-03 22:06:46+00:00,['1268303135791071233'],I just emailed my MP asking if they support a pay rise for our #frontlineheroes. Will you do the same? https://t.co/JVVpaipWia,,emailed asking support pay rise
1.2682401022890066e+18,2020-06-03 17:56:17+00:00,['1268240102289006596'],@CorkCoypu Under to be safe😉,,safe
1.268102854763479e+18,2020-06-03 08:50:55+00:00,['1268102854763479041'],@GenaoSandy Best of luck for your future brave lady💜,,best luck future brave lady
1.2681023250061435e+18,2020-06-03 08:48:49+00:00,['1268102325006143488'],@RealMattLucas Good morning to you Matt😍,,good morning matt
1.2679230798686822e+18,2020-06-02 20:56:33+00:00,['1267923079868682241'],@RealMattLucas Good night and thank you💙,,good night thank
1.2673469988915528e+18,2020-06-01 06:47:25+00:00,['1267346998891552768'],@SophieEB Fantastic😊,,fantastic
1.2671927904018924e+18,2020-05-31 20:34:39+00:00,['1267192790401892353'],@daniellejade198 Yes I’m very worried,,yes worried
1.2671916229803254e+18,2020-05-31 20:30:00+00:00,['1267191622980325377'],@BrokenByWar Absolute disgrace😡😡,,absolute disgrace
1.267122586774909e+18,2020-05-31 15:55:41+00:00,['1267122586774908930'],@RealMattLucas @OED Yes a starter,,yes starter
1.267039858175943e+18,2020-05-31 10:26:57+00:00,['1267039858175942657'],@nbrez True,,true
