Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,withheld,clean_text,non_english
474,474,474,1.5436942246962545e+18,2022-07-03 20:32:38+00:00,['1543694224696254466'],@Spotlight_NR @FromPaperchase As a nurse it has to be a black pen !,,  as a nurse it has to be a black pen ,False
476,476,476,1.5436910666914898e+18,2022-07-03 20:20:05+00:00,['1543691066691489799'],Weekends with these are the best 🥰 https://t.co/s0v2Vpzosg,,weekends with these are the best  ,False
478,478,478,1.5436902347429356e+18,2022-07-03 20:16:46+00:00,['1543690234742935552'],@krispykremeUK @LandoNorris I’d be right on track for champion Nanna points with this dream combo 🤩#KrispyKremeLando,,  id be right on track for champion nanna points with this dream combo ,False
480,480,480,1.543665914201211e+18,2022-07-03 18:40:08+00:00,['1543665914201210888'],@SuperLuckyDi Happy to be tagged ☺️,, happy to be tagged ,False
485,485,485,1.543296788668588e+18,2022-07-02 18:13:22+00:00,['1543296788668588034'],@dobbies This would be lovely @HelenB_Coach 🌸🌻 🪴 🌼,, this would be lovely    ,False
489,489,489,1.5431858967820616e+18,2022-07-02 10:52:43+00:00,['1543185896782061568'],@pbshop_store Perfect to read with my Granddaughter @NaomiYasmin14 https://t.co/mYg7OVZaGJ,, perfect to read with my granddaughter  ,False
491,491,491,1.5431843180208538e+18,2022-07-02 10:46:27+00:00,['1543184318020853760'],@cohorted @ESPAskincare Fab treat 🤩,,  fab treat ,False
493,493,493,1.5431840780521308e+18,2022-07-02 10:45:29+00:00,['1543184078052130816'],@LaRedouteUK Love the denim 🙌🏼,, love the denim ,False
494,494,494,1.5429885932993946e+18,2022-07-01 21:48:42+00:00,['1542988593299394564'],@game_collection Fantastic 🤞🤞,, fantastic ,False
497,497,497,1.542779146144813e+18,2022-07-01 07:56:26+00:00,['1542779146144813057'],@bakerdays My daughters is the 10th &amp; mine 15th 🎂 🥰 @NaomiYasmin14 https://t.co/lpztNYrB8T,, my daughters is the th amp mine th    ,False
505,505,505,1.5422183592820122e+18,2022-06-29 18:48:04+00:00,['1542218359282012160'],@HeartBingo Lovely ☺️ @france_sherrie,, lovely  ,False
507,507,507,1.5422075295136236e+18,2022-06-29 18:05:02+00:00,['1542207529513623553'],"🎁 Quidco June Giveaway 🎁

Enter this amazing giveaway from Quidco to #WIN a De'Longhi La Specialista Arte Coffee Machine ✨ Enter here ➡️ https://t.co/1zGAiAMRQF

You have until the end of this month to take part ⏰

#QuidcoSocial https://t.co/IxtUiBl7Z4",," quidco june giveaway 

enter this amazing giveaway from quidco to  a de'longhi la specialista arte coffee machine  enter here  

you have until the end of this month to take part 

 ",False
513,513,513,1.5418830115994092e+18,2022-06-28 20:35:31+00:00,['1541883011599409152'],"@itvnews Rest in peace beautiful lady , such an inspiration , thinking of your family 💔",, rest in peace beautiful lady  such an inspiration  thinking of your family ,False
516,516,516,1.5416756251818107e+18,2022-06-28 06:51:26+00:00,['1541675625181810689'],"@TheBodyShopUK Treat everyone equally 🙌🏼 managers that listen &amp; value their staff, team building days /events ❤️",, treat everyone equally  managers that listen amp value their staff team building days events ,False
517,517,517,1.541518586035962e+18,2022-06-27 20:27:25+00:00,['1541518586035961856'],@PourMoiLtd Wow this looks fab ! @littlemee23 @HelenB_Coach 🤩,, wow this looks fab    ,False
519,519,519,1.541425241989288e+18,2022-06-27 14:16:30+00:00,['1541425241989287938'],@Sleepeezee Wow this would be fantastic 🤩 @HelenB_Coach,, wow this would be fantastic  ,False
522,522,522,1.5414247123871048e+18,2022-06-27 14:14:24+00:00,['1541424712387104770'],@HeartBingo @NatBingoDayUK Number 4,,  number ,False
525,525,525,1.5414243810831237e+18,2022-06-27 14:13:05+00:00,['1541424381083123712'],@SaversHB Aw bet these smell amazing ! 🌴🌞🍍,, aw bet these smell amazing  ,False
530,530,530,1.5404030932879606e+18,2022-06-24 18:34:51+00:00,['1540403093287960578'],@BBCLookNorth Aww this is so sad ! RIP Harry,, aww this is so sad  rip harry,False
532,532,532,1.5402695052255803e+18,2022-06-24 09:44:01+00:00,['1540269505225580547'],@thehandbooknews Wow what a fab treat 🤩🤩,, wow what a fab treat ,False
537,537,537,1.5392979745215693e+18,2022-06-21 17:23:30+00:00,['1539297974521569286'],@holland_barrett All the Greek islands 🇬🇷🌞                               #tuesdayvibe,, all the greek islands                                ,False
538,538,538,1.539296048983724e+18,2022-06-21 17:15:51+00:00,['1539296048983724033'],@LathamsofPH Cute set 🦖🦖,, cute set ,False
540,540,540,1.5392955021598188e+18,2022-06-21 17:13:41+00:00,['1539295502159818755'],"@mandco_fashion Pork pie , strawberries ,bottle of fizz , picnic blanket &amp; nice weather 🧺🌞🥂",, pork pie  strawberries bottle of fizz  picnic blanket amp nice weather ,False
544,544,544,1.5392701484309135e+18,2022-06-21 15:32:56+00:00,['1539270148430913537'],@Fortnums Oh wow this would be absolutely lovely for our picnics 🌞 🧺 🥂 @NaomiYasmin14,, oh wow this would be absolutely lovely for our picnics    ,False
548,548,548,1.5386277611698053e+18,2022-06-19 21:00:19+00:00,['1538627761169805312'],@TheRangeUK Fab for my Grandchildren 🙌🏼😎,, fab for my grandchildren ,False
552,552,552,1.5385500492563743e+18,2022-06-19 15:51:31+00:00,['1538550049256374273'],@HamleysOfficial @RedLetterDaysUK B) Pere,,  b pere,False
559,559,559,1.53809868007449e+18,2022-06-18 09:57:56+00:00,['1538098680074489858'],@diamonddeliver Virgin Moondance,, virgin moondance,False
562,562,562,1.53787945033481e+18,2022-06-17 19:26:48+00:00,['1537879450334810113'],@fastwarm Fab treat 🤩,, fab treat ,False
564,564,564,1.537870011032912e+18,2022-06-17 18:49:17+00:00,['1537870011032911875'],"I’ve just entered the ITV7 Royal Ascot Sweepstake 🏇 don’t miss your chance to enter for free and be in with a chance of winning £50,000! #ITV7 https://t.co/2964SFez0y 18+ T&amp;Cs apply.",,ive just entered the itv royal ascot sweepstake  dont miss your chance to enter for free and be in with a chance of winning     tampcs apply,False
565,565,565,1.5377717558545203e+18,2022-06-17 12:18:51+00:00,['1537771755854520321'],@superdrug Lovely treat 😎,, lovely treat ,False
569,569,569,1.5371843971867648e+18,2022-06-15 21:24:54+00:00,['1537184397186764800'],@LaRedouteUK Floral 🌸🌸,, floral ,False
572,572,572,1.5371678753576878e+18,2022-06-15 20:19:15+00:00,['1537167875357687809'],@GandysLondon Love the blue one 🍻 💙,, love the blue one  ,False
576,576,576,1.537084120169341e+18,2022-06-15 14:46:26+00:00,['1537084120169340928'],@aplaninsurance I’d invite @france_sherrie @NaomiYasmin14 🤩 🥂 👙,, id invite     ,False
579,579,579,1.5365921590167306e+18,2022-06-14 06:11:33+00:00,['1536592159016730625'],@currys Mario Kart ..it’s great fun and I can play it with my Grandsons 😀🎮 #CurrysXbox,, mario kart its great fun and i can play it with my grandsons  ,False
586,586,586,1.535915641449943e+18,2022-06-12 09:23:19+00:00,['1535915641449943041'],@SaversHB Perfect for my tribe 🙌🏼,, perfect for my tribe ,False
588,588,588,1.5355754345066824e+18,2022-06-11 10:51:27+00:00,['1535575434506682370'],@GBrewery Sounds delicious 🤩 Happy World Gin Day 🍸🎉,, sounds delicious  happy world gin day ,False
590,590,590,1.5355439949182607e+18,2022-06-11 08:46:32+00:00,['1535543994918260736'],@NisaLocally Perfect to share with @HelenB_Coach 🥰 #TogetherLetsBlossom 🌸 🌸,, perfect to share with     ,False
592,592,592,1.5353804429956383e+18,2022-06-10 21:56:38+00:00,['1535380442995638280'],@cohorted @delilahcosmetic Fantastic  treat 🤩,,  fantastic  treat ,False
596,596,596,1.535379479153062e+18,2022-06-10 21:52:48+00:00,['1535379479153061888'],@firstclasswatch Love to win this for my Dad @france_sherrie,, love to win this for my dad ,False
598,598,598,1.5353788705300972e+18,2022-06-10 21:50:23+00:00,['1535378870530097154'],@MichaelJBooks Perfect for my Dad,, perfect for my dad,False
602,602,602,1.5353781066930708e+18,2022-06-10 21:47:21+00:00,['1535378106693070848'],@Halfords_uk @buyagift Amazing prize @NaomiYasmin14,,  amazing prize ,False
604,604,604,1.535377730883453e+18,2022-06-10 21:45:51+00:00,['1535377730883452928'],@BarBeQuick C) A firm level surface,, c a firm level surface,False
606,606,606,1.5353768277698847e+18,2022-06-10 21:42:16+00:00,['1535376827769884672'],@paintersworlduk I’d use it for the back of my house &amp; garden wall,, id use it for the back of my house amp garden wall,False
610,610,610,1.5353260966605169e+18,2022-06-10 18:20:41+00:00,['1535326096660516869'],@Wickes Dancing Queen 💃🏻,, dancing queen ,False
611,611,611,1.5350076013096714e+18,2022-06-09 21:15:05+00:00,['1535007601309671451'],@SpongeCakesLtd Surprise,, surprise,False
617,617,617,1.5346224354121482e+18,2022-06-08 19:44:35+00:00,['1534622435412148226'],@HughesDirect Fantastic 🙌🏼🍰,, fantastic ,False
620,620,620,1.5345784702941102e+18,2022-06-08 16:49:53+00:00,['1534578470294110214'],@BumbleZest Perfect for our picnics 🧺 🌞 @NaomiYasmin14,, perfect for our picnics   ,False
622,622,622,1.5345779261544612e+18,2022-06-08 16:47:43+00:00,['1534577926154461187'],@divinechocolate Ooh lovely treat 🥰,, ooh lovely treat ,False
626,626,626,1.5345770905776947e+18,2022-06-08 16:44:24+00:00,['1534577090577694721'],@CraghoppersUK Green please #craghoppers,, green please ,False
628,628,628,1.5344013930244588e+18,2022-06-08 05:06:14+00:00,['1534401393024458754'],@secyorkshire Lobster,, lobster,False
631,631,631,1.534213530131513e+18,2022-06-07 16:39:44+00:00,['1534213530131513345'],@FragataUK Feliz aniversário !,, feliz aniversrio ,False
633,633,633,1.533876502730838e+18,2022-06-06 18:20:30+00:00,['1533876502730838017'],@WrenKitchens Working then a family picnic 👸🏻🇬🇧🎉 https://t.co/8qjqfajMBC,, working then a family picnic  ,False
634,634,634,1.5338358112166257e+18,2022-06-06 15:38:49+00:00,['1533835811216625666'],@1001carpetcare @bmstores My front room @HelenB_Coach,,  my front room ,False
636,636,636,1.5335656488692367e+18,2022-06-05 21:45:17+00:00,['1533565648869236736'],@TheHistoryPress Fabulous 👸🏻🇬🇧,, fabulous ,False
639,639,639,1.5333985753460695e+18,2022-06-05 10:41:24+00:00,['1533398575346069504'],@WrenKitchens Victoria sponge cake 👸🏻🇬🇧 #RoyalRecipes https://t.co/bSiCyvm560,, victoria sponge cake   ,False
644,644,644,1.5328389465557115e+18,2022-06-03 21:37:38+00:00,['1532838946555711488'],@Swingball_UK Corgi,, corgi,False
646,646,646,1.532838152829866e+18,2022-06-03 21:34:29+00:00,['1532838152829865984'],@HallmarkUKI Fab bundle 🤞,, fab bundle ,False
648,648,648,1.5328354215578214e+18,2022-06-03 21:23:37+00:00,['1532835421557821445'],"@nationaltyres Ooh fab , this would be perfect 👍 🍔",, ooh fab  this would be perfect  ,False
650,650,650,1.5328298967911877e+18,2022-06-03 21:01:40+00:00,['1532829896791187456'],@VisitYork @FirstYork @citycruises Love a trip to York @NaomiYasmin14,,   love a trip to york ,False
652,652,652,1.5328092887579607e+18,2022-06-03 19:39:47+00:00,['1532809288757960704'],@premestateswine The Queen has 4 children 👸🏻🇬🇧🎉,, the queen has  children ,False
653,653,653,1.5327851906485617e+18,2022-06-03 18:04:01+00:00,['1532785190648561664'],@GiftBetterUK Victoria sponge cake 🍰 strawberries &amp; Prosecco 🥂 #GiftBetter #PlatinumJubilee,, victoria sponge cake  strawberries amp prosecco   ,False
655,655,655,1.5327739383837942e+18,2022-06-03 17:19:19+00:00,['1532773938383794177'],@WrenKitchens Family Garden party 👸🏻🇬🇧🥂,, family garden party ,False
656,656,656,1.5327322278759178e+18,2022-06-03 14:33:34+00:00,['1532732227875917826'],@AldiUK #AldiPlatinumPrizes pop over to Aldi 🍹🇬🇧🎉,,  pop over to aldi ,False
658,658,658,1.5324085698359665e+18,2022-06-02 17:07:28+00:00,['1532408569835966467'],@LaRedouteUK I’d take them on adventures with these 3 🐶 🇬🇧 https://t.co/2Uczr4A2sf,, id take them on adventures with these    ,False
659,659,659,1.532363185042473e+18,2022-06-02 14:07:07+00:00,['1532363185042472962'],@wearesosure B) Platinum Jubilee 🇬🇧👸🏻,, b platinum jubilee ,False
661,661,661,1.5323624235287347e+18,2022-06-02 14:04:06+00:00,['1532362423528734721'],@GiftBetterUK Garden party with my family 🇬🇧🎉💙👸       #GiftBetter @NaomiYasmin14,, garden party with my family         ,False
662,662,662,1.5322713837528678e+18,2022-06-02 08:02:20+00:00,['1532271383752867840'],@HisenseUK Fantastic #Hisense @HelenB_Coach @NaomiYasmin14 @france_sherrie,, fantastic    ,False
665,665,665,1.532267909841576e+18,2022-06-02 07:48:32+00:00,['1532267909841575937'],@HappyBeds I’d love the king size please 👸🇬🇧,, id love the king size please ,False
666,666,666,1.532261717115392e+18,2022-06-02 07:23:56+00:00,['1532261717115392001'],@CraghoppersUK Love the Teal one #craghoppers,, love the teal one ,False
668,668,668,1.5316716543419556e+18,2022-05-31 16:19:14+00:00,['1531671654341955585'],@duraweld Wow looks fabulous 🇬🇧👸 @france_sherrie @NaomiYasmin14 💙,, wow looks fabulous    ,False
670,670,670,1.5316709590145188e+18,2022-05-31 16:16:28+00:00,['1531670959014518784'],@premestateswine The Naked Chef,, the naked chef,False
671,671,671,1.5316706548645642e+18,2022-05-31 16:15:15+00:00,['1531670654864564226'],@RDCSolicitors Would be a lovely treat 🇬🇧👸🇬🇧,, would be a lovely treat ,False
676,676,676,1.5315539388808315e+18,2022-05-31 08:31:28+00:00,['1531553938880831488'],@protectyrbubble The Matrix #BubblyMovies3,, the matrix ,False
679,679,679,1.5315336934032056e+18,2022-05-31 07:11:01+00:00,['1531533693403205632'],@daviddomoney @harknessroseco 70 years 👸🇬🇧,,   years ,False
680,680,680,1.531311130756391e+18,2022-05-30 16:26:38+00:00,['1531311130756390918'],@GenuineStyle Keira Knightley,, keira knightley,False
681,681,681,1.531310260501287e+18,2022-05-30 16:23:11+00:00,['1531310260501286912'],@Timberwise Wow this would be a lovely treat 👸🇬🇧🎉,, wow this would be a lovely treat ,False
683,683,683,1.531276876630704e+18,2022-05-30 14:10:31+00:00,['1531276876630704128'],@cloud10beauty @farnhamestate Wow 🤩 amazing prize @NaomiYasmin14,,  wow  amazing prize ,False
684,684,684,1.5312422405589975e+18,2022-05-30 11:52:53+00:00,['1531242240558997505'],@protectyrbubble The Avengers #BubblyMovies2,, the avengers ,False
686,686,686,1.530905214475174e+18,2022-05-29 13:33:40+00:00,['1530905214475173888'],@PGtips @McVities I’m a dunker 🙌🏼,,  im a dunker ,False
687,687,687,1.5309049747079045e+18,2022-05-29 13:32:43+00:00,['1530904974707904516'],@protectyrbubble Star Wars The Empire Strikes back #BubblyMovies1,, star wars the empire strikes back ,False
690,690,690,1.5308297618699346e+18,2022-05-29 08:33:51+00:00,['1530829761869934594'],"@Kwik_Fit Number 3, love a Bourbon biscuit 😋",, number  love a bourbon biscuit ,False
697,697,697,1.5299429796827464e+18,2022-05-26 21:50:05+00:00,['1529942979682746386'],@prestigeflowers I’d share with @NaomiYasmin14 😘🇬🇧🍰,, id share with  ,False
699,699,699,1.5297504414829322e+18,2022-05-26 09:05:01+00:00,['1529750441482932224'],@vouchercodesuk I’d share with @HelenB_Coach 🇬🇧👸🇬🇧,, id share with  ,False
703,703,703,1.5292125436418335e+18,2022-05-24 21:27:36+00:00,['1529212543641833479'],@JDSports @boxingbuatsi 16 wins 🥊,,   wins ,False
709,709,709,1.528798774084178e+18,2022-05-23 18:03:26+00:00,['1528798774084177921'],@luscombedrinks @Higginscoffee Wow this looks fabulous ! 👸🇬🇧 🎉,,  wow this looks fabulous   ,False
711,711,711,1.5287982005507932e+18,2022-05-23 18:01:09+00:00,['1528798200550793216'],@LaRedouteUK Bamboo,, bamboo,False
712,712,712,1.5287973734886728e+18,2022-05-23 17:57:52+00:00,['1528797373488672768'],@AcerUK_Official Wow 🤩 this would be amazing for my daughter starting her nursing course in September #NextAtAcer,, wow  this would be amazing for my daughter starting her nursing course in september ,False
715,715,715,1.5287949156265288e+18,2022-05-23 17:48:06+00:00,['1528794915626528774'],@dobbies Fantastic ! @HelenB_Coach 🪴🌷🪴,, fantastic   ,False
716,716,716,1.528692069392339e+18,2022-05-23 10:59:25+00:00,['1528692069392338945'],@thomascarrollgp Prince Charles,, prince charles,False
721,721,721,1.5286078521050276e+18,2022-05-23 05:24:46+00:00,['1528607852105027585'],@WrenKitchens Pepperoni 🍕 @HelenB_Coach,, pepperoni  ,False
723,723,723,1.52848799624423e+18,2022-05-22 21:28:30+00:00,['1528487996244230155'],@easyJetholidays @walkers_crisps @RixosHotels #OnlyOnHoliday do I chill out by the pool drinking pina colada’s 🍹,,    do i chill out by the pool drinking pina coladas ,False
724,724,724,1.5283446526881096e+18,2022-05-22 11:58:55+00:00,['1528344652688109569'],@revldrinks This would be fantastic for our jubilee party 🎉 🇬🇧🎉,, this would be fantastic for our jubilee party  ,False
729,729,729,1.5279449698220278e+18,2022-05-21 09:30:43+00:00,['1527944969822027779'],@acottageofbooks Sounds a good read !,, sounds a good read ,False
731,731,731,1.5277155147972485e+18,2022-05-20 18:18:56+00:00,['1527715514797248514'],@WhatTheDadSaid My Grandsons would love this 😃,, my grandsons would love this ,False
734,734,734,1.527628092587516e+18,2022-05-20 12:31:33+00:00,['1527628092587515905'],@HomeprideBaking @EmmaBridgewater Love this @HelenB_Coach 🍰,,  love this  ,False
740,740,740,1.527384061164933e+18,2022-05-19 20:21:52+00:00,['1527384061164933126'],@SAraisins Amazing prize ! I’d love a fitbit 🤩,, amazing prize  id love a fitbit ,False
742,742,742,1.5273834651753308e+18,2022-05-19 20:19:30+00:00,['1527383465175330817'],@1001carpetcare Love a takeaway with @france_sherrie 🍕 🍕,, love a takeaway with   ,False
744,744,744,1.5273829093545288e+18,2022-05-19 20:17:17+00:00,['1527382909354528771'],@carrs_flour Perfect 🤩 🍰 🇬🇧 @HelenB_Coach,, perfect    ,False
748,748,748,1.5270450341089812e+18,2022-05-18 21:54:41+00:00,['1527045034108981250'],@bmstores @MuscleMooseHQ Berry please,,  berry please,False
750,750,750,1.5270161654736568e+18,2022-05-18 19:59:59+00:00,['1527016165473656834'],@CraghoppersUK Teal please #craghoppers,, teal please ,False
751,751,751,1.5269105495854285e+18,2022-05-18 13:00:18+00:00,['1526910549585428480'],@BritishBlankets Somewhere on the North Yorkshire moors 🧺 @HelenB_Coach,, somewhere on the north yorkshire moors  ,False
756,756,756,1.526277941990146e+18,2022-05-16 19:06:32+00:00,['1526277941990146049'],@TheWiganRunner Ooh nice treat ! 😋,, ooh nice treat  ,False
762,762,762,1.5258839169215857e+18,2022-05-15 17:00:50+00:00,['1525883916921585667'],@HollywoodBowlUK Perfect family prize 🎳,, perfect family prize ,False
764,764,764,1.5258834351260754e+18,2022-05-15 16:58:55+00:00,['1525883435126075392'],@WrenKitchens Classic jam filled for me 😋,, classic jam filled for me ,False
766,766,766,1.5256837887512904e+18,2022-05-15 03:45:35+00:00,['1525683788751290368'],@bob_beer Perfect treat                                                         #PlatinumJubilee                                                   🇬🇧 👑 🍻,, perfect treat                                                                                                              ,False
768,768,768,1.5255280220188877e+18,2022-05-14 17:26:38+00:00,['1525528022018887681'],@SheHairUK Fab giveaway ! @HelenB_Coach,, fab giveaway  ,False
770,770,770,1.5255169614421445e+18,2022-05-14 16:42:40+00:00,['1525516961442144257'],@Rhug_Estate Ooh lovely treat 🥰,, ooh lovely treat ,False
776,776,776,1.525398575441752e+18,2022-05-14 08:52:15+00:00,['1525398575441752064'],@LaRedouteUK Woven 👌,, woven ,False
778,778,778,1.5253981990699827e+18,2022-05-14 08:50:45+00:00,['1525398199069982721'],@landofrugsuk @landofrugs Fantastic @HelenB_Coach,,  fantastic ,False
782,782,782,1.525170271778394e+18,2022-05-13 17:45:03+00:00,['1525170271778394115'],@Prezzybox Pina Colada 🍍 🍹,, pina colada  ,False
785,785,785,1.524785663232684e+18,2022-05-12 16:16:45+00:00,['1524785663232684032'],@KwikFitCS Anywhere sunny &amp; relaxing 😎,, anywhere sunny amp relaxing ,False
787,787,787,1.5247272702623867e+18,2022-05-12 12:24:43+00:00,['1524727270262386688'],"I just entered @AutoTrader_UK’s monthly️ #ElectricCarGiveaway &amp; you can too! This month’s prize is a Peugeot e-208, worth £31k! It’s free to enter &amp; you have until 31st May. All information (including Ts&amp;Cs) can be found here: https://t.co/gJj2MHr2B7",,i just entered s monthly  amp you can too this months prize is a peugeot e worth k its free to enter amp you have until st may all information including tsampcs can be found here ,False
790,790,790,1.524706453520634e+18,2022-05-12 11:02:00+00:00,['1524706453520633856'],@BoilerCentral Fabulous prize guys 🥰 @HelenB_Coach,, fabulous prize guys  ,False
792,792,792,1.5246740628150436e+18,2022-05-12 08:53:18+00:00,['1524674062815043584'],Happy International Nurses Day #InternationalNursesDay #IND2022 https://t.co/Qr9Z8xpmbi,,happy international nurses day   ,False
795,795,795,1.524503785208533e+18,2022-05-11 21:36:40+00:00,['1524503785208532992'],@Kwik_Fit @MichelinTyres I’d love to win to treat my daughters to a much needed break 🥰,,  id love to win to treat my daughters to a much needed break ,False
796,796,796,1.5244804112791798e+18,2022-05-11 20:03:48+00:00,['1524480411279179777'],@GAMEdigital @AsmodeeUK My grandson would love this @HelenB_Coach,,  my grandson would love this ,False
797,797,797,1.5244075333052744e+18,2022-05-11 15:14:12+00:00,['1524407533305274368'],@HIExpressExCeL Wow this sounds fab for me &amp; @NaomiYasmin14 🥰,, wow this sounds fab for me amp  ,False
798,798,798,1.5244068568395366e+18,2022-05-11 15:11:31+00:00,['1524406856839536640'],@BestWesternGB BOOKING GOOD,, booking good,False
799,799,799,1.5244064961293353e+18,2022-05-11 15:10:05+00:00,['1524406496129335298'],@CraghoppersUK Love the green one #craghoppers,, love the green one ,False
801,801,801,1.524370843601711e+18,2022-05-11 12:48:25+00:00,['1524370843601711104'],@UKMumstv Aw lovely thankyou 🕷,, aw lovely thankyou ,False
804,804,804,1.5242990551065682e+18,2022-05-11 08:03:09+00:00,['1524299055106568193'],@IdealWorldTV This looks fantastic 😀,, this looks fantastic ,False
809,809,809,1.5236653626002145e+18,2022-05-09 14:05:05+00:00,['1523665362600214535'],@Jollyestweets Poppy would love this @france_sherrie https://t.co/XQ3jSbUKXv,, poppy would love this  ,False
811,811,811,1.5236646366081477e+18,2022-05-09 14:02:12+00:00,['1523664636608147458'],@HisenseUK @HollandsPies @LUFC My grandson 💙 💛 @NaomiYasmin14,,   my grandson   ,False
818,818,818,1.522897564005249e+18,2022-05-07 11:14:07+00:00,['1522897564005249024'],@LydiaMonks Lovely books 🐞🐞 @HelenB_Coach,, lovely books  ,False
821,821,821,1.522896832489214e+18,2022-05-07 11:11:13+00:00,['1522896832489213953'],@WrenKitchens Gin &amp; tonic 🍸🍸,, gin amp tonic ,False
823,823,823,1.5228935728523018e+18,2022-05-07 10:58:16+00:00,['1522893572852301825'],@Halfords_uk Wow 🤩 @HelenB_Coach,, wow  ,False
829,829,829,1.52221580110046e+18,2022-05-05 14:05:03+00:00,['1522215801100460032'],@HallmarkUKI Brilliant 🤩 @HelenB_Coach,, brilliant  ,False
833,833,833,1.5221908440439603e+18,2022-05-05 12:25:52+00:00,['1522190844043960320'],@UKMumstv @CharacterToysUK Done ✅ #ChillFactor,,  done  ,False
835,835,835,1.5221902406596895e+18,2022-05-05 12:23:28+00:00,['1522190240659689474'],@hottershoes Fabulous giveaway 👑 🤞,, fabulous giveaway  ,False
838,838,838,1.5221885830875218e+18,2022-05-05 12:16:53+00:00,['1522188583087521793'],@UKMumstv Perfect treat for my grandchildren on a hot day #ChillFactor,, perfect treat for my grandchildren on a hot day ,False
840,840,840,1.5221478620202476e+18,2022-05-05 09:35:05+00:00,['1522147862020247554'],"@LloydsPharmacy Hi amina , could you possibly follow me so I can DM you please",, hi amina  could you possibly follow me so i can dm you please,False
841,841,841,1.5221362755868918e+18,2022-05-05 08:49:02+00:00,['1522136275586891776'],@LloydsPharmacy Ah that’s fantastic thankyou will DM you now ☺️,, ah thats fantastic thankyou will dm you now ,False
842,842,842,1.521961285394608e+18,2022-05-04 21:13:41+00:00,['1521961285394608130'],@FoodhubUK Return of the Jedi @france_sherrie,, return of the jedi ,False
846,846,846,1.5219362738705695e+18,2022-05-04 19:34:18+00:00,['1521936273870569473'],@WrenKitchens Anakin Binks @HelenB_Coach,, anakin binks ,False
850,850,850,1.5218443566338294e+18,2022-05-04 13:29:03+00:00,['1521844356633829377'],@HamleysOfficial Red @AndreaGlassman,, red ,False
851,851,851,1.5218442396129034e+18,2022-05-04 13:28:35+00:00,['1521844239612903424'],@HamleysOfficial Red @HelenB_Coach,, red ,False
852,852,852,1.5218439306224804e+18,2022-05-04 13:27:22+00:00,['1521843930622480384'],@KochMedia Yoda #Maythe4thbewithyou https://t.co/ioaEagCR5p,, yoda  ,False
855,855,855,1.5217835427783188e+18,2022-05-04 09:27:24+00:00,['1521783542778318848'],@HollywoodBowlUK My Grandson would love this ! #MayThe4thBeWithYou,, my grandson would love this  ,False
857,857,857,1.5217830571535073e+18,2022-05-04 09:25:28+00:00,['1521783057153507328'],@BestWesternGB @TheQueenChester BOOKING GOOD,,  booking good,False
858,858,858,1.52152177607279e+18,2022-05-03 16:07:14+00:00,['1521521776072790019'],@FairfaxFavor WOW 🤩 @HelenB_Coach @AndreaGlassman @NaomiYasmin14,, wow    ,False
860,860,860,1.5215212096612923e+18,2022-05-03 16:04:59+00:00,['1521521209661292544'],@newlook Fab treat 🤩,, fab treat ,False
863,863,863,1.5210992800560333e+18,2022-05-02 12:08:23+00:00,['1521099280056033282'],@TOG24Official Wow these look fantastic &amp; perfect for the unpredictable weather ! ☔️ 🌤                        #TOG24,, wow these look fantastic amp perfect for the unpredictable weather                           ,False
864,864,864,1.5210984935149445e+18,2022-05-02 12:05:16+00:00,['1521098493514944512'],@TheRangeUK Ooh wonderful ..love cherry blossom 🌸,, ooh wonderful love cherry blossom ,False
866,866,866,1.521097911685337e+18,2022-05-02 12:02:57+00:00,['1521097911685337090'],@MachineMartUK Wow fantastic giveaway 🤩                                                              This would be perfect 👍🏡,, wow fantastic giveaway                                                               this would be perfect ,False
868,868,868,1.5210971407303066e+18,2022-05-02 11:59:53+00:00,['1521097140730306563'],@FairtradeUK Fab selection 🤞 #FairtradeFriday,, fab selection  ,False
874,874,874,1.5210942575238062e+18,2022-05-02 11:48:26+00:00,['1521094257523806209'],@cohorted @FreshBeauty Fab treats 🤩,,  fab treats ,False
881,881,881,1.520699327705981e+18,2022-05-01 09:39:07+00:00,['1520699327705980928'],@RacingSocialapp Stunning bag! Perfect for the races 🐎,, stunning bag perfect for the races ,False
883,883,883,1.5206986438499246e+18,2022-05-01 09:36:24+00:00,['1520698643849924608'],@SubbuteoOficial My Grandsons would love this #subbuteogiveaway ⚽️,, my grandsons would love this  ,False
886,886,886,1.520665369849082e+18,2022-05-01 07:24:11+00:00,['1520665369849081857'],@WrenKitchens A new kitchen would be absolutely amazing ! https://t.co/cYBaXYTfLT,, a new kitchen would be absolutely amazing  ,False
890,890,890,1.5206356868898693e+18,2022-05-01 05:26:14+00:00,['1520635686889869313'],@bmstores Poppy &amp; Foxy #BMPets 🐶 🐾 https://t.co/XXHJUzyAJc,, poppy amp foxy    ,False
893,893,893,1.520112355849478e+18,2022-04-29 18:46:42+00:00,['1520112355849478151'],@Kwik_Fit Excited for Bridgerton ☺️,, excited for bridgerton ,False
897,897,897,1.51995026125031e+18,2022-04-29 08:02:36+00:00,['1519950261250310147'],@BoilerCentral Done ✅,, done ,False
902,902,902,1.519946591947436e+18,2022-04-29 07:48:01+00:00,['1519946591947436034'],@warmflowuk Lovely treat ☕️ ❤️,, lovely treat  ,False
