,Unnamed: 0,Unnamed: 0.1,id,created_at,edit_history_tweet_ids,text,withheld
218,218,218,1.5312635543173407e+18,2022-05-30 13:17:35+00:00,['1531263554317340672'],Every song played in the 2 series of Nighty Night. It all just works 😍 https://t.co/lkuo8AK0Gg,
219,219,219,1.5312631627707597e+18,2022-05-30 13:16:02+00:00,['1531263162770759680'],Seeing ‘Werk the World’ tonight in Cardiff 😍 https://t.co/7sof4uMkIS,
220,220,220,1.531262956184404e+18,2022-05-30 13:15:12+00:00,['1531262956184403971'],The train to Manchester is packed with just 2 carriages - @transport_wales is still crap then.,
221,221,221,1.5312578619799183e+18,2022-05-30 12:54:58+00:00,['1531257861979918336'],I mean it’s nice of the guy to save me a few quid but it shouldn’t be cheaper for a return,
222,222,222,1.5312577633927823e+18,2022-05-30 12:54:34+00:00,['1531257763392782338'],At the train station I asked for a single from Port Talbot to Cardiff… he sold me a day return because it’s cheaper. £3 cheaper 🤯,
224,224,224,1.531212042459308e+18,2022-05-30 09:52:54+00:00,['1531212042459308034'],I don’t like this dead cat expression at all. Nor does Tobi 🐱 https://t.co/KjKSGjYhjx,
225,225,225,1.5309408252445082e+18,2022-05-29 15:55:10+00:00,['1530940825244508161'],@firewoulfe @tedcruz 👏🏻,
226,226,226,1.5309402468164362e+18,2022-05-29 15:52:52+00:00,['1530940246816436224'],@RonFilipkowski Surely everyone is a law-abiding citizen until they murder someone? 🤔,
228,228,228,1.5309050479026954e+18,2022-05-29 13:33:00+00:00,['1530905047902695424'],This makes me so sad. An ‘influencer’ being a career choice. https://t.co/kwVGfjT7Ba,
229,229,229,1.5309047405314212e+18,2022-05-29 13:31:47+00:00,['1530904740531421185'],@LouisHenwood @BillyVacant Exactly they are all controversial for the sake of it. They each know exactly what they are doing. It’s so boring,
231,231,231,1.5308653288923955e+18,2022-05-29 10:55:11+00:00,['1530865328892395521'],@danwootton Why are you such a cunt?,
233,233,233,1.5308461767774945e+18,2022-05-29 09:39:04+00:00,['1530846176777494529'],@bobbert_ Lovely 🥰,
234,234,234,1.5308341665516503e+18,2022-05-29 08:51:21+00:00,['1530834166551650306'],@Luke_T_Oliver Both babes x,
235,235,235,1.5308323521293066e+18,2022-05-29 08:44:08+00:00,['1530832352129306624'],Great-Nephew spam. Harlo turns 2 😍 love this cheeky boy and it’s been lovely spending the weekend with him ❤️ https://t.co/jRKP2xLmvp,
236,236,236,1.530831112221741e+18,2022-05-29 08:39:13+00:00,['1530831112221741056'],"EastEnders - Sonia Jackson &amp; Claire Bates - Eternal - Power of a Woman https://t.co/4e1cBBpG5P via @YouTube

You’re welcome",
237,237,237,1.5308307710822195e+18,2022-05-29 08:37:51+00:00,['1530830771082219520'],@DimitheGreat85 Have you ever done it before… its my first one,
238,238,238,1.5308306965158748e+18,2022-05-29 08:37:34+00:00,['1530830696515874817'],@DimitheGreat85 Honestly I can see my seeing Kim Wilde and then looking for a cup of tea,
239,239,239,1.530830519499473e+18,2022-05-29 08:36:51+00:00,['1530830519499472896'],"I think she fancied Sanjay at the time 🤣

My memory, always the important stuff 🙃",
240,240,240,1.53083027445973e+18,2022-05-29 08:35:53+00:00,['1530830274459729920'],Power of a Woman by Eternal just came on my shuffle &amp; whenever I hear this I’m reminded of Sonia Jackson lip syncing to this song complete with fake braids,
241,241,241,1.5308276655272591e+18,2022-05-29 08:25:31+00:00,['1530827665527259136'],"So Mighty Hoopla coming up, I’ve seen lots of tweets about ‘outfits’ - I was gonna rock up in a tee &amp; shorts (depending on weather) 🤷🏻‍♂️ https://t.co/1RNtdLaaHO",
242,242,242,1.5308246407923466e+18,2022-05-29 08:13:30+00:00,['1530824640792346624'],@JustifyMyLee Ru Paul Daniels https://t.co/YBQHSAtCPJ,
243,243,243,1.5306513012221542e+18,2022-05-28 20:44:42+00:00,['1530651301222154240'],@Greg0wen 🤷🏻‍♂️ I would only use the line if I needed it… so far I haven’t needed to,
244,244,244,1.530518606693417e+18,2022-05-28 11:57:26+00:00,['1530518606693416961'],@BListAtCapital Saw this yesterday. ‘They all eat off saucepan lids’ 🤣,
246,246,246,1.5305147614729503e+18,2022-05-28 11:42:09+00:00,['1530514761472950275'],@JustifyMyLee Sadly that was the first thing that came into my mind,
247,247,247,1.5305146532474225e+18,2022-05-28 11:41:43+00:00,['1530514653247422466'],@JustifyMyLee Let’s go bingo tonight 👴🏻,
248,248,248,1.5305144896820552e+18,2022-05-28 11:41:04+00:00,['1530514489682055172'],@JustifyMyLee After 6 months,
249,249,249,1.530504322366202e+18,2022-05-28 11:00:40+00:00,['1530504322366201857'],@mary_loves_dick Happy Birthday love ❤️ xxx,
250,250,250,1.5305019583517e+18,2022-05-28 10:51:16+00:00,['1530501958351699969'],Shouldn’t it be that any rule changes would only effect ‘rule breakers’ from future events not past ones or those being investigated? https://t.co/yfgYqsHtbd,
251,251,251,1.5299278872641372e+18,2022-05-26 20:50:07+00:00,['1529927887264137221'],@tedcruz https://t.co/k6So2Ur8bH,
252,252,252,1.5296896198009856e+18,2022-05-26 05:03:20+00:00,['1529689619800985600'],@GovAbbott Imagine if it was your child or grandchild that didn’t come home from school due to being shot. What action would you take then? 🤔,
253,253,253,1.5295754005773107e+18,2022-05-25 21:29:28+00:00,['1529575400577310721'],"@leaveitopenx The sensual world… moments of pleasure ❤️😍, I also love love hello earth ❤️",
255,255,255,1.529326924971094e+18,2022-05-25 05:02:07+00:00,['1529326924971094016'],@BritishAlba @cathynewman Thick as shit,
257,257,257,1.5292107991719854e+18,2022-05-24 21:20:40+00:00,['1529210799171985410'],@Z_ninetales Sadly they never will :/,
258,258,258,1.529210728330285e+18,2022-05-24 21:20:23+00:00,['1529210728330285057'],"@the_smogs @Nath_2389 14, 202 (cat) photos, 1,201 (cat) videos.",
260,260,260,1.5288539563441398e+18,2022-05-23 21:42:42+00:00,['1528853956344139776'],"@Agitate4Change @gjds__ That’s Michael Fabricant, bloody tories",
264,264,264,1.528800951523582e+18,2022-05-23 18:12:05+00:00,['1528800951523581955'],@TNLUK Why anyone would go public is beyond me 🙃,
265,265,265,1.5288002046144717e+18,2022-05-23 18:09:07+00:00,['1528800204614471682'],@semadivad @JinkxMonsoon Absolute genius - I’ve watched this all weekend,
266,266,266,1.5287993958938706e+18,2022-05-23 18:05:54+00:00,['1528799395893870594'],@PaulBrandITV @itvnews @metpoliceuk well done on your investigation https://t.co/KCclhUQKDx,
267,267,267,1.52879881129608e+18,2022-05-23 18:03:34+00:00,['1528798811296079873'],And yet he didn’t get a fine for this party? 😬 piss take #BorisJohnsonOut https://t.co/WwmvxidxRK,
268,268,268,1.5287947318991954e+18,2022-05-23 17:47:22+00:00,['1528794731899195396'],@JustifyMyLee Especially when they were shit the first time round 😬,
269,269,269,1.5287929641300378e+18,2022-05-23 17:40:20+00:00,['1528792964130037761'],@JustifyMyLee I love that show ❤️,
270,270,270,1.5277559666153718e+18,2022-05-20 20:59:41+00:00,['1527755966615371776'],@daddybearcub Yep! What did you think?,
271,271,271,1.5277237421928776e+18,2022-05-20 18:51:38+00:00,['1527723742192877568'],I’m gonna watch that snatch game episode again… so good ❤️ #AllStars7,
272,272,272,1.527723446666416e+18,2022-05-20 18:50:28+00:00,['1527723446666416128'],@HadesXIVI 🤣💀😮🚬🫃🏻,
273,273,273,1.527686560962986e+18,2022-05-20 16:23:53+00:00,['1527686560962985985'],@_lusotart_ I’ve got a wow presents subscription- it’s not too expensive to be fair and lots of content,
274,274,274,1.5276510577147249e+18,2022-05-20 14:02:49+00:00,['1527651057714724866'],Jinkx Monsoon in Snatch Game 👏🏻 #AllStars7 Dave is off the hook 💀,
275,275,275,1.5273780109569106e+18,2022-05-19 19:57:49+00:00,['1527378010956910595'],@motivatefenty Artie was the worst,
276,276,276,1.5266686755117343e+18,2022-05-17 20:59:11+00:00,['1526668675511734273'],@coc0chanel_ I’d much rather watch non-celebs do this show! 👏🏻,
277,277,277,1.5266653347108454e+18,2022-05-17 20:45:54+00:00,['1526665334710845446'],What is this bollocks #FreezeTheFear,
278,278,278,1.5258977517409649e+18,2022-05-15 17:55:48+00:00,['1525897751740964865'],@Brooke_Scullion @MelCsGoldTooth Queen 👸,
280,280,280,1.525765510528385e+18,2022-05-15 09:10:19+00:00,['1525765510528385024'],"@WoyenB Didn’t get it, I would never have got it 🤣",
282,282,282,1.5256108773612134e+18,2022-05-14 22:55:52+00:00,['1525610877361213440'],No surprise there #Eurovision,
283,283,283,1.5256070906848297e+18,2022-05-14 22:40:49+00:00,['1525607090684829703'],Now the bloody televote 💩 #Eurovision,
284,284,284,1.5255985876142735e+18,2022-05-14 22:07:02+00:00,['1525598587614273542'],Yassssss #Eurovision,
285,285,285,1.525582959323005e+18,2022-05-14 21:04:56+00:00,['1525582959323004928'],@AWorkOfStuART @Matt_in_London Noooo I love Dami’s &amp; Jessicas entries 🇦🇺,
286,286,286,1.5255818795581645e+18,2022-05-14 21:00:38+00:00,['1525581879558164482'],Wonderful 👏🏻 #Eurovision,
287,287,287,1.525581294230446e+18,2022-05-14 20:58:19+00:00,['1525581294230446088'],The joy on his face 😍 #Eurovision #UK,
288,288,288,1.525581055331385e+18,2022-05-14 20:57:22+00:00,['1525581055331385344'],Here we go #Eurovision #UK 😍❤️,
289,289,289,1.5255800576573604e+18,2022-05-14 20:53:24+00:00,['1525580057657360386'],@Variety @MermaidMinge Oh that’s so sad 😞,
290,290,290,1.5255787797956362e+18,2022-05-14 20:48:19+00:00,['1525578779795636224'],Love this 😍 #Eurovision,
291,291,291,1.5255762303088148e+18,2022-05-14 20:38:11+00:00,['1525576230308814850'],These remind me of First Aid Kit #Eurovision  #isl,
292,292,292,1.525567186970022e+18,2022-05-14 20:02:15+00:00,['1525567186970021888'],Bet Carol’s grandson is happy #Eurovision,
293,293,293,1.5253823033248072e+18,2022-05-14 07:47:36+00:00,['1525382303324807168'],@qvesarah @_Norah__D_ Omg yes! Well spotted,
295,295,295,1.524956228295737e+18,2022-05-13 03:34:31+00:00,['1524956228295737347'],@BListAtCapital Omg besties! I love this happened for you ❤️❤️ amazing,
296,296,296,1.524877011331711e+18,2022-05-12 22:19:45+00:00,['1524877011331710981'],@DOPreston Haha brilliant - gutted for Brooke though :/,
298,298,298,1.5245068488581489e+18,2022-05-11 21:48:51+00:00,['1524506848858148864'],@JustifyMyLee 🤣🤣🤣 ffs,
299,299,299,1.5244493357731226e+18,2022-05-11 18:00:19+00:00,['1524449335773122561'],@LouiseStanley_8 🤣🤣🤣🤣,
301,301,301,1.5239006000265503e+18,2022-05-10 05:39:50+00:00,['1523900600026550273'],@benjamingardner Thank you! It’s my first day being in charge of the unit too 💩😬,
302,302,302,1.523899464368468e+18,2022-05-10 05:35:19+00:00,['1523899464368467969'],"First day back work in over 2 weeks, I just want to spend all day watching Escape to the country with my cats 😭",
306,306,306,1.5235676189085082e+18,2022-05-09 07:36:41+00:00,['1523567618908508161'],Brilliant 🤣 https://t.co/GX9E5tvXZK,
307,307,307,1.5234636668381755e+18,2022-05-09 00:43:37+00:00,['1523463666838175744'],"@TUIUK So I’m meant to simplify in 500 characters, the dirty plane, staff behaviour, lack of transfer to hotel and airport, no communication when using ‘24/7’ app? That’s a piss take",
308,308,308,1.523322734905811e+18,2022-05-08 15:23:36+00:00,['1523322734905810945'],@TUIUK can I have a direct email address for complaints - 500 characters is not enough for the crap service I’ve had,
310,310,310,1.522946546995966e+18,2022-05-07 14:28:46+00:00,['1522946546995965953'],@slhutch1980 I’ve not given it any thought 🤣,
311,311,311,1.5226200009091113e+18,2022-05-06 16:51:11+00:00,['1522620000909111298'],@noirchelsey @noccor @rymfarr Was waiting for her to say ‘you understood the assignment’ 🙄 😬,
312,312,312,1.5226195584267796e+18,2022-05-06 16:49:26+00:00,['1522619558426779650'],@rymfarr @MelCsGoldTooth This creased me 🤣🤣🤣,
314,314,314,1.5224952598292234e+18,2022-05-06 08:35:31+00:00,['1522495259829223424'],Just landed at Gatwick - knackered - but what wonderful news to come home to 😍 https://t.co/zghn854jnN,
316,316,316,1.5223159751855514e+18,2022-05-05 20:43:06+00:00,['1522315975185551361'],Why name your kid Ocean 😭,
317,317,317,1.5223119494549217e+18,2022-05-05 20:27:06+00:00,['1522311949454921734'],He’s pleased 😍 https://t.co/o6YLobVipB,
318,318,318,1.522311532675281e+18,2022-05-05 20:25:27+00:00,['1522311532675280898'],Luke making his own espresso martinis in the lounge before our flight home 😭 gonna be a long flight,
319,319,319,1.5222220152933622e+18,2022-05-05 14:29:44+00:00,['1522222015293362179'],I voted by post this time around as I knew I’d be away! Don’t waste your vote! #Voting #ToriesOut5thMay,
320,320,320,1.522217543515079e+18,2022-05-05 14:11:58+00:00,['1522217543515078658'],@GPBinNL Mine will be forever Friday the 13th… nope 👎,
321,321,321,1.5222135376610796e+18,2022-05-05 13:56:03+00:00,['1522213537661079554'],@soapyjoes @PaulBrandITV I was thinking the same,
322,322,322,1.521856445976879e+18,2022-05-04 14:17:06+00:00,['1521856445976879104'],@adammarkrobson Hahah I don’t mind taking pictures - just feel sorry for the poor bloke who’s more on a photo shoot for his gf than hols 🤣,
323,323,323,1.5218498954344694e+18,2022-05-04 13:51:04+00:00,['1521849895434469377'],Maybe she’s an ‘influencer’… or trying to be 🤣,
324,324,324,1.5218497862190408e+18,2022-05-04 13:50:38+00:00,['1521849786219040771'],"I’ve noticed this girl, she’s having photos taken of her by I’m assuming her bf. - one of her holding her hair up, next looking down to the floor, looking to the side, arse sticking out… I don’t understand 👴🏻🤷🏻‍♂️🤣 just enjoy the holiday",
325,325,325,1.5218482348970312e+18,2022-05-04 13:44:28+00:00,['1521848234897031168'],@_lusotart_ Sadly turned out to be not the place I hoped 🍆,
326,326,326,1.5218478570446725e+18,2022-05-04 13:42:58+00:00,['1521847857044672513'],Coco bongos last night was an experience.😬,
327,327,327,1.5215699479100334e+18,2022-05-03 19:18:39+00:00,['1521569947910033410'],Sunbathing next to Luke - you can tell which one has Italian grandparents &amp; which one has Welsh 🦞,
328,328,328,1.5212956549324268e+18,2022-05-03 01:08:43+00:00,['1521295654932426753'],@TheBashBish @sophielouisecc She knows exactly what she is doing - it’s all for attention and to get a rise out of people,
329,329,329,1.5212954874747494e+18,2022-05-03 01:08:03+00:00,['1521295487474749442'],@sophielouisecc Bore off - you trying to compete with Katie Hopkins?,
331,331,331,1.520564566454907e+18,2022-05-01 00:43:38+00:00,['1520564566454906881'],@HollowsBreez @orhandelrey https://t.co/A1SNztmf2C,
332,332,332,1.5205645028146708e+18,2022-05-01 00:43:22+00:00,['1520564502814670849'],@orhandelrey 🤣 Funny,
333,333,333,1.520175194266284e+18,2022-04-29 22:56:24+00:00,['1520175194266284032'],@iamRyan_ @Wiggy1234 🤣🤣,
334,334,334,1.5201747313868882e+18,2022-04-29 22:54:34+00:00,['1520174731386888193'],"@Wiggy1234 Yes! I’ve been to Spain twice this year and we’ve got a cruise in July…
We’ve had to rearrange this trip 3 times. Just glad to finally get here",
335,335,335,1.5201730723214991e+18,2022-04-29 22:47:58+00:00,['1520173072321499137'],@Wiggy1234 Hope you have the best time - you’ve worked so hard gymming it too! 👏🏻,
336,336,336,1.5201729343414764e+18,2022-04-29 22:47:25+00:00,['1520172934341476353'],@Wiggy1234 Where are you going? :),
337,337,337,1.5201728975658803e+18,2022-04-29 22:47:16+00:00,['1520172897565880320'],"@Wiggy1234 Yep, very much. We upgraded to ‘rock star’ so enjoying those perks. We’ve had a bit of an explore today and have a trip booked Sunday but it’s mainly gonna be a chilled week… I’m just looking to book my next trip now 🤣 love booking hols on hols",
338,338,338,1.5201717808365732e+18,2022-04-29 22:42:50+00:00,['1520171780836573186'],@Wiggy1234 Luke’s been a few times with work over the years &amp; loved it - but this is his first ‘holiday’ time and my first time here,
339,339,339,1.5201716378066698e+18,2022-04-29 22:42:16+00:00,['1520171637806669825'],@Wiggy1234 Oh 🤣 I’ve not seen that love sorry! We’re staying at the hard rock in Cancun,
340,340,340,1.5201709240703468e+18,2022-04-29 22:39:26+00:00,['1520170924070346801'],@Wiggy1234 We’re here atm - it’s gorgeous 😍,
341,341,341,1.5201201813302682e+18,2022-04-29 19:17:48+00:00,['1520120181330268161'],Lots of people commenting on my welsh Flag face mask saying ‘Gareth Bale’ 🇲🇽,
