,Unnamed: 0,id,created_at,edit_history_tweet_ids,text
219,219,1.3648667105626276e+18,2021-02-25 09:15:56+00:00,['1364866710562627585'],@Mapolino @MKerklin 🤣🤣🤣🤣🤣🤣🤣🤣
220,220,1.3648598289219052e+18,2021-02-25 08:48:35+00:00,['1364859828921905153'],@HelenAshby72 @mrsbiffo01 @chris_dlamini @LindaChibuzor @ClaireHowells10 @Cathy_55555 @MarshaLTJones @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @ciarale01 @stevechaplain1 @Maggiew56700896 @Karen_Manton @MaryReidy11 @ISAACDA52636008 @clemserrell Enjoy.
221,221,1.3648559863354696e+18,2021-02-25 08:33:19+00:00,['1364855986335469568'],
222,222,1.3648535495622902e+18,2021-02-25 08:23:38+00:00,['1364853549562290176'],
223,223,1.36485351674599e+18,2021-02-25 08:23:30+00:00,['1364853516745990145'],
224,224,1.3648534660997612e+18,2021-02-25 08:23:18+00:00,['1364853466099761155'],@carolJhedges Yes please - strong with just a bit of milk please.
225,225,1.3648532360590213e+18,2021-02-25 08:22:23+00:00,['1364853236059021313'],@SpeakingSatan No - others are posting similar.
226,226,1.3648518326574367e+18,2021-02-25 08:16:49+00:00,['1364851832657436678'],@BrexitClock @miffythegamer Yes that bunch have raised their ugly head again. Please tell me why they even have a voice 🤬🤬🤬
227,227,1.3648505350614548e+18,2021-02-25 08:11:39+00:00,['1364850535061454849'],@Schadenfury Morning soapy.
228,228,1.364849115151098e+18,2021-02-25 08:06:01+00:00,['1364849115151097857'],@MikeHolden42 @Mz_Kitten @LindsayHoyle_MP I think that ship has sailed 😱
229,229,1.364848238017282e+18,2021-02-25 08:02:32+00:00,['1364848238017282048'],@DJ995031 Exactly. He couldn’t spend all of his money in two lifetimes. It’s sheer greed and he could do so much good with a small proportion of it. Along with others! It’s why I refuse to use Amazon despite its “convenience”
230,230,1.3648431169859912e+18,2021-02-25 07:42:11+00:00,['1364843116985991170'],
231,231,1.364843081124692e+18,2021-02-25 07:42:02+00:00,['1364843081124691969'],THIS IS MISINFORMATION ON A GRAND SCALE -get this message clear and it might be useful. Women on fb already think this is instead of a proper cervical smear.  This is so misleading it’s dangerous! https://t.co/CrLd05VhaU
232,232,1.3648416553129984e+18,2021-02-25 07:36:22+00:00,['1364841655312998401'],
233,233,1.3648411526172836e+18,2021-02-25 07:34:22+00:00,['1364841152617283585'],@DJ995031 Because that’s how they got rich in the first place - keeping their money. 🤬
234,234,1.3648398233752207e+18,2021-02-25 07:29:06+00:00,['1364839823375220737'],@chris_dlamini @LindaChibuzor @ClaireHowells10 @Cathy_55555 @MarshaLTJones @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @stevechaplain1 @Maggiew56700896 @HelenAshby72 @Karen_Manton @MaryReidy11 @ISAACDA52636008 @clemserrell Good morning everyone - day off for me so having a cup of coffee in bed https://t.co/cZB77yciDT
235,235,1.3648389449286492e+18,2021-02-25 07:25:36+00:00,['1364838944928649217'],@NibblerRat 🤣🤣🤣🤣🤣🤣🤣🤣🤣
236,236,1.3646892065813422e+18,2021-02-24 21:30:36+00:00,['1364689206581342213'],
237,237,1.3646890822453494e+18,2021-02-24 21:30:06+00:00,['1364689082245349382'],
238,238,1.3646873882876396e+18,2021-02-24 21:23:22+00:00,['1364687388287639554'],
239,239,1.3646873335981302e+18,2021-02-24 21:23:09+00:00,['1364687333598130178'],@Schadenfury 😘😘😘😘
240,240,1.364645488977449e+18,2021-02-24 18:36:53+00:00,['1364645488977448961'],
241,241,1.3646453429065728e+18,2021-02-24 18:36:18+00:00,['1364645342906572802'],
242,242,1.3646451456149422e+18,2021-02-24 18:35:31+00:00,['1364645145614942213'],
243,243,1.3646415978796933e+18,2021-02-24 18:21:25+00:00,['1364641597879693315'],
244,244,1.3646215990691348e+18,2021-02-24 17:01:57+00:00,['1364621599069134850'],"@MarvinBrite So who is responsible for the deaths, piss poor track &amp; trace system, outright corruption and “following the science” - because he is the ‘leader ‘ and the buck stops with him!!!!"
245,245,1.3646173056075735e+18,2021-02-24 16:44:53+00:00,['1364617305607573508'],
246,246,1.3646137678631444e+18,2021-02-24 16:30:50+00:00,['1364613767863144454'],@m_alachy Yeah - me too x
247,247,1.3645947309868524e+18,2021-02-24 15:15:11+00:00,['1364594730986852352'],@m_alachy Why would anyone discredit your sexuality. If they do - fuck em ( not literally I might add 🤣)
248,248,1.3645944979764347e+18,2021-02-24 15:14:15+00:00,['1364594497976434693'],
249,249,1.3645944440545034e+18,2021-02-24 15:14:03+00:00,['1364594444054503430'],@Lifelandlady @GoodLawProject Good for you. I got a massive pay rise this year - £20 per month as a nurse of 30 years. It gave me enormous pleasure to set up a standing order for £10 to @GoodLawProject and the other £10 went to @TrussellTrust
250,250,1.364593986720199e+18,2021-02-24 15:12:14+00:00,['1364593986720198663'],
251,251,1.3644714082529034e+18,2021-02-24 07:05:09+00:00,['1364471408252903425'],@utb_smith Jeez - that explains a lot.
252,252,1.3644710585360056e+18,2021-02-24 07:03:45+00:00,['1364471058536005632'],@chris_dlamini @LindaChibuzor @ClaireHowells10 @Cathy_55555 @MarshaLTJones @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @stevechaplain1 @Maggiew56700896 @HelenAshby72 @Karen_Manton @MaryReidy11 @ISAACDA52636008 @clemserrell Good morning everyone - have a fab hump day 🤣🤣🤣
253,253,1.3643266770824397e+18,2021-02-23 21:30:02+00:00,['1364326677082439683'],
254,254,1.3643263373438157e+18,2021-02-23 21:28:41+00:00,['1364326337343815689'],
255,255,1.3643262681546097e+18,2021-02-23 21:28:24+00:00,['1364326268154609664'],@wigmore_welsh Yup
256,256,1.3642927834864353e+18,2021-02-23 19:15:21+00:00,['1364292783486435334'],
257,257,1.3642925764011172e+18,2021-02-23 19:14:32+00:00,['1364292576401117185'],
258,258,1.3642879546932756e+18,2021-02-23 18:56:10+00:00,['1364287954693275654'],
259,259,1.364287833150804e+18,2021-02-23 18:55:41+00:00,['1364287833150803976'],
260,260,1.3642878168601108e+18,2021-02-23 18:55:37+00:00,['1364287816860110848'],
261,261,1.3642819043469107e+18,2021-02-23 18:32:07+00:00,['1364281904346910728'],
262,262,1.3642814396893348e+18,2021-02-23 18:30:17+00:00,['1364281439689334800'],
263,263,1.3642812631385006e+18,2021-02-23 18:29:34+00:00,['1364281263138500614'],And yet the #torylies continue. https://t.co/A648CR6niN
264,264,1.3642810356729774e+18,2021-02-23 18:28:40+00:00,['1364281035672977417'],@BWallArthur @Susan5918 Agreed - but how do we go about it? I’m so sick of the out and out corruption and no one stopping it. The only people holding this lot to account are @GoodLawProject and @EveryDoctorUK
265,265,1.3642809480623675e+18,2021-02-23 18:28:19+00:00,['1364280948062367751'],@DMinghella @GoodLawProject Nor me - well done @GoodLawProject @EveryDoctorUK
266,266,1.3642803017494733e+18,2021-02-23 18:25:45+00:00,['1364280301749473282'],
267,267,1.364280048686162e+18,2021-02-23 18:24:45+00:00,['1364280048686161920'],Brilliant news - well done @EveryDoctorUK and @GoodLawProject but we still need to support you with fundraising so if anyone can afford to - please do. I do every month by standing order. WE NEED JUSTICE https://t.co/lwSYihUaG5
268,268,1.364248282847994e+18,2021-02-23 16:18:31+00:00,['1364248282847993857'],@richardodurrant @MDeanEsq I take your point. I must admit the fact that Starmer has not called for Hancock’s head does  rankle with me and I have asked the question.
269,269,1.364239944085082e+18,2021-02-23 15:45:23+00:00,['1364239944085082117'],@JolyonMaugham @TalktoBeverley @GoodLawProject Yay 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻. This country needs you and @GoodLawProject
270,270,1.3642397733223877e+18,2021-02-23 15:44:42+00:00,['1364239773322387458'],
271,271,1.3642396130202788e+18,2021-02-23 15:44:04+00:00,['1364239613020278788'],@JujuliaGrace @TheLoudIntrove1 @EveryDoctorUK @GoodLawProject Good luck and power to you.
272,272,1.364239557697413e+18,2021-02-23 15:43:51+00:00,['1364239557697413129'],
273,273,1.3642393623770683e+18,2021-02-23 15:43:04+00:00,['1364239362377068548'],@JamieKay22 I think there are a lot of people out to divide and conquer because if we don’t stop them the Tories will remain in power.
274,274,1.3642374284422144e+18,2021-02-23 15:35:23+00:00,['1364237428442214406'],@Susan5918 @taranoodle I’d do Shark myself.
275,275,1.3642373022943273e+18,2021-02-23 15:34:53+00:00,['1364237302294327304'],@JamieKay22 I get the same because I criticise Starmer. Makes me wonder who is behind it all. I want them all to work together to oust these #torylawbreakers - and to be able to criticise both or either of Corbyn or Starmer.
276,276,1.364236273595134e+18,2021-02-23 15:30:48+00:00,['1364236273595133955'],@richardodurrant @MDeanEsq Him!
277,277,1.3642362008071987e+18,2021-02-23 15:30:31+00:00,['1364236200807198726'],@richardodurrant @MDeanEsq My comments are only ever about relevant things I just want home to oppose.
278,278,1.3641960880859054e+18,2021-02-23 12:51:07+00:00,['1364196088085905409'],
279,279,1.3641960511509217e+18,2021-02-23 12:50:58+00:00,['1364196051150921732'],
280,280,1.3641952666021683e+18,2021-02-23 12:47:51+00:00,['1364195266602168321'],
281,281,1.3641951029655757e+18,2021-02-23 12:47:12+00:00,['1364195102965575682'],
282,282,1.364193083378778e+18,2021-02-23 12:39:11+00:00,['1364193083378778112'],
283,283,1.3641930072983716e+18,2021-02-23 12:38:53+00:00,['1364193007298371585'],
284,284,1.3641928458637804e+18,2021-02-23 12:38:14+00:00,['1364192845863780361'],@WolfyCorner @JujuliaGrace @EveryDoctorUK @GoodLawProject Mine too
285,285,1.364192677286318e+18,2021-02-23 12:37:34+00:00,['1364192677286318083'],@JujuliaGrace @EveryDoctorUK @GoodLawProject Because you are the only organisations holding this government accountable. Mire power to you.
286,286,1.364187218106024e+18,2021-02-23 12:15:52+00:00,['1364187218106023939'],@richardodurrant @MDeanEsq So are we not allowed to criticise ?
287,287,1.364187116473897e+18,2021-02-23 12:15:28+00:00,['1364187116473896960'],@SueSuezep Been saying this since the beginning - not just this pandemic but the whole brexit fiasco. Classic Tory agenda.
288,288,1.3641868865924137e+18,2021-02-23 12:14:33+00:00,['1364186886592413701'],@JohnLewisEU @RebetikoWalrus Yes I do but when he doesn’t back schoolteachers and thinks we should not ask fo Hancock’s resignation?!
289,289,1.3641743034036677e+18,2021-02-23 11:24:33+00:00,['1364174303403667458'],@JohnLewisEU @RebetikoWalrus When?
290,290,1.3641742349064602e+18,2021-02-23 11:24:17+00:00,['1364174234906460162'],
291,291,1.3641741516956877e+18,2021-02-23 11:23:57+00:00,['1364174151695687680'],
292,292,1.3641453093796823e+18,2021-02-23 09:29:21+00:00,['1364145309379682304'],
293,293,1.3641452667655332e+18,2021-02-23 09:29:10+00:00,['1364145266765533186'],
294,294,1.3641445309252362e+18,2021-02-23 09:26:15+00:00,['1364144530925236224'],
295,295,1.3641428386325627e+18,2021-02-23 09:19:31+00:00,['1364142838632562690'],@DrewLawDesign Netty as in Australian slang for toilet 🤣🤣🤣🤣🤣
296,296,1.3641426440126792e+18,2021-02-23 09:18:45+00:00,['1364142644012679169'],@Andrew_F_Smith @MineoLorraine Yup
297,297,1.3641425877712486e+18,2021-02-23 09:18:32+00:00,['1364142587771248640'],
298,298,1.364142518774997e+18,2021-02-23 09:18:15+00:00,['1364142518774996995'],
299,299,1.3641424806068265e+18,2021-02-23 09:18:06+00:00,['1364142480606826496'],
300,300,1.3641424317641032e+18,2021-02-23 09:17:54+00:00,['1364142431764103168'],
301,301,1.3641351577253356e+18,2021-02-23 08:49:00+00:00,['1364135157725335554'],Totally https://t.co/e0qvO7LYPf
302,302,1.3641350257138196e+18,2021-02-23 08:48:29+00:00,['1364135025713819650'],@secret_local @JujuliaGrace @GoodLawProject Absolutely this 🤬
303,303,1.3641346392254218e+18,2021-02-23 08:46:57+00:00,['1364134639225421824'],
304,304,1.3641345469171876e+18,2021-02-23 08:46:35+00:00,['1364134546917187585'],
305,305,1.3641344686430945e+18,2021-02-23 08:46:16+00:00,['1364134468643094528'],Another #torylie https://t.co/Wtpht0v2H1
306,306,1.3641342858973143e+18,2021-02-23 08:45:32+00:00,['1364134285897314305'],@MarkWhy82281748 Oh my god - I’m sure she’s hanging her head in shame - what an absolute ......
307,307,1.3641339726666875e+18,2021-02-23 08:44:18+00:00,['1364133972666687490'],
308,308,1.3641339394520146e+18,2021-02-23 08:44:10+00:00,['1364133939452014593'],
309,309,1.364133820103086e+18,2021-02-23 08:43:41+00:00,['1364133820103086082'],@RoyRoytonkin @NHSActivistRN I think autumn/winter lockdown is on the cards
310,310,1.3641335020657787e+18,2021-02-23 08:42:25+00:00,['1364133502065778688'],
311,311,1.3641330959271444e+18,2021-02-23 08:40:49+00:00,['1364133095927144449'],
312,312,1.3641329167590564e+18,2021-02-23 08:40:06+00:00,['1364132916759056385'],
313,313,1.3641327208766546e+18,2021-02-23 08:39:19+00:00,['1364132720876654593'],
314,314,1.3641315098678395e+18,2021-02-23 08:34:30+00:00,['1364131509867839491'],
315,315,1.364128456599097e+18,2021-02-23 08:22:22+00:00,['1364128456599097344'],@louiseteaches @CFarrell2009 Beautiful ☺️
316,316,1.3641283779642327e+18,2021-02-23 08:22:04+00:00,['1364128377964232707'],
317,317,1.3641281860077158e+18,2021-02-23 08:21:18+00:00,['1364128186007715841'],
318,318,1.3641270712582185e+18,2021-02-23 08:16:52+00:00,['1364127071258218497'],@BenjyNtheMonkey @MirrorPolitics 🤣🤣🤣🤣🤣🤣🤣
319,319,1.364121246603092e+18,2021-02-23 07:53:43+00:00,['1364121246603091970'],@Alexverycalm In a word - NO 🤬🤬
320,320,1.364121196854403e+18,2021-02-23 07:53:32+00:00,['1364121196854403072'],
321,321,1.3641211094871163e+18,2021-02-23 07:53:11+00:00,['1364121109487116290'],
322,322,1.3641207324317532e+18,2021-02-23 07:51:41+00:00,['1364120732431753218'],@SnowyBex You sound as if you are grinding your teeth while you are asleep. Can cause awful headaches and jaw pain.
323,323,1.3641194025563177e+18,2021-02-23 07:46:24+00:00,['1364119402556317696'],
324,324,1.3641192959119974e+18,2021-02-23 07:45:58+00:00,['1364119295911997441'],
325,325,1.3641192312148664e+18,2021-02-23 07:45:43+00:00,['1364119231214866433'],@richardodurrant Excellent response 👏🏻👏🏻👏🏻👏🏻
326,326,1.3641191065558958e+18,2021-02-23 07:45:13+00:00,['1364119106555895808'],
327,327,1.3641190657621484e+18,2021-02-23 07:45:04+00:00,['1364119065762148354'],@CDML @SusanPickin @SimonBruni Didn’t you know - English is the only and most important language ?!!!
328,328,1.3641188157648443e+18,2021-02-23 07:44:04+00:00,['1364118815764844544'],
329,329,1.364118497551405e+18,2021-02-23 07:42:48+00:00,['1364118497551405062'],
330,330,1.3641178141230694e+18,2021-02-23 07:40:05+00:00,['1364117814123069441'],@gazsouth WHAT!!!!!!!!!!!
331,331,1.3641176945476485e+18,2021-02-23 07:39:37+00:00,['1364117694547648512'],
332,332,1.3641174191580774e+18,2021-02-23 07:38:31+00:00,['1364117419158077441'],
333,333,1.3641173324744049e+18,2021-02-23 07:38:10+00:00,['1364117332474404865'],@TollytB YES YES YES YES YES -please
334,334,1.364117175481606e+18,2021-02-23 07:37:33+00:00,['1364117175481606147'],
335,335,1.364117091180249e+18,2021-02-23 07:37:13+00:00,['1364117091180249091'],
336,336,1.3641170081162363e+18,2021-02-23 07:36:53+00:00,['1364117008116236289'],
337,337,1.3641167893581865e+18,2021-02-23 07:36:01+00:00,['1364116789358186496'],
338,338,1.3641164728350392e+18,2021-02-23 07:34:45+00:00,['1364116472835039233'],
339,339,1.364116204043055e+18,2021-02-23 07:33:41+00:00,['1364116204043055108'],
340,340,1.364115448065835e+18,2021-02-23 07:30:41+00:00,['1364115448065835011'],
341,341,1.364115088228176e+18,2021-02-23 07:29:15+00:00,['1364115088228175872'],
342,342,1.3641139301052908e+18,2021-02-23 07:24:39+00:00,['1364113930105290754'],
343,343,1.3641135468172e+18,2021-02-23 07:23:08+00:00,['1364113546817200130'],
344,344,1.3641131688810906e+18,2021-02-23 07:21:38+00:00,['1364113168881090560'],"@JonJonesSnr She talks do much sense and has been a better, more balanced adviser in my view"
345,345,1.3641130081889444e+18,2021-02-23 07:20:59+00:00,['1364113008188944384'],
346,346,1.364112949720318e+18,2021-02-23 07:20:45+00:00,['1364112949720317953'],
347,347,1.3641125550657004e+18,2021-02-23 07:19:11+00:00,['1364112555065700353'],@KSwiz His stand on this one issue is the final nail in the coffin for me. I’ve tried to believe that there is a bigger picture/clever agenda I’m not seeing but I’m done - if  not calling out the cronyism and unlawful acts wasn’t enough. Show some bloody leadership @Keir_Starmer
348,348,1.3641118025026765e+18,2021-02-23 07:16:12+00:00,['1364111802502676480'],
349,349,1.364111284715815e+18,2021-02-23 07:14:08+00:00,['1364111284715814912'],
350,350,1.3641111257307791e+18,2021-02-23 07:13:30+00:00,['1364111125730779138'],
351,351,1.3641110344459223e+18,2021-02-23 07:13:09+00:00,['1364111034445922306'],
352,352,1.36411094118554e+18,2021-02-23 07:12:46+00:00,['1364110941185540097'],@x1ken1x @King4ADay_UK Not true - I don’t
353,353,1.3641105537912668e+18,2021-02-23 07:11:14+00:00,['1364110553791266816'],@HelenAshby72 Let’s hope so lovely ☺️
354,354,1.364110389206786e+18,2021-02-23 07:10:35+00:00,['1364110389206786048'],@chris_dlamini @LindaChibuzor @ClaireHowells10 @Cathy_55555 @MarshaLTJones @FiRodgers1 @NorthwayRuth @RuthOshikanlu @AngelEy02283417 @DebbyHylton @mrsbiffo01 @ciarale01 @stevechaplain1 @Maggiew56700896 @HelenAshby72 @Karen_Manton @MaryReidy11 @ISAACDA52636008 @clemserrell Good morning everyone - have a terrific Tuesday https://t.co/wiVtsysdRz
