Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
520,1.5486443281169777e+18,2022-07-17 12:22:34+00:00,['1548644328116977664'],"@wanderlustcal As long as I’m not at the top, I’ll get dizzy up there. I really hope so! I’ll probably be getting there early/mid afternoon so we could always catch up before the gig?

I’m so stressed about getting the tix, even though I’ve never failed at getting them before 😅"," as long as i’m not at the top i’ll get dizzy up there i really hope so i’ll probably be getting there earlymid afternoon so we could always catch up before the gig

i’m so stressed about getting the tix even though i’ve never failed at getting them before ",True,False
521,1.5486432704226757e+18,2022-07-17 12:18:22+00:00,['1548643270422675458'],"I’d like to thank the lady from Apple yesterday for wishing me luck getting 5SOS ono tickets. Had a really good chat about gigs, was lovely.",i’d like to thank the lady from apple yesterday for wishing me luck getting 5sos ono tickets had a really good chat about gigs was lovely,True,False
522,1.5486430387335004e+18,2022-07-17 12:17:27+00:00,['1548643038733500416'],"@wanderlustcal I’m just going to take whatever ticket shows up. Would love either red, purple or the greens - they’re what I’m hoping for!", i’m just going to take whatever ticket shows up would love either red purple or the greens  they’re what i’m hoping for,True,False
523,1.5486425258539786e+18,2022-07-17 12:15:25+00:00,['1548642525853978624'],Please https://t.co/mZ0ID4Gjz1,please ,True,False
524,1.5486422944668467e+18,2022-07-17 12:14:30+00:00,['1548642294466846722'],"@wanderlustcal I want to go for those too. But I genuinely might just try for any ticket now, worried I’ll miss out if I try for a specific area 😂", i want to go for those too but i genuinely might just try for any ticket now worried i’ll miss out if i try for a specific area ,True,False
525,1.5484468282652795e+18,2022-07-16 23:17:47+00:00,['1548446828265279488'],"After almost 4 hours or messing with poses and colours, finally it’s done! A celebratory piece after the release of ‘Blender’ by the wonderful @5SOS 

#5SOS #Blender #5SecondsOfSummer https://t.co/vxY4WBbwCA","after almost 4 hours or messing with poses and colours finally it’s done a celebratory piece after the release of ‘blender’ by the wonderful  

   ",True,False
526,1.548415774129148e+18,2022-07-16 21:14:23+00:00,['1548415774129147904'],How tf is my ankle still bruised after rolling it over a week ago? Should’ve gone by now surely?,how tf is my ankle still bruised after rolling it over a week ago should’ve gone by now surely,True,False
527,1.5484152644541645e+18,2022-07-16 21:12:21+00:00,['1548415264454164482'],@WildflowerCas It’s awful isn’t it? I’m still burnt after helping with a school trip over a week ago. Not fun! Hope you’ve got some after sun to put on!, it’s awful isn’t it i’m still burnt after helping with a school trip over a week ago not fun hope you’ve got some after sun to put on,True,False
529,1.5483658884363264e+18,2022-07-16 17:56:09+00:00,['1548365888436326403'],@Ashton5SOS @5SOS I’ll be there! Bring on presale!,  i’ll be there bring on presale,True,False
530,1.5483220038656532e+18,2022-07-16 15:01:46+00:00,['1548322003865653252'],"Getting there. Michael and Calum are kinda done, not sure if I’m happy with them yet. https://t.co/6AsKvvepKM",getting there michael and calum are kinda done not sure if i’m happy with them yet ,True,False
531,1.5482906423835156e+18,2022-07-16 12:57:09+00:00,['1548290642383515650'],"If I don’t get 5SOS RAH tickets I will sob. 

Like, I have never been so set on getting tix.","if i don’t get 5sos rah tickets i will sob 

like i have never been so set on getting tix",True,False
532,1.5480691623075594e+18,2022-07-15 22:17:04+00:00,['1548069162307559427'],This could either be awful or great… place your bets now 😶 https://t.co/G2J8suUIqx,this could either be awful or great… place your bets now  ,True,False
533,1.548040888776921e+18,2022-07-15 20:24:43+00:00,['1548040888776921095'],"@NoWrench @Vans This looks like something a child would design, but worse.",  this looks like something a child would design but worse,True,False
534,1.548033380800901e+18,2022-07-15 19:54:53+00:00,['1548033380800901122'],"Penny, we like none of you. You’re voting records show how much you despise helping the public. So hush.  #C4LeaderDebate",penny we like none of you you’re voting records show how much you despise helping the public so hush  ,True,False
535,1.5480326382244372e+18,2022-07-15 19:51:56+00:00,['1548032638224437248'],"Audience, noooo. You 10 who put your hands up need help.  #C4LeaderDebate",audience noooo you 10 who put your hands up need help  ,True,False
536,1.548030117871362e+18,2022-07-15 19:41:55+00:00,['1548030117871362054'],Someone set up a GoFundMe for Kemi’s poor chipped tooth.  #C4LeaderDebate,someone set up a gofundme for kemi’s poor chipped tooth  ,True,False
537,1.5480277567718892e+18,2022-07-15 19:32:32+00:00,['1548027756771889152'],"Rishi, having a go at the presenter ain’t a good look.  #C4LeaderDebate",rishi having a go at the presenter ain’t a good look  ,True,False
538,1.548024687124312e+18,2022-07-15 19:20:20+00:00,['1548024687124312067'],"All of them are awful. No matter who wins, we’re screwed.  #C4LeaderDebate",all of them are awful no matter who wins we’re screwed  ,True,False
539,1.5480192633313894e+18,2022-07-15 18:58:47+00:00,['1548019263331389448'],Trans women are women @PennyMordaunt #C4LeaderDebate,trans women are women  ,True,False
540,1.5480187797029806e+18,2022-07-15 18:56:52+00:00,['1548018779702980609'],NOT A SINGLE HAND UP HAHAHA #C4LeaderDebate,not a single hand up hahaha ,True,False
541,1.5480022405011292e+18,2022-07-15 17:51:09+00:00,['1548002240501129218'],@_georgia__w Hoping so! I don’t feel confident enough to travel alone so it’s really stressing me out., hoping so i don’t feel confident enough to travel alone so it’s really stressing me out,True,False
542,1.5480018787843643e+18,2022-07-15 17:49:43+00:00,['1548001878784364544'],@_georgia__w Might not be going to the gig now. My mate has only just told me she might not be able to go… after we agree plans and I book the hotel., might not be going to the gig now my mate has only just told me she might not be able to go… after we agree plans and i book the hotel,True,False
543,1.54800141872375e+18,2022-07-15 17:47:53+00:00,['1548001418723749889'],Oh my god I am fuming.,oh my god i am fuming,True,False
544,1.547991547852927e+18,2022-07-15 17:08:39+00:00,['1547991547852926977'],@CraigsCharisma Oooooo can you show me? My mate is going to be doing the train tix to spread the cost., oooooo can you show me my mate is going to be doing the train tix to spread the cost,True,False
545,1.547990833785254e+18,2022-07-15 17:05:49+00:00,['1547990833785253891'],@simplycth Jealous! I’m Plymouth to London Paddington, jealous i’m plymouth to london paddington,True,False
546,1.547990727371604e+18,2022-07-15 17:05:24+00:00,['1547990727371603970'],"@CraigsCharisma Oh, I mean day of booking the gig. Not the day of travel. Dw", oh i mean day of booking the gig not the day of travel dw,True,False
547,1.5479885352562893e+18,2022-07-15 16:56:41+00:00,['1547988535256289283'],@simplycth Where are you travelling from for that price?!? Going to be over £100 for me for a return 😅, where are you travelling from for that price going to be over £100 for me for a return ,True,False
548,1.547987606419284e+18,2022-07-15 16:53:00+00:00,['1547987606419283970'],@simplycth Booked my hotel too. Waiting to do trains on the day bcs they are so expensive and I’ll cry if i have to sort refunds for both., booked my hotel too waiting to do trains on the day bcs they are so expensive and i’ll cry if i have to sort refunds for both,True,False
549,1.5479859259924357e+18,2022-07-15 16:46:19+00:00,['1547985925992435712'],Hotel booked for @5SOS ready for the Royal Albert Hall. Just need to get gig and train tix now!,hotel booked for  ready for the royal albert hall just need to get gig and train tix now,True,False
550,1.547977546096005e+18,2022-07-15 16:13:01+00:00,['1547977546096005125'],"@RoyalAlbertHall @5SOS @gigsandtours Hey, how much will the red/purple and dark green be? Need to plan the trip ahead of time just incase! https://t.co/wAJlxJBAfO",   hey how much will the redpurple and dark green be need to plan the trip ahead of time just incase ,True,False
