id,created_at,edit_history_tweet_ids,text,clean_text,non_english
1.5516707559890125e+18,2022-07-25 20:48:31+00:00,['1551670755989012485'],"NHS
Schools
Travel chaos
Strikes

Come on BBC

#BBCOurNextPM",nh school travel chaos strike come bbc,False
1.5516704540076032e+18,2022-07-25 20:47:19+00:00,['1551670454007603200'],@SianJasper It worked for Boris… 😂,worked boris,False
1.5516693975336223e+18,2022-07-25 20:43:07+00:00,['1551669397533622272'],"Low expectations… you’re not kidding #BBCOurNextPM 
Get back to the issues",low expectation youre kidding get back issue,False
1.5516682959584952e+18,2022-07-25 20:38:45+00:00,['1551668295958495234'],This really is forcing me towards Love Island… we shouldn’t be talking about earrings and shoes Sophie #MadNads #BBCOurNextPM,really forcing towards love island shouldnt talking earring shoe sophie,False
1.5516673825019167e+18,2022-07-25 20:35:07+00:00,['1551667382501916674'],I vote for @faisalislam #BBCOurNextPM,vote,False
1.551665866579796e+18,2022-07-25 20:29:05+00:00,['1551665866579795973'],So stop cutting our budgets and fund the pay rises Liz #educationstandards  #BBCOurNextPM,stop cutting budget fund pay rise liz,False
1.5516651033801275e+18,2022-07-25 20:26:03+00:00,['1551665103380127744'],Come on Sophie. Tell Rishi to wind his neck in.  #BBCOurNextPM https://t.co/XBNB241xNL,come sophie tell rishi wind neck,False
1.5516602914187223e+18,2022-07-25 20:06:56+00:00,['1551660291418722305'],#BBCOurNextPM Answer the question wriggling Rishi,answer question wriggling rishi,False
1.5516587209034998e+18,2022-07-25 20:00:42+00:00,['1551658720903499776'],"Ready to watch the inspiring, gladiatorial, intellectual heavy weights debate the pressing issues of the day … or see 2 ambitious, power hungry MPs stick it to each other  #BBCOurNextPM",ready watch inspiring gladiatorial intellectual heavy weight debate pressing issue day see ambitious power hungry mp stick,False
1.5516563137839923e+18,2022-07-25 19:51:08+00:00,['1551656313783992328'],@chrisdysonHT Dont tell #MadNads,dont tell,False
1.5516549029208883e+18,2022-07-25 19:45:31+00:00,['1551654902920888325'],@NadineDorries @NotRealGav @trussliz Good to see a commentary on the issues that affect the country Nadine. #readtheroom,good see commentary issue affect country nadine,False
1.5516275881031311e+18,2022-07-25 17:56:59+00:00,['1551627588103131139'],Looking for something to watch? #TheNewsreader ⭐️⭐️⭐️⭐️⭐️ https://t.co/LaOZrnggmS,looking something watch,False
1.5514908622695793e+18,2022-07-25 08:53:41+00:00,['1551490862269579264'],"Wordle 401 3/6

🟨🟨⬛⬛🟨
⬛🟩🟨🟨🟨
🟩🟩🟩🟩🟩",wordle,False
1.5513071806488412e+18,2022-07-24 20:43:48+00:00,['1551307180648841216'],"When you tell yourself at the start of the holidays that you’re going to get up reasonably early to exercise every day, drink more water and read… 😂👍 https://t.co/OROp0B7o4z",tell start holiday youre going get reasonably early exercise every day drink water read,False
1.5511963058206228e+18,2022-07-24 13:23:13+00:00,['1551196305820622849'],"Wordle 400 3/6

🟩🟨⬛🟨⬛
🟩🟨🟨⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.550869278156628e+18,2022-07-23 15:43:44+00:00,['1550869278156627968'],#teachjotobake Lemon Posset with shortbread rounds https://t.co/rqTGKZCd6I,lemon posset shortbread round,False
1.5508691373790044e+18,2022-07-23 15:43:10+00:00,['1550869137379004416'],#teachjotobake Lemon Posset with shortbread rounds @ Bolton https://t.co/HlT2hOrwJN,lemon posset shortbread round bolton,False
1.5508155610467942e+18,2022-07-23 12:10:17+00:00,['1550815561046794240'],@Headteacherchat @MrsVeriTea @Gaiinz @DavidNautilus1 @JoTunni21 @ClaireJones_HT @CSEL_STOC @DamsonEd @BraaiKing_Bad @DynamicDeps @RaeSnape @secretHT1 @Baritonedeaf2 Unknown unsung heroes,unknown unsung hero,False
1.5505147843528294e+18,2022-07-22 16:15:06+00:00,['1550514784352829442'],Mrs BK is taking a break. Just Jo for the next 6 weeks. Have a lovely summer y’all https://t.co/IKgs4Lx69X,mr bk taking break jo next week lovely summer yall,False
1.550463301510959e+18,2022-07-22 12:50:31+00:00,['1550463301510959107'],"Wordle 398 6/6

⬛⬛⬛🟨⬛
🟨🟨🟨⬛⬛
⬛⬛🟨🟩🟩
⬛🟩⬛🟩🟩
🟩🟩⬛🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.550213593374802e+18,2022-07-21 20:18:16+00:00,['1550213593374801921'],Go and see this if you can. Outstanding https://t.co/CzNcL3Kc7b,go see outstanding,False
1.5502134754855977e+18,2022-07-21 20:17:48+00:00,['1550213475485597696'],Go and see this if you can. Outstanding https://t.co/vz8O2RjbXr,go see outstanding,False
1.5502132472693064e+18,2022-07-21 20:16:54+00:00,['1550213247269306375'],Absolutely incredible. Thank you @cineworld for enabling more people to access this play and to everyone involved. Jodie Comer is outstanding. https://t.co/hXHiWeMawz,absolutely incredible thank enabling people access play everyone involved jodie comer outstanding,False
1.550179795895468e+18,2022-07-21 18:03:58+00:00,['1550179795895468033'],#PrimaFaciePlay #NTLive @cineworld Looking forward to @NTLive once again,looking forward,False
1.5501428713570836e+18,2022-07-21 15:37:15+00:00,['1550142871357083648'],"Wordle 397 4/6

🟨⬛🟨⬛⬛
⬛⬛⬛🟨🟨
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.5498708595437732e+18,2022-07-20 21:36:22+00:00,['1549870859543773187'],@Lionesses Amazing. Well done girls ❤️❤️,amazing well done girl,False
1.549868036999418e+18,2022-07-20 21:25:09+00:00,['1549868036999417856'],@paulcooksonpoet St(ein)way hits the right note?,steinway hit right note,False
1.5498434969195151e+18,2022-07-20 19:47:39+00:00,['1549843496919515139'],@vicgoddard Putting my head in the sand til September https://t.co/0u4mKr76zY,putting head sand til september,False
1.5497905958240993e+18,2022-07-20 16:17:26+00:00,['1549790595824099328'],"Wordle 396 3/6

⬛🟨⬛🟨⬛
🟩🟩🟩🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.5494954076837233e+18,2022-07-19 20:44:28+00:00,['1549495407683723268'],@branwenjeffreys @lukesibieta @TheIFS Will pay rises come from existing budgets?,pay rise come existing budget,False
1.5494133046275973e+18,2022-07-19 15:18:13+00:00,['1549413304627597312'],"Wordle 395 3/6

⬛⬛🟨🟩⬛
⬛🟨⬛🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.5490660595497984e+18,2022-07-18 16:18:23+00:00,['1549066059549798400'],"Wordle 394 5/6

⬛⬛⬛⬛🟨
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.548583221109166e+18,2022-07-17 08:19:45+00:00,['1548583221109166081'],"Wordle 393 4/6

⬛⬛🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟩⬛⬛
🟩🟩🟩🟩🟩good word today",wordle good word today,False
1.5484236854589972e+18,2022-07-16 21:45:49+00:00,['1548423685458997248'],Thank you @TheScript_Danny and @thescript for an amazing evening #dontgiveuponmebaby https://t.co/deaWRxbwPG,thank amazing evening,False
1.5484034395955323e+18,2022-07-16 20:25:22+00:00,['1548403439595532290'],"I’m not moooooooovin’ I’m not mooooovin yeah @ Edinburgh, United Kingdom https://t.co/mh5ujeUgnw",im moooooooovin im mooooovin yeah edinburgh united kingdom,False
1.548373730937557e+18,2022-07-16 18:27:19+00:00,['1548373730937556994'],"Only waited 2 years… @ Edinburgh, United Kingdom https://t.co/8m88qCirUp",waited year edinburgh united kingdom,False
1.548242030328828e+18,2022-07-16 09:43:59+00:00,['1548242030328827905'],Thank you Clare Culshaw for these beautiful words. Too good not to share https://t.co/QlSZpagWBB,thank clare culshaw beautiful word good share,False
1.5482155263163802e+18,2022-07-16 07:58:40+00:00,['1548215526316380162'],"Wordle 392 5/6

⬛⬛⬛🟨⬛
⬛⬛🟨⬛⬛
⬛🟨🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.5480562460784148e+18,2022-07-15 21:25:45+00:00,['1548056246078414849'],"Just posted a photo @ Edinburgh, United Kingdom https://t.co/wzPE8ToGmA",posted photo edinburgh united kingdom,False
1.5480286108873073e+18,2022-07-15 19:35:56+00:00,['1548028610887307264'],Heaven on a plate @ The Fishmarket https://t.co/BpHXIfBXKF,heaven plate fishmarket,False
1.5479047941020754e+18,2022-07-15 11:23:56+00:00,['1547904794102075398'],"Wordle 391 6/6

⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",wordle,False
1.547630313274106e+18,2022-07-14 17:13:14+00:00,['1547630313274105857'],"Wordle 390 6/6

⬛🟨⬛🟨🟨
⬛🟨⬛🟩🟨
🟨⬛🟨🟩🟩
⬛🟨🟨🟩🟩
⬛🟩🟨🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.5473028180837417e+18,2022-07-13 19:31:53+00:00,['1547302818083741700'],@Headteacherchat Too many,many,False
1.5472864970737623e+18,2022-07-13 18:27:02+00:00,['1547286497073762305'],"Wordle 389 3/6

⬛⬛🟩⬛🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",wordle,False
1.5469683150709228e+18,2022-07-12 21:22:42+00:00,['1546968315070922755'],OK I admit it. I cried watching Love Island tonight. I’m over tired clearly https://t.co/Cp9BkMJKbL,ok admit cried watching love island tonight im tired clearly,False
1.546968159936209e+18,2022-07-12 21:22:05+00:00,['1546968159936208897'],OK I admit it. I cried watching Love Island tonight. I’m over tired clearly https://t.co/aWSuguuoD4,ok admit cried watching love island tonight im tired clearly,False
1.5469090052887265e+18,2022-07-12 17:27:01+00:00,['1546909005288726529'],"Wordle 388 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟨
🟨🟨🟨🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.5466279177399665e+18,2022-07-11 22:50:05+00:00,['1546627917739966464'],@nationalrailenq Are the passengers still stranded on the train or have they arrived in Bolton?,passenger still stranded train arrived bolton,False
1.5466277592581816e+18,2022-07-11 22:49:27+00:00,['1546627759258181632'],@nationalrailenq Are the passengers still stuck on the train or have they arrived in Bolton?,passenger still stuck train arrived bolton,False
1.5465430089878815e+18,2022-07-11 17:12:41+00:00,['1546543008987881480'],"Wordle 387 4/6

⬛⬛🟨⬛⬛
⬛🟩⬛⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.5465294810154025e+18,2022-07-11 16:18:56+00:00,['1546529481015402498'],@OBK_03 has only gone and passed his test!!! So proud of you ❤️❤️👏👏👍👍 https://t.co/1soiMHdLk2,ha gone passed test proud,False
1.5464965335830692e+18,2022-07-11 14:08:00+00:00,['1546496533583069184'],"@OBK_03 Congratulations 🥳 Proud of you 
Put your swim shorts on 😂😂",congratulation proud put swim short,False
1.546145798592893e+18,2022-07-10 14:54:19+00:00,['1546145798592892930'],"Wordle 386 4/6

⬛🟩⬛🟨⬛
🟨🟩⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.5460561129648824e+18,2022-07-10 08:57:56+00:00,['1546056112964882432'],https://t.co/J1FFqcJZLi,,False
1.5458471770413834e+18,2022-07-09 19:07:42+00:00,['1545847177041383424'],"Wordle 385 4/6

⬛🟨🟨⬛⬛
⬛⬛🟩🟩🟨
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",wordle,False
1.5457777244925788e+18,2022-07-09 14:31:43+00:00,['1545777724492578819'],"Don’t judge us by cliches, judge us by our actions #portugalvswitzerland #womenseuro2022 

Great atmosphere here https://t.co/MqUg5qTVOg",dont judge u cliche judge u action great atmosphere,False
1.5454410663164475e+18,2022-07-08 16:13:57+00:00,['1545441066316447744'],"Wordle 384 3/6

⬛🟨⬛⬛⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.5451652511418982e+18,2022-07-07 21:57:58+00:00,['1545165251141898246'],@Dawn_French Nailed it Dawn,nailed dawn,False
1.5450932130898944e+18,2022-07-07 17:11:43+00:00,['1545093213089894412'],"Wordle 383 4/6

🟨🟨🟩⬛⬛
⬛⬛🟩⬛⬛
🟨⬛🟩🟩🟩
🟩🟩🟩🟩🟩",wordle,False
1.545003767774548e+18,2022-07-07 11:16:17+00:00,['1545003767774547969'],https://t.co/W0igqqJULs,,False
1.545002428029862e+18,2022-07-07 11:10:58+00:00,['1545002428029861888'],https://t.co/v8cNezNUg4,,False
1.5447836732868772e+18,2022-07-06 20:41:43+00:00,['1544783673286877185'],@TwinklSLT @chrisdysonHT And Y6,,False
1.5447815648313098e+18,2022-07-06 20:33:20+00:00,['1544781564831309830'],Gove https://t.co/vs9lrXvYea,gove,False
1.5447570424890532e+18,2022-07-06 18:55:53+00:00,['1544757042489053184'],Come on #England !!!! #itscominghome 🏴󠁧󠁢󠁥󠁮󠁧󠁿,come,False
1.5447566042470605e+18,2022-07-06 18:54:09+00:00,['1544756604247060480'],"Wordle 382 4/6

⬛⬛⬛⬛🟨
⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.544415619222831e+18,2022-07-05 20:19:12+00:00,['1544415619222831110'],https://t.co/TW70SNNlR2,,False
1.5444128662075187e+18,2022-07-05 20:08:15+00:00,['1544412866207518722'],https://t.co/DNLf4JrcAq,,False
1.544408163193086e+18,2022-07-05 19:49:34+00:00,['1544408163193085953'],https://t.co/WCYMctZvVz,,False
1.5444081380986552e+18,2022-07-05 19:49:28+00:00,['1544408138098655236'],https://t.co/MDI9k3xl5z,,False
1.544359855670141e+18,2022-07-05 16:37:37+00:00,['1544359855670140935'],"@HYWEL_ROBERTS @imagineinquiry @philosophyinks2 Is it on Audible… Botheredness, not I Spat My Baileys ?",audible botheredness spat bailey,False
1.544300590162903e+18,2022-07-05 12:42:07+00:00,['1544300590162903041'],"Wordle 381 4/6

⬛🟨⬛⬛🟨
🟩🟨⬛⬛🟨
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩",wordle,False
1.5442115499586683e+18,2022-07-05 06:48:18+00:00,['1544211549958668294'],@clairelbills I got the same… now the blue bar of doom https://t.co/utLtNseXw8,got blue bar doom,False
1.544210930409554e+18,2022-07-05 06:45:50+00:00,['1544210930409553922'],@OneLoneDragon Mine was the same,mine wa,False
1.5441925657712108e+18,2022-07-05 05:32:52+00:00,['1544192565771210754'],All the best everyone #KS2SATs,best everyone,False
1.544022454762365e+18,2022-07-04 18:16:54+00:00,['1544022454762364928'],"Wordle 380 3/6

⬛🟩⬛🟨⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.5435066507363492e+18,2022-07-03 08:07:17+00:00,['1543506650736349194'],"Wordle 379 3/6

⬛⬛🟨⬛🟨
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩",wordle,False
1.543261742679171e+18,2022-07-02 15:54:06+00:00,['1543261742679171074'],The Covid cloud descends once again at school…,covid cloud descends school,False
1.5431607160977244e+18,2022-07-02 09:12:39+00:00,['1543160716097724419'],"Wordle 378 5/6

⬛🟨⬛🟨⬛
⬛🟨⬛🟩⬛
⬛⬛⬛🟩🟨
🟨⬛🟩🟩⬛
🟩🟩🟩🟩🟩",wordle,False
1.5431514605815153e+18,2022-07-02 08:35:53+00:00,['1543151460581515264'],When you actually listen to the words to a song from your child hood… https://t.co/GVfeHhFis1 https://t.co/daR8Ve60sD,actually listen word song child hood,False
1.5431363445910075e+18,2022-07-02 07:35:49+00:00,['1543136344591007744'],@BurndenAces We still miss this guy,still miss guy,False
1.543000154252378e+18,2022-07-01 22:34:38+00:00,['1543000154252378114'],https://t.co/fs3T2VdWGX,,False
1.5428791693564723e+18,2022-07-01 14:33:53+00:00,['1542879169356472326'],"Wordle 377 4/6

🟩⬛⬛⬛⬛
🟩🟩🟨⬛⬛
🟩🟨⬛🟩⬛
🟩🟩🟩🟩🟩",wordle,False
1.5426084783757558e+18,2022-06-30 20:38:16+00:00,['1542608478375755777'],What a setting https://t.co/AmFn78I15T,setting,False
1.5426080017853727e+18,2022-06-30 20:36:22+00:00,['1542608001785372672'],What a setting @ Shrigley Hall Hotel &amp; Spa https://t.co/SUdJmrGeXk,setting shrigley hall hotel amp spa,False
1.54253612021026e+18,2022-06-30 15:50:44+00:00,['1542536120210259969'],https://t.co/aZMM9Xw1KI,,False
1.5425346903007314e+18,2022-06-30 15:45:03+00:00,['1542534690300731392'],"D ay 30 #30dayyogachallenge @cr_uk DONE!! Even though I’m away from home #yogainahotelroom 
Sorry for all of the boring photos. This is the last 

Thank you lovely people for all of your donations https://t.co/tPPQbvvYRU",ay done even though im away home sorry boring photo last thank lovely people donation,False
1.5425344582130156e+18,2022-06-30 15:44:08+00:00,['1542534458213015556'],Just posted a photo @ Shrigley Hall Hotel &amp; Spa https://t.co/2AxjqJHVDg,posted photo shrigley hall hotel amp spa,False
1.5424033922528748e+18,2022-06-30 07:03:19+00:00,['1542403392252874754'],"Wordle 376 X/6 disaster 

⬛⬛⬛⬛⬛
⬛🟨⬛🟩⬛
⬛⬛🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩
⬛🟩🟩🟩🟩",wordle x disaster,False
1.5422633548735816e+18,2022-06-29 21:46:52+00:00,['1542263354873581570'],@ADaltonBunker Thank you for your kind donation and lovely message. I hope that all is well with you and you’re looking forward to the new season 👍,thank kind donation lovely message hope well youre looking forward new season,False
1.5422613740799754e+18,2022-06-29 21:39:00+00:00,['1542261374079975424'],"#orangeaarenottheonlyfruit BBC4 What a treat! Takes me back. Great TV
#notallpentecostalsarethesame",bbc treat take back great tv,False
1.5422459943304806e+18,2022-06-29 20:37:53+00:00,['1542245994330480641'],Day 29 @cr_uk went for it #30dayyogachallenge https://t.co/ENAS8qzzRf,day went,False
